date_of_order,title,amount,government_departments,joint_signatures,corporate_number
2021-02-02T00:00:00+09:00,英語版Ｆターム付与マニュアル等作成事業　一式,1650000,工業所有権情報・研修館,,7011101024574
2021-03-24T00:00:00+09:00,エネルギー消費の効率化等に資する我が国技術の国際実証事業実証要件適合性等調査バイオディーゼル燃料の生産拡大を実現するためのドローン＋ＡＩの活用実証研究（インドネシア）,10950500,国立研究開発法人新エネルギー・産業技術総合開発機構,,7140001005647
2021-03-18T00:00:00+09:00,クリーンエネルギー分野における革新的技術の国際共同研究開発事業分散型電力ネットワーク有効活用に資する革新的要素技術開発ＳｉＣ結晶の生産性と品質を飛躍的に向上する革新的溶液成長技術の開発,16810000,国立研究開発法人新エネルギー・産業技術総合開発機構,,7370005002147
2021-03-11T00:00:00+09:00,【再度公告】労働者派遣業務（２０２１年３月契約開始分【高度事務派遣】その４）,10451411,情報処理推進機構,,8010001076758
2021-03-29T00:00:00+09:00,燃料電池等利用の飛躍的拡大に向けた共通課題解決型産学官連携研究開発事業燃料電池システムの海外展開に関する要求仕様及び国際標準化動向調査,19556900,国立研究開発法人新エネルギー・産業技術総合開発機構,,8010005016727
2021-02-24T00:00:00+09:00,ＮＥＤＯ広報誌「Ｆｏｃｕｓ　ＮＥＤＯ」版下製作業務,10340000,国立研究開発法人新エネルギー・産業技術総合開発機構,,8010401064560
2021-03-30T00:00:00+09:00,燃料電池等利用の飛躍的拡大に向けた共通課題解決型産学官連携研究開発事業大型ＦＣＶ燃料装置用液化水素技術に関するフィジビリティ調査,5215100,国立研究開発法人新エネルギー・産業技術総合開発機構,,8120001077357
2021-03-24T00:00:00+09:00,カーボンリサイクル・次世代火力発電等技術開発次世代火力発電技術推進事業コンビナート等における産業間連携を活用したカーボンリサイクル事業の実現可能性調査／千葉コンビナート産業間連携調査,2370500,国立研究開発法人新エネルギー・産業技術総合開発機構,,9010001011318
2021-03-24T00:00:00+09:00,カーボンリサイクル・次世代火力発電等技術開発ＣＯ２排出削減・有効利用実用化技術開発液体燃料へのＣＯ２利用技術開発／次世代ＦＴ反応と液体合成燃料一貫製造プロセスに関する研究開発,84017400,国立研究開発法人新エネルギー・産業技術総合開発機構,,9010001011318
2021-03-26T00:00:00+09:00,戦略的省エネルギー技術革新プログラム戦略的省エネルギー技術革新プログラムの成果把握及び分析業務,19998000,国立研究開発法人新エネルギー・産業技術総合開発機構,,9010001027685
2021-03-01T00:00:00+09:00,Ｊ－Ｓｔａｒｔｕｐ　Ｗｅｂサイト用サーバーレンタル及び保守等業務,736164,国立研究開発法人新エネルギー・産業技術総合開発機構,,9011002008732
2021-03-26T00:00:00+09:00,２０２１年度「技術戦略ミーティング」の対面・オンライン開催に係る運営業務,170500,国立研究開発法人新エネルギー・産業技術総合開発機構,,9011101039249
2021-02-01T00:00:00+09:00,職員ロッカー及びコートハンガーの調達（２１Ｆ）,1417900,国立研究開発法人新エネルギー・産業技術総合開発機構,,9013301008743
2021-03-31T00:00:00+09:00,演習用模擬システム（スマートグリッド・発電システム）の設備故障に伴う有償修理等,2556400,情報処理推進機構,,9020001071492
