date_of_order,title,amount,government_departments,joint_signatures,corporate_number
2020-08-25T00:00:00+09:00,令和２年度中小企業等知財支援施策検討分析事業（福島知財活用プロジェクト事業創出実証研究事業）一式,41498410,特許庁,,5010405001703
2020-08-31T00:00:00+09:00,特許庁における「デザイン経営」定着のための支援事業,5989500,特許庁,,5011001129780
2910-10-07T00:00:00+09:00,平成３１年度小規模事業者支援手法研修事業（企業組織における人材管理）,4806797,中小企業庁,,5180001115849
2020-09-02T00:00:00+09:00,令和２年度中小企業サイバーセキュリティ対策支援体制構築事業（サイバーセキュリティお助け隊事業）（実証対象：宮城県、山形県、秋田県、青森県）,44902000,情報処理推進機構,,5370001011434
2020-09-01T00:00:00+09:00,令和２年度中小企業サイバーセキュリティ対策支援体制構築事業の実施に係る事業進捗支援業務,26950000,情報処理推進機構,,6010001030403
2020-09-04T00:00:00+09:00,各国政府のセキュリティ政策に関する実施体制、法制度及び認証制度調査,15400000,情報処理推進機構,,6010001030403
2020-08-13T00:00:00+09:00,令和２年度エネルギー需給構造高度化対策に関する調査等事業（定置用蓄電システムの普及拡大策の検討に向けた調査）,32450000,資源エネルギー庁,,6010001030403
2020-08-04T00:00:00+09:00,令和２年度原子力の利用状況等に関する調査事業（多核種除去設備等処理水の処分技術等に関する調査研究）,16288646,資源エネルギー庁,,6010001030403
2020-08-31T00:00:00+09:00,令和２年度エネルギー需給構造高度化対策に関する調査等事業（中小水力に関する海外動向把握等調査）,22000000,資源エネルギー庁,,6010001030403
2020-09-01T00:00:00+09:00,令和２年度中小企業サイバーセキュリティ対策支援体制構築事業（サイバーセキュリティお助け隊事業）（実証対象：岐阜県を中心とする中部エリア）,44927652,情報処理推進機構,,6010001047513
2020-02-17T00:00:00+09:00,令和元年度補正予算プッシュ型事業承継支援高度化事業（全国事務局）,4099687790,中小企業庁,,6010001074037
2020-03-16T00:00:00+09:00,中小企業金融相談窓口電話対応業務,8942903,中小企業庁,,6011101029715
2020-09-01T00:00:00+09:00,演習用模擬システムおよび演習用モニタリングシステムの運用・保守作業,8057816,情報処理推進機構,,6020001018026
2020-08-31T00:00:00+09:00,令和２年度原子力産業基盤強化事業委託費（一般産業用工業品の放射線環境下の使用指針の整備事業）,18732507,資源エネルギー庁,,6140001005714
2020-09-08T00:00:00+09:00,令和２年度中小企業サイバーセキュリティ対策支援体制構築事業（サイバーセキュリティお助け隊事業）（実証対象：防衛・航空宇宙産業（関東地方、中部地方、関西地方））,44990000,情報処理推進機構,,6220001017593
2020-08-17T00:00:00+09:00,Ｆターム検索サーバ一式の更改に係るハードウェア等賃貸借及び保守等業務　一式,2760454400,特許庁,"株式会社ＪＥＣＣ",7010001008844
2020-08-05T00:00:00+09:00,令和２年度原子力の利用状況等に関する調査（諸外国における原子力発電所の利用に関する事項の調査）,9570000,資源エネルギー庁,,7010001012532
2020-09-14T00:00:00+09:00,「情報処理技術者試験・情報処理安全確保支援士試験実施等に伴う非接触型赤外線温度計」の調達,6589000,情報処理推進機構,,7010001013365
2020-09-08T00:00:00+09:00,令和２年度中小企業サイバーセキュリティ対策支援体制構築事業（サイバーセキュリティお助け隊事業）（実証対象：自動車産業（静岡県、広島県等））,44916650,情報処理推進機構,,7010001079695
2020-02-03T00:00:00+09:00,令和元年度産業経済研究委託事業（中小企業・小規模事業者の取組事例等に関する調査事業）,13200000,中小企業庁,,7010005018947
2020-08-03T00:00:00+09:00,令和２年度我が国の知的財産制度が経済に果たす役割に関する調査　一式,16489000,特許庁,,7010401011646
2020-08-04T00:00:00+09:00,２０２０年度模倣被害実態調査　一式,12100000,特許庁,,7010401018377
2020-01-08T00:00:00+09:00,令和元年度産業経済研究委託費（生産性向上特別措置法に基づく固定資産税の軽減措置に関する調査研究）,12027073,中小企業庁,,7010401018377
2091-10-30T00:00:00+09:00,令和元年度中小企業実態調査事業（「経営者保証に関するガイドライン」活用状況調査）,8764908,中小企業庁,,7010401018377
2020-08-07T00:00:00+09:00,学術文献等非特許文献の記事抽出及びデータ整備　一式,67053690,特許庁,,7010501016231
2020-08-04T00:00:00+09:00,令和２年度原子力発電施設広聴・広報等事業（廃炉・汚染水対策に係る広報コンテンツ制作事業）,21120000,資源エネルギー庁,,7010501016231
2020-08-19T00:00:00+09:00,令和２年度新エネルギー等の導入促進のための広報等事業（再生可能エネルギー及び固定価格買取制度に関する広報事業）,87780000,資源エネルギー庁,,7011001029649
2020-08-31T00:00:00+09:00,令和２年度原子力産業基盤強化事業委託費（一般産業用工業品の採用における安全性・信頼性を確保する手法の整備）,137483567,資源エネルギー庁,"日立ＧＥニュークリア・エナジー株式会社,株式会社ＩＨＩ,三菱重工業株式会社",7020001121200
2020-09-28T00:00:00+09:00,２０２０年度独立行政法人等に対するフォローアップの実施支援業務（その３）,5076500,情報処理推進機構,,7130001058910
2020-09-08T00:00:00+09:00,令和２年度中小企業サイバーセキュリティ対策支援体制構築事業（サイバーセキュリティお助け隊事業）（実証対象：香川県）,30000000,情報処理推進機構,,7470005001064
2020-08-25T00:00:00+09:00,令和２年度燃料安定供給対策に関する調査（鉱業原簿登録システムの汎用化に関する調査）,12100000,資源エネルギー庁,,8010001085296
2020-09-15T00:00:00+09:00,地域へのＳＥＣＵＲＩＴＹ　ＡＣＴＩＯＮ制度普及業務,32930150,情報処理推進機構,,8010001130622
2020-08-31T00:00:00+09:00,令和２年度原子力産業基盤強化事業委託費（一般産業用工業品の採用における安全性・信頼性を確保する手法の整備）,137483567,資源エネルギー庁,"日立ＧＥニュークリア・エナジー株式会社,株式会社ＩＨＩ,東芝エネルギーシステムズ株式会社",8010401050387
2020-09-02T00:00:00+09:00,令和２年度中小企業サイバーセキュリティ対策支援体制構築事業（サイバーセキュリティお助け隊事業）（実証対象：北海道）,44000000,情報処理推進機構,,8011101028104
2020-09-24T00:00:00+09:00,令和２年度中小企業サイバーセキュリティ対策支援体制構築事業（サイバーセキュリティお助け隊事業）（実証対象：沖縄県）,39094055,情報処理推進機構,,8360001000583
2910-10-25T00:00:00+09:00,令和元年度中小企業実態調査（金融機関の中小企業支援についての調査・分析事業）,2098602,中小企業庁,,9010001027685
2020-09-11T00:00:00+09:00,「ＡＰＴインテリジェンスレポートサービス」の調達,17380000,情報処理推進機構,,9010601021385
2020-09-15T00:00:00+09:00,令和２年度中小企業サイバーセキュリティ対策支援体制構築事業（サイバーセキュリティお助け隊事業）（実証対象：岩手県、宮城県、福島県）,44982960,情報処理推進機構,,9011101056970
2020-09-16T00:00:00+09:00,「Ｆａｌｃｏｎ　Ｘ　Ｐｒｅｍｉｕｍ」の調達,19250000,情報処理推進機構,,9020001042881
