date_of_order,title,amount,government_departments,joint_signatures,corporate_number
2020-06-22T00:00:00+09:00,令和２年度新興国等におけるエネルギー使用合理化等に資する事業（新エネルギー人材育成事業）,177380437,資源エネルギー庁,,3010005018926
2020-07-29T00:00:00+09:00,令和２年度エネルギー需給に関する統計整備等のための調査（総合エネルギー関係の整備及び分析に関する調査）,28144218,資源エネルギー庁,,3010005018926
2019-03-27T00:00:00+09:00,平成３０年度電力需給対策広報調査事業,424481704,資源エネルギー庁,,3010005018926
2019-07-26T00:00:00+09:00,コピー用紙（再生紙）の購入,45140795,経済産業省,,3010401026805
2019-04-01T00:00:00+09:00,複写機の保守及び消耗品の供給（富士ゼロックス（株）　２８ＦＹ入札分　福島Ｇカラー）,0,経済産業省,,3010401026805
2019-04-01T00:00:00+09:00,複写機の保守及び消耗品の供給（富士ゼロックス（株）　２９ＦＹ入札分）,0,経済産業省,,3010401026805
2020-04-01T00:00:00+09:00,令和２年度固定価格買取制度等の効率的・安定的な運用のための業務（１０ｋＷ以上５０ｋＷ未満太陽光発電設備の認定申請に係る代行申請及び賦課金の特例に係る負荷動向分析業務等並びにそれらの関連業務）,1047842600,資源エネルギー庁,,3010405007512
2020-04-01T00:00:00+09:00,令和２年度固定価格買取制度等の効率的・安定的な運用のための業務（１０ｋＷ未満太陽光発電設備の認定申請等に係る代行申請等及び再生可能エネルギー発電設備移行認定にかかる手続代行並びにそれらに係る関連業務）,283803733,資源エネルギー庁,,3010405007512
2020-04-01T00:00:00+09:00,公報審査資料の文献解析及びデータ作成（物理分野）　一式,107242766,特許庁,,3010605002115
2020-04-01T00:00:00+09:00,移転申請書のコード付与・登録記事抽出作業及びデータ作成　一式,18700000,特許庁,,3010605002131
2019-04-01T00:00:00+09:00,平成３１年度安全保障貿易管理対策事業（中小企業等アウトリーチ事業）,80492481,経済産業省,,3011102030410
2019-12-20T00:00:00+09:00,令和元年度市場競争環境評価調査（紙パルプ産業における流通構造の変革に関する調査）,4895000,経済産業省,,3011201005528
2019-10-10T00:00:00+09:00,ＮＥＤＯ先導研究プログラムエネルギー・環境新技術先導研究プログラム車載用蓄電池の内部状態解析に基づく診断技術の研究開発,10005000,国立研究開発法人新エネルギー・産業技術総合開発機構,,3130005005532
2020-04-01T00:00:00+09:00,コンピュータソフトウェア関連文献の保管及び搬出・搬入　一式,2753608,特許庁,,3370801000134
2019-04-02T00:00:00+09:00,平成３１年度地域中核企業ローカルイノベーション促進事業（地域未来牽引企業に係る広報等事業）,21487108,経済産業省,,4010001025355
2019-04-01T00:00:00+09:00,新聞記事組織内使用契約（日刊工業新聞）,4316400,経済産業省,,4010001025355
2020-08-07T00:00:00+09:00,カーボンリサイクル実現を加速するバイオ由来製品生産技術の開発カーボンリサイクル実現を加速するバイオ由来製品生産技術の開発データ駆動型統合バイオ生産マネジメントシステム（Ｄａｔａ－ｄｒｉｖｅｎｉＢＭＳ）の研究開発,7005900,国立研究開発法人新エネルギー・産業技術総合開発機構,,4010001034760
2019-01-16T00:00:00+09:00,平成３０年度天然ガスの高度利用に係る事業環境等の調査（ガス導管の広域的利用に関する調査）,12138147,資源エネルギー庁,,4010001054032
2020-01-23T00:00:00+09:00,令和元年度商取引・サービス環境の適正化に係る事業（２０２０東京オリンピック・パラリンピックへ向けたインバウンド向けサービス開発に係る調査事業）,4950000,経済産業省,,4010001054032
2020-07-30T00:00:00+09:00,令和２年度質の高いインフラの海外展開に向けた事業実施可能性調査事業（メキシコ合衆国・カンクン都市交通マスタープラン検討及びＡＧＴ導入計画調査事業）,39957645,経済産業省,,4010001146242
2019-04-01T00:00:00+09:00,平成３１年度生産動態統計調査（電気・精密機械）、同調査（繊維・生活用品、プラスチック製品）に係るデータ作成作業,1608465,経済産業省,,4010401025211
2019-05-22T00:00:00+09:00,平成３０年度補正国際博覧会政府開催準備事業（２０２５年国際博覧会の登録申請書の作成等に関する調査等）,209000000,経済産業省,,4010401048922
2019-10-17T00:00:00+09:00,戦略的イノベーション創造プログラム（ＳＩＰ）第２期／自動運転（システムとサービスの拡張）自動運転の高度化に則したＨＭⅠ及び安全教育方法に関する調査研究,157524000,国立研究開発法人新エネルギー・産業技術総合開発機構,,4010405001654
2020-04-01T00:00:00+09:00,令和２年度国内石油天然ガスに係る地質調査・メタンハイドレートの研究開発等事業（メタンハイドレートの研究開発）,10920000000,資源エネルギー庁,"日本メタンハイドレート調査株式会社,国立研究開発法人産業技術総合研究所",4010405009573
2020-07-27T00:00:00+09:00,令和２年度エネルギー需給構造高度化対策に関する調査等事業（今後の次世代電力ネットワーク及びネットワークビジネスの在り方に関する調査）,22732600,資源エネルギー庁,,4010701026082
2020-04-01T00:00:00+09:00,医学・医療雑誌（国内）を収録したデータベースを有するインターネットサイトの利用　一式,2659800,特許庁,,4011101005131
2019-08-05T00:00:00+09:00,令和元年度質の高いインフラの海外展開に向けた事業実施可能性調査事業委託費（東アフリカ・ヴィクトリア湖地域：船舶気象データ提供サービス事業化調査事業）,39532757,経済産業省,"古野電気株式会社",4013305001526
2020-08-04T00:00:00+09:00,カーボンリサイクル実現を加速するバイオ由来製品生産技術の開発カーボンリサイクル実現を加速するバイオ由来製品生産技術の開発データベース空間からの新規酵素リソースの創出,2420000,国立研究開発法人新エネルギー・産業技術総合開発機構,,4120001049021
2018-12-14T00:00:00+09:00,経済産業省情報セキュリティ監査等業務役務請負,2116800,経済産業省,,4140001010682
2020-04-01T00:00:00+09:00,情報技術分野における国際協力に関する翻訳業務に係る労働者派遣　１名,4540515,特許庁,,5010001141993
2019-04-01T00:00:00+09:00,平成３１年度軽印刷単価請負契約,0,経済産業省,,5010401009816
2019-02-22T00:00:00+09:00,平成３０年度電力市場環境調査（諸外国のＰ２Ｐ電力取引に係る制度の詳細調査分析）,4374000,資源エネルギー庁,,5010405001703
2018-12-11T00:00:00+09:00,平成３０年度発電所の環境影響評価審査に係る調査委託費（太陽光発電所に係る審査等手法）,9720000,経済産業省,,5011501013443
2019-10-17T00:00:00+09:00,戦略的イノベーション創造プログラム（ＳＩＰ）第２期／自動運転（システムとサービスの拡張）狭域・中域情報の収集・統合・配信に係る研究開発,75262000,国立研究開発法人新エネルギー・産業技術総合開発機構,,5120001077450
2018-10-17T00:00:00+09:00,平成３０年度新エネルギー等の導入促進のための広報等事業（地方公共団体を中心とした地域の再生可能エネルギー推進事業（太陽光発電））（福岡県他１団体）,996905,資源エネルギー庁,,6000020400009
2019-06-27T00:00:00+09:00,令和元年度内外価格動向等調査,24538800,経済産業省,,6010001009455
2020-08-06T00:00:00+09:00,戦略策定調査事業再生可能エネルギー導入可能性に関する調査,17999300,国立研究開発法人新エネルギー・産業技術総合開発機構,,6010001030403
2018-12-04T00:00:00+09:00,平成３０年度サイバーセキュリティ経済基盤構築事業（セキュリティ製品の有効性及び脆弱性検証に関する調査）,17798400,経済産業省,,6010001030403
2019-10-25T00:00:00+09:00,Ｃｏｎｎｅｃｔｅｄ　Ｉｎｄｕｓｔｒｉｅｓ推進のための協調領域データ共有・ＡＩシステム開発促進事業データ利活用推進のためのシステム構築促進に向けた方策の検討,29999200,国立研究開発法人新エネルギー・産業技術総合開発機構,,6010001030403
2019-04-01T00:00:00+09:00,一元的な文書管理システム研修業務,3795000,経済産業省,,6010001145622
2020-04-01T00:00:00+09:00,令和２年度低レベル放射性廃棄物の処分に関する技術開発事業（地下空洞型処分調査技術高度化開発）,179999809,資源エネルギー庁,"東電設計株式会社",6010005014757
2020-04-01T00:00:00+09:00,令和２年度高レベル放射性廃棄物等の地層処分に関する技術開発事業（沿岸部処分システム高度化開発）,550000000,資源エネルギー庁,"一般財団法人電力中央研究所,国立研究開発法人産業技術総合研究所",6010005014757
2020-02-25T00:00:00+09:00,執務用テーブル　外３件の購入,3168660,中小企業庁,,6010601022080
2019-04-01T00:00:00+09:00,平成３１年度軽印刷単価請負契約,0,経済産業省,,6011102009518
2019-11-08T00:00:00+09:00,ＮＥＤＯ先導研究プログラム未踏チャレンジ２０５０二酸化炭素のリサイクル・資源化のための新しい触媒プロセス開発,30000000,国立研究開発法人新エネルギー・産業技術総合開発機構,,6011105002701
2019-04-01T00:00:00+09:00,平成３１年度経済産業省健康診断,441940342,経済産業省,,6011305000018
2019-04-01T00:00:00+09:00,２０１９年度商業動態統計調査実施業務及び２０２０年度商業動態統計調査準備業務,64900000,経済産業省,,6012701004917
2020-04-01T00:00:00+09:00,令和２年度高レベル放射性廃棄物等の地層処分に関する技術開発事業（ＴＲＵ廃棄物処理・処分技術高度化開発）,600000000,資源エネルギー庁,"公益財団法人原子力環境整備促進・資金管理センター",6050005002007
2020-04-01T00:00:00+09:00,令和２年度固定価格買取制度等の効率的・安定的な運用のための業務（ＲＰＳ管理システム運用業務）,76252749,資源エネルギー庁,,7010001008844
2019-04-01T00:00:00+09:00,時事通信メインメイトマルチスクリーン情報提供,14322600,経済産業省,,7010001018703
2020-01-27T00:00:00+09:00,令和元年度産業経済研究委託事業（生産性向上や業務効率化を目的とした職員のオフィス利用状況に関する実態調査）,3850000,経済産業省,,7010001072436
2019-09-25T00:00:00+09:00,令和２年製造工業生産予測調査対象名簿の整備等実施業務,3168000,経済産業省,,7010001077022
2019-04-01T00:00:00+09:00,平成３１年度安全保障貿易管理対策事業（原産地証明関連対策事業）,25300000,経済産業省,,7010002016029
2020-08-04T00:00:00+09:00,カーボンリサイクル実現を加速するバイオ由来製品生産技術の開発カーボンリサイクル実現を加速するバイオ由来製品生産技術の開発遺伝子組換え植物を利用した大規模有用物質生産システムの実証開発,33000000,国立研究開発法人新エネルギー・産業技術総合開発機構,,7010005005425
2019-11-06T00:00:00+09:00,ＮＥＤＯ先導研究プログラム未踏チャレンジ２０５０遷移金属触媒を基盤としたＣＯ２変換に関する技術開発,34914000,国立研究開発法人新エネルギー・産業技術総合開発機構,,7010005005425
2019-08-01T00:00:00+09:00,令和元年度産業保安等技術基準策定研究開発等事業（高齢者行動データライブラリを活用したセイフティ・バイ・デザイン促進事業）,19958345,経済産業省,,7010005005425
2018-12-13T00:00:00+09:00,平成３０年度鉱物資源開発の推進のための探査等事業（鉱物資源基盤整備調査事業（金属鉱物資源開発に係る諸施策の最適化に関する基礎調査））,15120000,資源エネルギー庁,,7010401001556
2020-04-01T00:00:00+09:00,商標拒絶審決証拠の収集等業務　約３６０件,20766240,特許庁,,7010401011646
2019-04-01T00:00:00+09:00,公共サービス改革法に基づく海外事業活動基本調査（平成３１年～３３年）実施事業（国庫債務負担行為に係るもの）,192796807,経済産業省,,7010401018377
2019-11-28T00:00:00+09:00,令和元年度地域中核企業ローカルイノベーション促進事業（令和元年度データに基づく地域未来牽引企業調査事業）,28679420,経済産業省,,7010401018377
2020-04-01T00:00:00+09:00,年金領収書等仕分け・発送業務　９７９，３２５件（予定）,2369966,特許庁,,7010401020886
2019-05-16T00:00:00+09:00,令和元年度安全保障貿易管理対策事業（波長選択性熱放射材料の試験・評価）,14997400,経済産業省,,7010401022916
2020-01-08T00:00:00+09:00,経済産業省基盤情報システムサービスＰＣ修理,25000000,経済産業省,"株式会社ＪＥＣＣ",7010401022916
2019-04-01T00:00:00+09:00,ワシントン条約に基づく動物の寄託管理契約,15690870,経済産業省,,7010505002112
2019-04-01T00:00:00+09:00,平成３１年度通訳業務,100980,経済産業省,,7012401008738
2018-11-09T00:00:00+09:00,平成３０年度質の高いエネルギーインフラの海外展開に向けた事業実施可能性調査事業（我が国企業にによるインフラの海外展開促進調査事業（インドネシア・フィリピン離島向け自立型水素エネルギー供給システム適用案件開発調査））,66306290,資源エネルギー庁,,7020001121200
2019-11-08T00:00:00+09:00,ＮＥＤＯ先導研究プログラム未踏チャレンジ２０５０メタンチオール経由でＣＯ２をオレフィン化する革新的物質変換系の開拓,19500000,国立研究開発法人新エネルギー・産業技術総合開発機構,,7080005003835
2020-08-11T00:00:00+09:00,カーボンリサイクル実現を加速するバイオ由来製品生産技術の開発カーボンリサイクル実現を加速するバイオ由来製品生産技術の開発データ駆動型統合バイオ生産マネジメントシステム（Ｄａｔａ－ｄｒｉｖｅｎ　ｉＢＭＳ）の研究開発,41488000,国立研究開発法人新エネルギー・産業技術総合開発機構,,7110005012080
2020-04-01T00:00:00+09:00,電子計算機記録データの保管及び搬出・搬入　一式,8338407,特許庁,,8010001034947
2019-11-25T00:00:00+09:00,産業標準策定システムに係る最新動向調査業務,29700000,経済産業省,,8010001085296
2020-04-01T00:00:00+09:00,商標審査支援システムの運用・保守等に係る労働者派遣　２名,20715749,特許庁,,8010001098182
2019-04-01T00:00:00+09:00,タクシーチケット業務請負契約,0,経済産業省,,8010701012863
2019-04-01T00:00:00+09:00,Ｗｅｂアプリケーション等運用支援業務,17538972,経済産業省,,8012801006761
2019-04-26T00:00:00+09:00,令和元年春の褒章伝達式会場設営及び拝謁に係る役務請負,2696760,経済産業省,,8013301033040
2019-08-27T00:00:00+09:00,令和元年度質の高いエネルギーインフラの海外展開に向けた事業実施可能性調査事業委託費（イラク国南部油田の原油海洋払出システムの再構築に向けた海洋マスタープラン策定事業）,77560490,経済産業省,,9010001024113
2019-02-22T00:00:00+09:00,平成３０年度中小企業実態調査委託費（福島への交流人口拡大に向けた実態調査事業）,6487668,経済産業省,,9010001027685
2019-12-05T00:00:00+09:00,令和元年度サイバーセキュリティ経済基盤構築事業（情報セキュリティサービス審査登録制度の信頼確保に向けた基準適合サービスリスト掲載サービスに係る実態調査）,7682893,経済産業省,,9010001027685
2020-06-24T00:00:00+09:00,令和２年度技術協力活用型・新興国市場開拓事業（制度・事業環境整備事業（タイ版スマートものづくり応援隊創設支援事業））,50000000,経済産業省,"一般社団法人日・タイ経済協力協会，一般財団法人海外産業人材育成協会",9010005018986
2019-04-01T00:00:00+09:00,平成３１年度カラー証明写真撮影（パスポート、ビザ用）等,2179224,経済産業省,,9010401049197
2019-10-17T00:00:00+09:00,戦略的イノベーション創造プログラム（ＳＩＰ）第２期／自動運転（システムとサービスの拡張）自動運転の高度化に則したＨＭⅠ及び安全教育方法に関する調査研究,34159400,国立研究開発法人新エネルギー・産業技術総合開発機構,,9010601004852
2020-06-24T00:00:00+09:00,令和２年度電力設備電磁界情報調査提供事業,19798900,経済産業省,,9011005003367
2019-04-01T00:00:00+09:00,平成３１年度重要技術管理体制強化事業（安全保障貿易管理海外アウトリーチ業務等）,71280000,経済産業省,,9011101039249
2018-09-03T00:00:00+09:00,医療機関におけるＵＤＩ利活用推進事業に係るモデル病院調査一式,7776000,厚生労働省,,9011105006212
2019-04-01T00:00:00+09:00,一般廃棄物収集運搬業務、産業廃棄物及びリサイクル対象物収集運搬処分業務,6446768,経済産業省,,9011401013564
2019-04-01T00:00:00+09:00,平成３１年度商工業統計調査事務地方公共団体委託費,87320000,経済産業省,"岩手県,群馬県,千葉県,静岡県,宮城県,山形県,鳥取県,青森県,福島県,福井県,三重県,滋賀県,島根県,岡山県,徳島県,長崎県,宮崎県,鹿児島県,山梨県,愛知県,京都府,奈良県,熊本県,大分県,香川県,埼玉県,広島県,福岡県,秋田県,栃木県,神奈川県,長野県,大阪府,兵庫県,山口県,高知県,沖縄県,北海道,茨城県,東京都,岐阜県,新潟県,富山県,石川県,和歌山県,佐賀県",1000020380008
2020-03-18T00:00:00+09:00,仮想サーバ環境に係るサーバＯＳのライセンス更新の調達,4114000,情報処理推進機構,,1010001012983
2019-04-01T00:00:00+09:00,平成３１年度技術協力活用型・新興国市場開拓事業（国際化促進インターンシップ事業（海外ジョブフェア事業））,70000000,経済産業省,"独立行政法人日本貿易振興機構",1010001067359
2019-06-21T00:00:00+09:00,令和元年度産業経済研究委託事業（諸外国等における課税の動向等及び日本企業の税務対応状況等に係る調査研究事業）,19580000,経済産業省,,1010001143390
2019-07-11T00:00:00+09:00,令和元年度内外一体の経済成長戦略構築にかかる国際経済調査事業（ロボット関連技術及びロボット利活用にかかる教育の実態並びに我が国の教材・カリキュラムの策定に向けた調査事業）,9900000,経済産業省,,1010001143390
2019-09-27T00:00:00+09:00,令和元年度産業技術調査事業（地域におけるオープンイノベーションハブの活用と発展に関する調査）,11000000,経済産業省,,1010005005059
2019-09-24T00:00:00+09:00,令和元年度産業経済研究委託事業（経済産業政策・第四次産業革命関係調査事業費（事業再編の実態等に関する調査））,30800000,経済産業省,,1010005005918
2019-04-01T00:00:00+09:00,平成３１年度知的財産保護包括協力推進事業　一式,70670490,特許庁,,1010005016691
2019-12-19T00:00:00+09:00,令和元年度意匠公知資料の公開利用のための許諾依頼及び著作物利用許諾済み情報の公開用等データ作成事業　一式,2085336,特許庁,,1010401019678
2019-10-29T00:00:00+09:00,令和元年度商取引・サービス環境の適正化に係る事業（商品先物取引検査における音声通話データ確認のＳｕｐＴｅｃｈ適用実証実験）,16994450,経済産業省,,1010401051219
2019-09-19T00:00:00+09:00,令和元年度産業経済研究委託事業（経済産業政策・第四次産業革命関係調査事業費（日本企業における機関投資家のエンゲージメント活動の実態に関する調査））,28985000,経済産業省,,1010401073741
2019-04-01T00:00:00+09:00,平成３１年度「高度な自動走行システムの社会実装に向けた研究開発・実証事業：自動走行システムの安全性評価技術構築に向けた研究開発プロジェクト」,999474532,経済産業省,,1010405010435
2019-04-01T00:00:00+09:00,特許料等手数料に関するダイレクト方式納付の取扱業務　一式,10,特許庁,,1260001006093
2019-04-01T00:00:00+09:00,特許料等手数料に関するダイレクト方式納付の取扱業務　一式,10,特許庁,,1310001005552
2020-02-03T00:00:00+09:00,イメージマッチング技術を利用した画像デザイン意匠公報検索支援ツール運用サービス　一式,218900000,工業所有権情報・研修館,"（株）日立製作所",2010001033475
2020-03-06T00:00:00+09:00,知財総合支援窓口運営業務（千葉県）一式,84478404,工業所有権情報・研修館,,2010001093321
2020-03-06T00:00:00+09:00,知財総合支援窓口運営業務（神奈川県）一式,106402127,工業所有権情報・研修館,,2010001093321
2020-03-06T00:00:00+09:00,知財総合支援窓口運営業務（大阪府）一式,116751519,工業所有権情報・研修館,,2010001093321
2020-03-06T00:00:00+09:00,知財総合支援窓口運営業務（愛媛県）一式,63268944,工業所有権情報・研修館,,2010001093321
2020-03-06T00:00:00+09:00,知財総合支援窓口運営業務（沖縄県）一式,64817364,工業所有権情報・研修館,,2010001093321
2019-06-03T00:00:00+09:00,令和元年度火薬類取締法技術基準見直しに係る調査事業,9967961,経済産業省,,2010005003111
2019-04-01T00:00:00+09:00,平成３１年度火薬類事故防止対策、火薬類国際化対策事業,5917675,経済産業省,,2010005003111
2019-05-27T00:00:00+09:00,令和元年度エネルギー需給構造高度化対策に関する調査等委託事業（エネルギー政策動向分析・調査支援事業）,56800909,資源エネルギー庁,,3010005018926
2019-10-31T00:00:00+09:00,令和元年度産業経済研究委託事業（地域における経済環境及び地域経済産業政策の在り方に関する調査）,9680000,経済産業省,,3010401011971
2019-05-16T00:00:00+09:00,令和元年度中小企業知財経営支援金融機能活用促進事業　一式,149889110,特許庁,,3010401011971
2019-04-26T00:00:00+09:00,平成３１年度エネルギー需給構造高度化対策に関する調査等事業（バイオマス発電に用いる燃料の持続可能性及びＧＨＧ排出量基準に関する調査）,11880000,資源エネルギー庁,,3010401011971
2019-07-12T00:00:00+09:00,令和元年度中小企業支援プラットフォーム構築事業（データ分析基盤の構築実証事業）,99993048,中小企業庁,,3010401026805
2019-06-25T00:00:00+09:00,令和元年度燃料安定供給対策に関する調査事業（石油製品荷卸し時のコンタミ事故防止対応等検討調査）,6264000,資源エネルギー庁,,3010401037091
2019-04-23T00:00:00+09:00,商標における民間調査者の活用可能性実証事業　一式,3731166169,特許庁,,3010605002131
2019-04-01T00:00:00+09:00,英独仏語特許文献の日本語機械翻訳済明細書全文データを蓄積した外国特許文献データベースを有するインターネットサイトの利用　一式,19620000,特許庁,,3010605002131
2019-06-11T00:00:00+09:00,審査書類・審決の機械翻訳に関する解析及びデータ作成事業　一式,3971000000,特許庁,,3010605002131
2019-04-01T00:00:00+09:00,ＤＮＡ検索システムＧＩＡＳで使用可能なＧＥＮＥＳＥＱデータの利用　一式,97783900,特許庁,,3011001057199
2019-11-20T00:00:00+09:00,管理会計手法を用いた特許特別会計の分析及び産業財産関係料金体系の変遷に関する調査研究　一式,25707440,特許庁,,3011105000996
2020-03-06T00:00:00+09:00,知財総合支援窓口運営業務（新潟県）一式,82586883,工業所有権情報・研修館,,3110005003216
2019-09-11T00:00:00+09:00,令和元年度省エネルギー促進に向けた広報事業（地域最適エネルギー需給システムの導入による省エネルギー促進情報提供事業）,7920000,資源エネルギー庁,,3180301019248
2020-03-06T00:00:00+09:00,知財総合支援窓口運営業務（石川県）一式,59086500,工業所有権情報・研修館,,3220005004500
2020-06-18T00:00:00+09:00,規制の精緻化に向けたデジタル技術の開発ＡＩを活用した自動車の完成検査の精緻化・合理化に係る調査,19890200,国立研究開発法人新エネルギー・産業技術総合開発機構,,3240001036223
2019-04-01T00:00:00+09:00,特許料等手数料に関するダイレクト方式納付の取扱業務　一式,10,特許庁,,3470001000172
2019-07-17T00:00:00+09:00,令和元年度ものづくり日本大賞（第８回）関連実施事業,44550000,経済産業省,,4010001025355
2019-10-17T00:00:00+09:00,令和元年度産業保安等技術基準策定研究開発等事業（電子商取引における製品安全の確保に関する動向調査）,27978500,経済産業省,,4010001054032
2019-10-28T00:00:00+09:00,令和元年度戦略的基盤技術高度化・連携事業（航空機産業及びその周辺産業における中小企業のあるべき姿と政策の方向性調査）,29766412,経済産業省,,4010001054032
2019-11-14T00:00:00+09:00,令和元年度小規模事業者支援データ活用に係るフォローアップセンター設置業務,21780000,中小企業庁,,4010001062274
2020-02-07T00:00:00+09:00,特定用途機器ＰＰを用いた認証の実効性調査,4730000,情報処理推進機構,,4010001073305
2019-07-17T00:00:00+09:00,令和元年度産業技術調査事業（研究開発事業終了後の実用化状況等に関する追跡調査・追跡評価）,10890000,経済産業省,,4010001090119
2019-04-01T00:00:00+09:00,平成３１年度地球温暖化問題等対策調査（地球温暖化問題を巡る国際動向調査（気候変動枠組条約（ＵＮＦＣＣＣ）））,26965125,経済産業省,,4010005018545
2019-04-01T00:00:00+09:00,平成３１年度放射性廃棄物の減容化に向けたガラス固化技術の基盤研究事業（ガラス固化技術の基盤整備）,638748807,資源エネルギー庁,"日本原燃株式会社,国立研究開発法人日本原子力研究開発機構,株式会社ＩＨＩ",4010005018545
2019-12-26T00:00:00+09:00,令和元年度学びと社会の連携促進事業（ＩＴ導入による生産性向上の事例調査事業）,6600000,経済産業省,,4010401048922
2019-04-01T00:00:00+09:00,平成３１年度経済産業省デジタルプラットフォーム構築事業（認定情報処理支援機関システムに係る調査・追加構築等業務）,72643318,中小企業庁,,4010401048922
2020-06-15T00:00:00+09:00,水素社会構築技術開発事業総合調査研究水素社会実現に向けた情報発信に関する調査研究,599956500,国立研究開発法人新エネルギー・産業技術総合開発機構,,4010401048922
2020-03-27T00:00:00+09:00,知財総合支援窓口運営業務（茨城県）一式,50345445,工業所有権情報・研修館,,4050005000557
2019-04-01T00:00:00+09:00,平成３１年度放射性廃棄物の減容化に向けたガラス固化技術の基盤研究事業（ガラス固化技術の基盤整備）,638748807,資源エネルギー庁,"一般財団法人電力中央研究所,国立研究開発法人日本原子力研究開発機構,株式会社ＩＨＩ",4420001011339
2019-04-01T00:00:00+09:00,平成３１年度商工業統計調査事務地方公共団体委託費,87320000,経済産業省,"岩手県,群馬県,千葉県,静岡県,宮城県,鳥取県,愛媛県,青森県,福島県,福井県,三重県,滋賀県,島根県,岡山県,徳島県,長崎県,宮崎県,鹿児島県,山梨県,愛知県,京都府,奈良県,熊本県,大分県,香川県,埼玉県,広島県,福岡県,秋田県,栃木県,神奈川県,長野県,大阪府,兵庫県,山口県,高知県,沖縄県,北海道,茨城県,東京都,岐阜県,新潟県,富山県,石川県,和歌山県,佐賀県",5000020060003
2019-04-01T00:00:00+09:00,平成３１年度中小商工業等統計調査事務地方公共団体委託費,259023000,経済産業省,"福井県,長野県,島根県,徳島県,佐賀県,北海道,三重県,鹿児島県,埼玉県,石川県,和歌山県,東京都,秋田県,茨城県,滋賀県,奈良県,高知県,福岡県,長崎県,宮崎県,岩手県,宮城県,栃木県,群馬県,千葉県,岐阜県,兵庫県,愛媛県,大分県,青森県,山形県,静岡県,大阪府,広島県,沖縄県,福島県,山梨県,岡山県,神奈川県,富山県,愛知県,京都府,鳥取県,山口県,香川県,熊本県",5000020150002
2019-04-01T00:00:00+09:00,平成３１年度中小商工業等統計調査事務地方公共団体委託費,259023000,経済産業省,"福井県,長野県,島根県,徳島県,佐賀県,北海道,新潟県,鹿児島県,埼玉県,石川県,和歌山県,東京都,秋田県,茨城県,滋賀県,奈良県,高知県,福岡県,長崎県,宮崎県,岩手県,宮城県,栃木県,群馬県,千葉県,岐阜県,兵庫県,愛媛県,大分県,青森県,山形県,静岡県,大阪府,広島県,沖縄県,福島県,山梨県,岡山県,神奈川県,富山県,愛知県,京都府,鳥取県,山口県,香川県,熊本県",5000020240001
2019-08-02T00:00:00+09:00,特許庁庁舎入退館ゲートオーバーホール等作業　一式,11340000,特許庁,,5010001006767
2019-04-01T00:00:00+09:00,平成３１年度下請取引状況調査に係る「下請取引情報システム」の改修及び保守業務等,13755280,中小企業庁,,5010001006767
2019-04-01T00:00:00+09:00,平成３１年度消費税転嫁・下請取引申告受付システムの運用保守業務,34296680,中小企業庁,,5010001006767
2019-04-01T00:00:00+09:00,平成３１年度版「中小企業施策利用ガイドブック」の印刷,9519120,中小企業庁,,5010001067883
2019-04-01T00:00:00+09:00,平成３１年度エネルギー需給構造高度化対策に関する調査等事業（熱量バンド制への移行による燃焼機器の影響等調査）,24966849,資源エネルギー庁,,5010405009408
2019-12-27T00:00:00+09:00,令和元年度省エネルギー等に関する国際標準の獲得・普及促進事業委託費（国際ルールインテリジェンスに関する調査（スマートものづくり分野等におけるルール形成戦略に関する調査））,11550000,経済産業省,,5020001065234
2019-10-07T00:00:00+09:00,平成３１年度小規模事業者支援手法研修事業（企業組織における人材管理）,4806797,中小企業庁,,5180001115849
2019-04-01T00:00:00+09:00,平成３１年度地域経済活性化対策委託費（商工会議所・商工会の広域的な連携強化事業（商工会議所））,17299209,経済産業省,,5380005007287
2019-04-01T00:00:00+09:00,平成３１年度二国間クレジット取得等のためのインフラ整備調査事業（ＣＤＭの運用に係る方法論及び信任に関する調査）,15942036,経済産業省,,6010001030403
2019-06-21T00:00:00+09:00,令和元年度原子力の利用状況等に関する調査事業（多核種除去設備等処理水の処分技術等に関する調査研究）,11954800,資源エネルギー庁,,6010001030403
2020-02-13T00:00:00+09:00,ＯＣＲ装置の賃貸借及び保守業務,15950000,情報処理推進機構,"株式会社ＰＦＵ",6010401015821
2019-04-01T00:00:00+09:00,通信衛星を利用するＣＮＮ放送受信,10464000,特許庁,,6010401022487
2020-03-13T00:00:00+09:00,情報基盤システム機器移設　一式,7062000,工業所有権情報・研修館,,6010701025710
2019-11-21T00:00:00+09:00,令和元年度エネルギー需給構造高度化対策に関する調査等委託費（電力・ガス小売自由化における消費者の選択行動アンケート調査事業）,5203000,経済産業省,,6012701004917
2019-04-01T00:00:00+09:00,平成３１年度中小商工業等統計調査事務地方公共団体委託費,259023000,経済産業省,"福井県,長野県,島根県,徳島県,佐賀県,新潟県,三重県,鹿児島県,埼玉県,石川県,和歌山県,東京都,秋田県,茨城県,滋賀県,奈良県,高知県,福岡県,長崎県,宮崎県,岩手県,宮城県,栃木県,群馬県,千葉県,岐阜県,兵庫県,愛媛県,大分県,青森県,山形県,静岡県,大阪府,広島県,沖縄県,福島県,山梨県,岡山県,神奈川県,富山県,愛知県,京都府,鳥取県,山口県,香川県,熊本県",7000020010006
