date_of_order,title,amount,government_departments,joint_signatures,corporate_number
2020-03-31T00:00:00+09:00,Ｆ－１５の能力向上（その１）（初度費）,28897000000,防衛省,,8010401050387
2016-10-24T00:00:00+09:00,国際法務総合センター維持管理・運営事業の請負,25748280810,法務省,,9120901017329
2016-03-11T00:00:00+09:00,民間船舶の運航・管理事業,24964958057,防衛省,,8010001173794
2017-04-03T00:00:00+09:00,ハローワークシステム　センター設備更改等一式（平成２９、３０年度契約延長）,22429938666,厚生労働省,,1020001071491
2013-08-23T00:00:00+09:00,国家備蓄石油の油種入替に係る原油売買契約,21462502000,経済産業省,,4010405009573
2017-08-23T00:00:00+09:00,Ｆ－１５の次期味方識別方式への適合化改修及びプロビジョン改修,21207873600,防衛省,,8010401050387
2017-04-03T00:00:00+09:00,電子計算組織用装置の賃貸借及びプログラム・プロダクトの使用権許諾並びに電子計算組織用装置等の導入撤去及び設置に関する契約　一式,21103427238,厚生労働省,,7010001008844
2017-04-03T00:00:00+09:00,経済産業省基盤情報システムサービス,20276442576,経済産業省,"株式会社ＪＥＣＣ,日本電気株式会社",9010001027685
2017-04-03T00:00:00+09:00,経済産業省基盤情報システムサービス,20276442576,経済産業省,"株式会社ＪＥＣＣ,日本電気株式会社",2010001033475
2016-06-29T00:00:00+09:00,１６式機動戦闘車,19622736000,防衛省,,8010401050387
2017-12-11T00:00:00+09:00,記録管理・基礎年金番号管理システム利用契約（平成２９年度国債分：ＭＦ・収納対策支援・歳入金設備継続利用）,19479508551,厚生労働省,,9010601021385
2017-07-31T00:00:00+09:00,特実審査業務システムに係る構築及び賃貸借・保守一式,19437546159,経済産業省（特許庁）,,9010601021385
2018-04-02T00:00:00+09:00,電子計算組織用装置の賃貸借及びプログラム・プロダクトの使用権許諾並びに電子計算組織用装置等の導入撤去及び設置に関する契約　一式,18605641190,厚生労働省,,7010001008844
2018-02-01T00:00:00+09:00,音響測定艦（５２０３）,18322200000,防衛省,,9010001034946
2017-03-30T00:00:00+09:00,０３式中距離地対空誘導弾,17469000000,防衛省,,4010001008772
2020-10-02T00:00:00+09:00,令和２年度需要喚起キャンペーン事業（Ｇｏ　Ｔｏイベント事業）,16771672160,経済産業省,,8010401024011
2018-03-30T00:00:00+09:00,回転翼哨戒機（能力向上型）（その３）,16580916000,防衛省,,8010401050387
2018-03-30T00:00:00+09:00,基地防空用地対空誘導弾,16459200000,防衛省,,2011101014084
2019-01-07T00:00:00+09:00,０３式中距離地対空誘導弾（改善型）,16383600000,防衛省,,4010001008772
2019-08-21T00:00:00+09:00,電子計算機借上　航空自衛隊クラウドシステム（共通プラットフォーム）借上その１（０１新規）,16327760000,防衛省,,7010401022916
2020-03-11T00:00:00+09:00,地対空誘導弾ペトリオット再保証弾,16258110000,防衛省,,8010401050387
2016-03-30T00:00:00+09:00,９９式空対空誘導弾（Ｂ）,16160277600,防衛省,,4010001008772
2016-04-01T00:00:00+09:00,Ｆターム等を用いた先行技術文献調査　一式,15957744528,経済産業省（特許庁）,,3010605002115
2017-12-06T00:00:00+09:00,０３式中距離地対空誘導弾（改善型）（初度費）,15946200000,防衛省,,4010001008772
2019-04-01T00:00:00+09:00,Ｆターム等を用いた先行技術文献調査　一式,15644421338,特許庁,,3010605002115
2016-03-14T00:00:00+09:00,０３式中距離地対空誘導弾,15550920000,防衛省,,4010001008772
2016-03-09T00:00:00+09:00,自動警戒管制システム等（自衛隊デジタル通信システム連接機能等）,15444000000,防衛省,,7010401022916
2020-04-01T00:00:00+09:00,Ｆターム等を用いた先行技術文献調査　一式,15385130256,特許庁,,3010605002115
2014-12-03T00:00:00+09:00,国家備蓄石油の油種入替に係る原油売買契約,15359300000,経済産業省,,4010405009573
2017-12-06T00:00:00+09:00,０３式中距離地対空誘導弾（改善型）,15058440000,防衛省,,4010001008772
2016-02-24T00:00:00+09:00,水陸両用車（ＡＡＶＰ７Ａ１　ＲＡＭ／ＲＳ）人員輸送型,14992560000,防衛省,,1010001008692
2019-02-27T00:00:00+09:00,Ｘバンド通信衛星,14925600000,防衛省,,4010001008772
2013-11-29T00:00:00+09:00,国家備蓄石油の油種入替に係る原油売買契約,14473622000,経済産業省,,4010405009573
2015-04-01T00:00:00+09:00,貨幣の製造に関する事務　一式,14431357000,財務省,,6120005008509
2013-04-01T00:00:00+09:00,Ｆターム等を用いた先行技術文献調査,14362338463,経済産業省,,3010605002115
2013-07-01T00:00:00+09:00,Ｆターム等を用いた先行技術文献調査（変更契約）,14326148086,経済産業省,,3010605002115
2019-07-12T00:00:00+09:00,ハローワークシステム統合運用監視業務（２０１９（平成３１）年度運用開始）,14202000000,厚生労働省,,1020001071491
2018-04-02T00:00:00+09:00,貨幣の製造に関する事務　一式,14167530000,財務省,,6120005008509
2016-04-01T00:00:00+09:00,貨幣の製造に関する事務一式,14007149000,財務省,,6120005008509
2014-12-19T00:00:00+09:00,特許庁システムインテグレーションサービス（変更契約）一式,13946502827,経済産業省,,9010601021385
2020-03-31T00:00:00+09:00,島嶼防衛用高速滑空弾の要素技術（その２）の研究試作,13894100000,防衛省,,8010401050387
2019-04-01T00:00:00+09:00,平成３１年度中間貯蔵施設の管理等に関する業務,13819587885,環境省,,2010401053420
2015-07-10T00:00:00+09:00,平成２７年度政府所有米穀の販売等業務委託契約,13704404332,農林水産省,,1010401096206
2015-07-10T00:00:00+09:00,平成２７年度政府所有米穀の販売等業務委託契約,13704404332,農林水産省,,9010001008776
2014-09-01T00:00:00+09:00,Ｆターム等を用いた先行技術文献調査（変更契約）　一式,13391033101,経済産業省,,3010605002115
2017-06-02T00:00:00+09:00,厚生労働省ＬＡＮシステムの更改整備及び運用・保守業務一式,13170600000,厚生労働省,,7010401052137
2019-12-04T00:00:00+09:00,１６式機動戦闘車,13026569600,防衛省,,8010401050387
2017-02-22T00:00:00+09:00,陸上自衛隊新多用途ヘリコプター（その２）,12875760000,防衛省,,5011101019196
2019-04-01T00:00:00+09:00,平成３１年度国内石油天然ガスに係る地質調査・メタンハイドレートの研究開発等事業（基礎物理探査及び三次元物理探査船の運航管理）,12840000000,資源エネルギー庁,,4010405009573
2020-04-01T00:00:00+09:00,平成３１年度国内石油天然ガスに係る地質調査・メタンハイドレートの研究開発等事業（基礎物理探査及び三次元物理探査船の運航管理）,12840000000,資源エネルギー庁,,4010405009573
2016-03-14T00:00:00+09:00,シースパローミサイルＲＩＭ－１６２,12831069280,防衛省,,4010001008772
2015-10-01T00:00:00+09:00,特許庁システムインテグレーションサービス　一式,12582094896,経済産業省,,9010601021385
2017-02-13T00:00:00+09:00,垂直発射装置ＶＬＳ　ＭＫ４１（その２）,12549600000,防衛省,,8010401050387
2015-04-01T00:00:00+09:00,平成２７年度メタンハイドレート開発促進事業？,12544459000,経済産業省,国立研究開発法人産業技術総合研究所,4010405009573
2013-04-01T00:00:00+09:00,平成２５年度国内石油天然ガス基礎調査（三次元基礎物理探査並びに三次元物理探査船の運航管理及び操業技術移転）,12481355250,経済産業省,,4010405009573
2016-03-17T00:00:00+09:00,ＦＭＳにより調達するＦ－３５Ａの米国企業による製造への下請生産業務委託,12096000000,防衛省,,8010401050387
2018-04-02T00:00:00+09:00,次期登記情報システムの稼動環境（仮想サーバ等）　の機器等の賃貸借　一式,11966494176,法務省,,2010001033475
2015-04-01T00:00:00+09:00,平成２７年度国内石油天然ガス基礎調査（三次元基礎物理探査並びに三次元物理探査船の運航管理及び操業技術移転）？,11959999000,経済産業省,,4010405009573
2018-03-02T00:00:00+09:00,シュワブ（Ｈ２９）埋立工事（１工区）名護市キャンプ・シュワブ沿岸域３０．３．３～３２．３．３１土木一式,11877840000,防衛省,,4011101011880
2017-02-02T00:00:00+09:00,ＳＨ－６０Ｋ用エンジン（Ｔ７００－ＩＨＩ－４０１Ｃ２・搭載用）,11853216000,防衛省,,4010601031604
2020-06-02T00:00:00+09:00,共通基盤システムハードウェア賃貸借,11680410720,警察庁,,7010401022916
2020-06-26T00:00:00+09:00,令和２年度政府所有米穀の販売等業務委託契約,11666931331,農林水産省,,9010001191011
2020-04-01T00:00:00+09:00,令和２年度国内石油天然ガスに係る地質調査・メタンハイドレートの研究開発等事業（基礎物理探査及び三次元物理探査船の運航管理）,11620000000,資源エネルギー庁,,4010405009573
2020-04-01T00:00:00+09:00,政府共通プラットフォームの整備に係る機器・ソフトウェア賃貸借（ＰＦ－Ｓｔａｎｄａｒｄ）の調達（令和２年度後半－令和３年度前半リソース変更対象システム用等）,11595276000,総務省,,6010401015821
2016-07-11T00:00:00+09:00,平成２８年度政府所有米穀の販売等業務委託契約,11553511664,農林水産省,,9010001008776
2014-04-01T00:00:00+09:00,平成２６年度国家備蓄石油管理等事業（国家備蓄石油ガスの管理等業務）,11537542000,経済産業省,,4010405009573
2016-03-23T00:00:00+09:00,垂直発射装置ＶＬＳ　ＭＫ４１（その２）,11498760000,防衛省,,8010401050387
2013-08-26T00:00:00+09:00,国家石油製品備蓄に係る石油製品売買,11376130500,経済産業省,,9010001011318
2018-01-31T00:00:00+09:00,平成２９年度から平成３２年度までの特定廃棄物等埋立処分工事,11340000000,環境省,,7050001004071
2017-10-27T00:00:00+09:00,Ｘバンド衛星通信中継器等,11210400000,防衛省,,7010401022916
2017-03-31T00:00:00+09:00,１２０ｍｍＭ、ＪＭ１りゅう弾、信管なし,10929149208,防衛省,,1010401010455
2020-04-01T00:00:00+09:00,令和２年度国内石油天然ガスに係る地質調査・メタンハイドレートの研究開発等事業（メタンハイドレートの研究開発）,10920000000,資源エネルギー庁,"日本メタンハイドレート調査株式会社,国立研究開発法人産業技術総合研究所",4010405009573
2020-04-01T00:00:00+09:00,令和２年度国内石油天然ガスに係る地質調査・メタンハイドレートの研究開発等事業（メタンハイドレートの研究開発）,10920000000,資源エネルギー庁,"独立行政法人石油天然ガス・金属鉱物資源機構,国立研究開発法人産業技術総合研究所",2010001163280
2020-04-01T00:00:00+09:00,令和２年度国内石油天然ガスに係る地質調査・メタンハイドレートの研究開発等事業（メタンハイドレートの研究開発）,10920000000,資源エネルギー庁,"独立行政法人石油天然ガス・金属鉱物資源機構,日本メタンハイドレート調査株式会社",7010005005425
2019-06-26T00:00:00+09:00,令和元年度政府所有米穀の販売等業務委託契約,10915290331,農林水産省,,1010401096206
2019-06-26T00:00:00+09:00,令和元年度政府所有米穀の販売等業務委託契約,10915290331,農林水産省,,1010001008692
2019-06-26T00:00:00+09:00,令和元年度政府所有米穀の販売等業務委託契約,10915290331,農林水産省,,9010001008776
2019-04-01T00:00:00+09:00,平成３１年度国家備蓄石油管理等事業（国家備蓄石油ガスの管理業務）委託契約の締結について,10800000000,資源エネルギー庁,,4010405009573
2017-04-03T00:00:00+09:00,平成２９年度海洋鉱物資源開発に向けた資源量評価・生産技術等調査,10800000000,経済産業省（資源エネルギー庁）,,4010405009573
2017-04-03T00:00:00+09:00,平成２９年度国家備蓄石油管理等事業（国家備蓄石油ガスの管理等業務）,10642134000,経済産業省（資源エネルギー庁）,,4010405009573
2017-03-29T00:00:00+09:00,１２式地対艦誘導弾,10604952000,防衛省,,8010401050387
2015-09-10T00:00:00+09:00,航空交通管理処理システム一式の製造及び調整,10530000000,国土交通省,,9010601021385
2018-04-18T00:00:00+09:00,平成３０年度政府所有米穀の販売等業務委託契約,10487040665,農林水産省,日通商事株式会社,4010401022860
2018-04-18T00:00:00+09:00,平成３０年度政府所有米穀の販売等業務委託契約,10487040665,農林水産省,日本通運株式会社,1010001025515
2018-04-18T00:00:00+09:00,平成３０年度政府所有米穀の販売等業務委託契約,10487040665,農林水産省,,9010001008776
2018-07-06T00:00:00+09:00,ＫＳＫオープンシステム用機器の借入等（区分２）平成３２年１月１日～平成３５年３月３１日,10463871600,国税庁,日立キャピタル株式会社,7010001008844
2020-04-01T00:00:00+09:00,地図情報システムの更改に係る機器等の賃貸借　　一式,10241725659,法務省,,9010601021385
2014-04-01T00:00:00+09:00,特許庁システムインテグレーションサービス（変更契約）,10217021132,経済産業省,,9010601021385
2013-04-01T00:00:00+09:00,特許庁システムインテグレーションサービス（変更契約）,10154796855,経済産業省,,9010601021385
2018-08-27T00:00:00+09:00,１６式機動戦闘車,10032206400,防衛省,,8010401050387
2020-03-31T00:00:00+09:00,地対空誘導弾ペトリオット,10022980000,防衛省,,8010401050387
2017-04-03T00:00:00+09:00,平成２９年度国内石油天然ガスに係る地質調査・メタンハイドレートの研究開発等事業（メタンハイドレートの研究開発）,9774969000,経済産業省（資源エネルギー庁）,独立行政法人石油天然ガス・金属鉱物資源機構,7010005005425
2017-04-03T00:00:00+09:00,平成２９年度国内石油天然ガスに係る地質調査・メタンハイドレートの研究開発等事業（メタンハイドレートの研究開発）,9774969000,経済産業省（資源エネルギー庁）,国立研究開発法人産業技術総合研究所,4010405009573
2018-10-12T00:00:00+09:00,平成３１年度前期用教科用図書,9596582523,文部科学省,,7011501003104
2019-12-20T00:00:00+09:00,１２式魚雷,9539640000,防衛省,,8010401050387
2017-06-26T00:00:00+09:00,指掌紋自動識別システム用照合部賃貸借,9504048489,国家公安委員会（警察庁）,,7010401022916
2017-03-31T00:00:00+09:00,ＵＳ－２救難飛行艇,9445680000,防衛省,,7140001082323
2020-03-31T00:00:00+09:00,次期警戒管制レーダ装置（その２）,9389600000,防衛省,,4010001008772
2020-07-22T00:00:00+09:00,最高水準の技術を活用した出入国管理業務個人識別情報システム等の開発に伴うバイオメトリクス照合サーバ等の賃貸借　一式,9348440200,法務省,,7010401022916
2016-03-14T00:00:00+09:00,音響処理装置（ＨＱＡ－７・Ｐ－１用）,9180000000,防衛省,,7010401022916
2017-10-06T00:00:00+09:00,平成３０年度前期用教科用図書,9159095088,文部科学省,,7011501003104
2018-03-28T00:00:00+09:00,１２０ｍｍＭ、ＪＭ１りゅう弾、信管なし,9123202260,防衛省,,1010401010455
2016-03-30T00:00:00+09:00,潜水艦用主蓄電池（ＳＬＨ）（２７ＳＳ用）,9113040000,防衛省,,4130001041539
2020-03-19T00:00:00+09:00,新多用途ヘリコプター,9034410000,防衛省,,5011101019196
2015-03-09T00:00:00+09:00,平成２６～２８年度国内石油天然ガス基礎調査（海上基礎試錐）（国庫債務負担行為に係るもの）,9018615000,経済産業省,,7010401078520
2020-04-01T00:00:00+09:00,令和２年度海洋鉱物資源開発に向けた資源量評価・生産技術等調査,8900000000,資源エネルギー庁,,4010405009573
2018-03-05T00:00:00+09:00,新艦対空誘導弾（その１）,8802000000,防衛省,,4010001008772
2018-03-07T00:00:00+09:00,平成２９年度中間貯蔵（大熊工区）廃棄物貯蔵施設工事,8802000000,環境省,,8010401006744
2019-04-01T00:00:00+09:00,平成３１年度海洋鉱物資源開発に向けた資源量評価・生産技術等調査事業委託費,8699999999,資源エネルギー庁,,4010405009573
2016-03-31T00:00:00+09:00,ＵＳ－２救難飛行艇,8684928000,防衛省,,7140001082323
2018-10-23T00:00:00+09:00,次期警戒管制レーダ装置（その１）,8658360000,防衛省,,4010001008772
2018-04-02T00:00:00+09:00,次期登記情報システムの特定ソフトウェアの賃貸借　　一式,8654530536,法務省,,2010001033475
2016-04-14T00:00:00+09:00,総務省ネットワーク基盤（ＬＡＮ）の構築等の請負,8640000000,総務省,,9010001045803
2015-10-09T00:00:00+09:00,官庁会計システムのハードウェア等の賃貸借（センター設備）　一式（賃貸借期間平成２８年２月１日～平成３２年３月３１日）,8560667520,財務省,,9010601021385
2017-01-20T00:00:00+09:00,可変深度ソーナーシステム（バイ／マルチスタティック用）（その１）,8532000000,防衛省,,7010401022916
2021-02-01T00:00:00+09:00,緊急事態宣言の影響緩和に係る一時支援金の事務事業,8470000000,中小企業庁,,3010001076738
2018-03-30T00:00:00+09:00,１２式魚雷,8401968000,防衛省,,8010401050387
2018-10-10T00:00:00+09:00,潜水艦用主蓄電池（ＳＬＨ）（３０ＳＳ用）,8399916000,防衛省,,4130001041539
2020-03-23T00:00:00+09:00,潜水艦用主蓄電池（ＳＬＨ）（０１ＳＳ用）,8355270000,防衛省,,4130001041539
2017-04-03T00:00:00+09:00,平成２９年度楢葉町における災害廃棄物等細選別等業務,8341812000,環境省,,4010001008789
2014-12-26T00:00:00+09:00,国家備蓄石油の油種入替に係る原油売買契約,8336000000,経済産業省,,4010405009573
2015-07-14T00:00:00+09:00,次期地図情報システム用機器等　一式,8335982160,法務省,,9010601021385
2017-03-17T00:00:00+09:00,潜水艦用主蓄電池（ＳＬＨ）（２８ＳＳ用）,8316000000,防衛省,,4130001041539
2019-04-23T00:00:00+09:00,公報システムに係る構築及び賃貸借・保守等　一式,8271882132,特許庁,株式会社日立製作所,6010401024970
2019-04-23T00:00:00+09:00,公報システムに係る構築及び賃貸借・保守等　一式,8271882132,特許庁,日立キャピタル株式会社,7010001008844
2018-04-02T00:00:00+09:00,次期登記情報システムの稼動環境（　データベース環境等）　の機器等の賃貸借　　一式,8198867952,法務省,,2010001033475
2019-04-01T00:00:00+09:00,就労継続支援事業所における工賃・賃金の向上に向けた支援体制構築に係る調査研究,8110800000,厚生労働省,,6010001083178
2016-08-05T00:00:00+09:00,航空路管制処理システム（ＴＥＰＳ）運用機器一式の製造及び調整,8100000000,国土交通省,,9010601021385
2019-09-12T00:00:00+09:00,シュワブ（Ｒ元）海上警備業務,8076381701,防衛省,,9011101011216
2016-03-31T00:00:00+09:00,ＳＨ－６０Ｋ哨戒ヘリコプター,8024400000,防衛省,,8010401050387
2016-03-31T00:00:00+09:00,１０式戦車,8023104000,防衛省,,8010401050387
2013-08-26T00:00:00+09:00,国家石油製品備蓄に係る石油製品売買,7964726700,経済産業省,,5010401014535
2018-01-11T00:00:00+09:00,陸自宮古島（２９）隊庁舎（Ａ）等新設建築工事宮古島市内３０．１．１２～３１．２．２８建築一式,7938000000,防衛省,,1210001001082
2019-12-20T00:00:00+09:00,静粛型動力装置搭載魚雷（その２）,7929240000,防衛省,,8010401050387
2019-03-29T00:00:00+09:00,Ｘバンド通信衛星の関連地上施設の整備等,7916400000,防衛省,,7010401022916
2019-03-29T00:00:00+09:00,電気駆動型高出力レーザシステムの研究試作,7898040000,防衛省,,1140001005719
2019-04-01T00:00:00+09:00,ハローワークシステム拠点設備更改等一式（平成３１年度契約延長）,7874403003,厚生労働省,,1020001071491
2018-03-27T00:00:00+09:00,１２式地対艦誘導弾,7839612000,防衛省,,8010401050387
2016-03-31T00:00:00+09:00,１２０ｍｍＴＫＧ、ＪＭ１２Ａ１対戦車りゅう弾,7812322560,防衛省,,1010401010455
2017-04-03T00:00:00+09:00,平成２９年度苫小牧におけるＣＣＳ大規模実証試験事業,7730000000,経済産業省,,9010001027685
2016-03-30T00:00:00+09:00,１２式魚雷,7672320000,防衛省,,8010401050387
2017-03-01T00:00:00+09:00,レーダー・セット　ＡＮ／ＡＰＧ－６３（Ｖ）１構成品,7632771480,防衛省,,4010001008772
2016-06-29T00:00:00+09:00,１６式機動戦闘車（初度費）,7514640000,防衛省,,8010401050387
2019-11-05T00:00:00+09:00,ＪＳＭ,7475600000,防衛省,,1010401002840
2015-04-21T00:00:00+09:00,政府共通プラットフォームの整備に係る機器・ソフトウェア賃貸借（ＰＦ－Ｓｔａｎｄａｒｄ）の調達（平成２７年度後半－平成２８年度前半移行対象システム用等）,7426219320,総務省,,6010401015821
2020-03-25T00:00:00+09:00,１２０ｍｍＭ、ＪＭ１りゅう弾、信管なし,7411008000,防衛省,,1010401010455
2019-07-12T00:00:00+09:00,ハローワークシステムアプリケーションプログラム保守業務（２０１９（平成３１）年度運用開始）,7387200000,厚生労働省,,1020001071491
2017-11-16T00:00:00+09:00,シュワブ（Ｈ２９）海上警備業務名護市キャンプ・シュワブ沿岸域等２９．１１．１７～３２．２．２８,7386264775,防衛省,,9011101011216
2019-01-25T00:00:00+09:00,防衛情報通信基盤（オープン系）通信電子機器借上（ネットワーク監視装置等）（３０新規）,7351344000,防衛省,,1020001071491
2016-01-15T00:00:00+09:00,自動車登録検査業務電子情報処理システム等（次期自動登録情報システム（仮称））に係るハードウェア構築・導入・保守等業務,7279200000,国土交通省,,9010601021385
2019-05-16T00:00:00+09:00,ＣＦ６－８０Ｃ２Ｋ１Ｆ推進システム（搭載用）,7236900000,防衛省,,7010401093230
2019-03-27T00:00:00+09:00,１２式地対艦誘導弾（改）及び哨戒機用新空対艦誘導弾（その２）,7215156000,防衛省,,8010401050387
2017-04-03T00:00:00+09:00,平成２９年度中間貯蔵施設の管理等に関する業務,7128039408,環境省,,2010401053420
2018-03-02T00:00:00+09:00,シュワブ（Ｈ２９）埋立工事（２工区）名護市キャンプ・シュワブ沿岸域３０．３．３～３２．３．３１土木一式,7090200000,防衛省,,2010401051696
2016-09-26T00:00:00+09:00,電子計算機借上　事務共通システム用器材（その１）,7073993520,防衛省,,1020001071491
2018-03-30T00:00:00+09:00,１２０ｍｍＴＫＧ、ＪＭ１２Ａ１対戦車りゅう弾,7057955520,防衛省,,1010401010455
2015-06-30T00:00:00+09:00,捜索用レーダ（ＨＰＳ－１０６・Ｐ－１用）,7003800000,防衛省,,2010401044997
2016-08-25T00:00:00+09:00,Ｆ－１５の次期味方識別方式への適合化改修及びプロビジョン改修,7000862400,防衛省,,8010401050387
2019-03-11T00:00:00+09:00,捜索用レーダ（ＨＰＳ－１０６・Ｐ－１用）,6985980000,防衛省,,2011101014084
2017-04-03T00:00:00+09:00,静岡刑務所，　笠松刑務所及び黒羽刑務所における作業業務，　職業訓練業務，教育業務，　分類業務及び収容関連サービス業務に係る業務委託,6968725260,法務省,,9010001018924
2019-04-01T00:00:00+09:00,平成３１年度国内石油天然ガスに係る地質調査・メタンハイドレートの研究開発等事業（メタンハイドレートの研究開発）,6952603000,資源エネルギー庁,"国立研究開発法人産業技術総合研究所,独立行政法人石油天然ガス・金属鉱物資源機構",2010001163280
2019-04-01T00:00:00+09:00,平成３１年度国内石油天然ガスに係る地質調査・メタンハイドレートの研究開発等事業（メタンハイドレートの研究開発）,6952603000,資源エネルギー庁,"日本メタンハイドレート調査株式会社,独立行政法人石油天然ガス・金属鉱物資源機構",7010005005425
2019-04-01T00:00:00+09:00,平成３１年度国内石油天然ガスに係る地質調査・メタンハイドレートの研究開発等事業（メタンハイドレートの研究開発）,6952603000,資源エネルギー庁,"国立研究開発法人産業技術総合研究所,日本メタンハイドレート調査株式会社",4010405009573
2020-03-02T00:00:00+09:00,Ｆ－１５の次期味方識別方式への適合化改修,6943200000,防衛省,,8010401050387
2018-03-02T00:00:00+09:00,シュワブ（Ｈ２９）埋立工事（３工区）名護市キャンプ・シュワブ沿岸域３０．３．３～３２．３．３１土木一式,6933600000,防衛省,,7010401088742
2019-04-01T00:00:00+09:00,農林水産省行政情報システム機器賃貸借及び保守業務（第１次統合分）,6931683993,農林水産省,,7010401022916
2015-05-27T00:00:00+09:00,情報制御処理器（ＨＹＱ－３・Ｐ－１用）,6912000000,防衛省,,2010401044997
2016-04-01T00:00:00+09:00,官庁会計システム等に係るシステム保守管理業務　一式,6860399760,財務省,,9010601021385
2019-01-24T00:00:00+09:00,将来中距離空対空誘導弾（その１）の研究試作,6840720000,防衛省,,4010001008772
2018-04-23T00:00:00+09:00,平成３０～３４年度統合原子力防災ネットワークシステムの設備更新,6775920000,原子力規制委員会,,6010401078439
2018-03-23T00:00:00+09:00,自動警戒管制システム等（近代化ＴＤＳ地上用システムとの連接機能等）,6734880000,防衛省,,7010401022916
2018-12-26T00:00:00+09:00,業務用ＰＣ一式の賃貸借及び保守等（変更契約）　一式,6728822523,特許庁,,9010601021385
2019-12-20T00:00:00+09:00,１０式戦車,6673260000,防衛省,,8010401050387
2019-10-10T00:00:00+09:00,三の丸尚蔵館整備に伴う新築工事（Ⅰ期）,6490000000,宮内庁,,1010401013565
2020-01-29T00:00:00+09:00,６２口径５インチ砲,6475700000,防衛省,,5010701019531
2018-04-24T00:00:00+09:00,抗インフルエンザウイルス薬（イナビル吸入粉末剤２０ｍｇ）　約３８１万人分の購入,6469768026,厚生労働省,,1010001095640
2017-03-13T00:00:00+09:00,水陸両用車（ＡＡＶＰ７Ａ１　ＲＡＭ／ＲＳ）人員輸送型,6445440000,防衛省,,1010001020185
2017-08-01T00:00:00+09:00,電子出願受付サーバ一式の更改に係るハードウェア等賃貸借及び保守等業務（変更契約）,6392948398,経済産業省（特許庁）,,9010601021385
