1,1010001014765,21,0,2024-01-25,2024-01-25,"杏花堂株式会社",,301,"東京都","千代田区","神田駿河台１丁目７番地４",,13,101,1010062,,,2024-01-25,21,,,2015-10-05,1,,,,,,0
2,1010001026439,12,0,2024-01-25,2024-01-22,"株式会社ベックスコーポレーション",,301,"東京都","千代田区","九段南２丁目１番３０号",,13,101,1020074,,,,,,,2015-10-05,1,,,,,"ベックスコーポレーション",0
3,1010001070255,21,0,2024-01-25,2024-01-25,"株式会社エヌ・アール・シー",,301,"東京都","中央区","京橋２丁目５番１号ＴＣＭビル",,13,102,1040031,,,2024-01-25,21,,,2015-10-05,1,,,,,,0
4,1010001076517,21,0,2024-01-25,2024-01-25,"株式会社光",,301,"東京都","中央区","日本橋３丁目２番１７号日本橋Ｋ・Ｎビル４Ｆ",,13,102,1030027,,,2024-01-25,21,,,2015-10-05,1,,,,,,0
5,1010001127187,21,0,2024-01-25,2024-01-25,"株式会社サンクチュアリ",,301,"東京都","千代田区","岩本町３丁目７番１３号早川ビル４階",,13,101,1010032,,,2024-01-25,21,,,2015-10-05,1,,,,,,0
6,1010001127674,21,0,2024-01-25,2024-01-25,"エー・エス・ジェイ株式会社",,301,"東京都","千代田区","九段南３丁目２番７号",,13,101,1020074,,,2024-01-25,21,,,2015-10-05,1,,,,,,0
7,1010001134191,21,0,2024-01-25,2024-01-25,"株式会社青山学園",,301,"東京都","千代田区","麹町４丁目４番６号",,13,101,1020083,,,2024-01-25,21,,,2015-10-05,1,,,,,,0
8,1010001135116,21,0,2024-01-25,2024-01-25,"株式会社カノーバホールディングス",,301,"東京都","中央区","日本橋茅場町２丁目７番１号",,13,102,1030025,,,2024-01-25,21,,,2015-10-05,1,,,,,,0
9,1010001136213,21,0,2024-01-25,2024-01-25,"あさがお株式会社",,301,"東京都","中央区","銀座１丁目３番３号Ｇ１ビル７階",,13,102,1040061,,,2024-01-25,21,,,2015-10-05,1,,,,,,0
10,1010001141659,21,0,2024-01-25,2024-01-25,"グリーン・ライフ・パートナーズ株式会社",,301,"東京都","中央区","日本橋人形町２丁目３０番５号",,13,102,1030013,,,2024-01-25,21,,,2015-10-05,1,,,,,,0
11,1010001141865,21,0,2024-01-25,2024-01-25,"株式会社フルスタイル",,301,"東京都","中央区","銀座１丁目１４番５号ＭＬ５２６１",,13,102,1040061,,,2024-01-25,21,,,2015-10-05,1,,,,,,0
12,1010001144224,21,0,2024-01-25,2024-01-25,"Ｐｒｏｇｃｅｓｓ　Ｇｌｏｂａｌ　Ａｄｖｉｓｏｒｓ株式会社",,301,"東京都","中央区","佃２丁目２番１０号",,13,102,1040051,,,2024-01-25,21,,,2015-10-05,1,,,,,,0
