1,1010001231360,12,0,2024-03-13,2024-03-06,"株式会社ネットランド",,301,"東京都","千代田区","麹町４丁目２番１号ＭＫ麹町ビル",,13,101,1020083,,,,,,,2022-12-06,1,,,,,"ネットランド",0
2,1010001242085,01,0,2024-03-13,2024-03-13,"株式会社日本衛創計算機技術",,301,"東京都","中央区","新川１丁目２２－１２－６０２号室",,13,102,1040033,,,,,,,2024-03-13,1,,,,,"ニホンエイソウケイサンキギジュツ",0
3,1010003025959,01,1,2024-03-13,2017-08-31,"合同会社運用２号",,305,"東京都","千代田区","一番町９番地８ノザワビルディング６階税理士法人シリウス内",,13,101,1020082,,,,,,,2017-08-31,0,,,,,"ウンヨウニゴウ",0
4,1010003025959,12,1,2024-03-13,2017-10-27,"合同会社運用２号",,305,"東京都","千代田区","丸の内３丁目１番１号東京共同会計事務所内",,13,101,1000005,,,,,,,2017-08-31,1,,,,,"ウンヨウニゴウ",0
5,1010401042341,12,0,2024-03-13,2024-03-08,"株式会社エフイー",,301,"東京都","渋谷区","恵比寿２丁目１０番１号",,13,113,1500013,,,,,,,2015-10-05,1,,,,,"エフィー",0
6,1010401077420,12,0,2024-03-13,2024-03-06,"株式会社岡野",,301,"東京都","千代田区","麹町４丁目２番１号ＭＫ麹町ビル",,13,101,1020083,,,,,,,2015-10-05,1,,,,,"オカノ",0
7,1010401157916,12,0,2024-03-13,2024-03-06,"フラックスウィーブ株式会社",,301,"東京都","文京区","目白台２丁目４番４号",,13,105,1120015,,,,,,,2021-02-01,1,,,,,"フラックスウィーブ",0
8,1010401158336,71,0,2024-03-13,2024-03-04,"株式会社ディジタルグロースアカデミア",,301,"東京都","港区","虎ノ門５丁目１番４号",,13,103,1050001,,,,,,"令和６年３月１日東京都豊島区南池袋二丁目１８番９号株式会社リブロワークス（7013301026169）を合併",2021-02-24,1,,,,,"ディジタルグロースアカデミア",0
9,1010403032159,01,0,2024-03-13,2024-03-13,"ＯｒｉｇｉｎａｌＳｅｌｆ合同会社",,305,"東京都","港区","赤坂８丁目４－１４青山タワープレイス８Ｆ",,13,103,1070052,,,,,,,2024-03-13,1,,,,,"オリジナルセルフ",0
10,1010405003975,01,1,2024-03-13,2015-10-05,"一般社団法人軽金属製品協会",,399,"東京都","港区","赤坂２丁目１３番１３号",,13,103,1070052,,,,,,,2015-10-05,1,,,,,"ケイキンゾクセイヒンキョウカイ",0
11,1010501051911,01,0,2024-03-13,2024-03-13,"株式会社ＫＩＳＥＫＩＡＮＴＩＱ",,301,"東京都","台東区","上野５丁目８番５号",,13,106,1100005,,,,,,,2024-03-13,1,,,,,"キセキアンティーク",0
12,1010602007688,01,1,2024-03-13,2015-10-05,"有限会社目黒設備",,302,"東京都","江東区","南砂４丁目１０番８号",,13,108,1360076,,,,,,,2015-10-05,1,,,,,"メグロセツビ",0
13,1010701045688,01,0,2024-03-13,2024-03-13,"ＢＹ　Ｉｎｔｅｒｎａｔｉｏｎａｌ株式会社",,301,"東京都","品川区","八潮５丁目６番３７－３０３号",,13,109,1400003,,,,,,,2024-03-13,1,,,,,"ビワイインターナショナル",0
14,1010801034847,01,0,2024-03-13,2024-03-13,"株式会社瑞光",,301,"東京都","大田区","中央６丁目２５－２０ニューフラット２５",,13,111,1430024,,,,,,,2024-03-13,1,,,,,"ズイコウ",0
15,1011001044769,11,0,2024-03-13,2024-03-11,"株式会社イーストインベストメント",,301,"東京都","新宿区","西新宿５丁目２４番１６号",,13,104,1600023,,,,,,,2015-10-05,1,,,,,"イーストインベストメント",0
16,1011001123820,11,0,2024-03-13,2024-03-01,"株式会社スタイルラボ",,301,"東京都","渋谷区","広尾１丁目１－３９恵比寿プライムスクエアタワー５Ｆ",,13,113,1500012,,,,,,,2018-08-23,1,,,,,"スタイルラボ",0
17,1011001136095,01,1,2024-03-13,2020-10-02,"株式会社Ｈ＆Ｋ",,301,"東京都","渋谷区","代々木４丁目３０－５フェニックス西参道タワー２１０４",,13,113,1510053,,,,,,,2020-10-02,0,"H&K inc.",,,,"エイチアンドケー",0
18,1011001136095,12,1,2024-03-13,2021-01-28,"株式会社Ｈ＆Ｋ",,301,"茨城県","土浦市","桜町４丁目３番１８号",,08,203,3000037,,,,,,,2020-10-02,0,"H&K inc.",,,,"エイチアンドケー",0
19,1011001136095,12,1,2024-03-13,2022-12-28,"株式会社Ｈ＆Ｋ",,301,"神奈川県","横浜市西区","みなとみらい２丁目２番１号横浜ランドマークタワー２１階",,14,103,2200012,,,,,,,2020-10-02,0,"H&K inc.","Kanagawa","Yokohama Landmark Tower F21, 2-2-1, Minatomirai, Nishi ku Yokohama shi",,"エイチアンドケー",0
20,1011001136095,71,1,2024-03-13,2023-11-16,"株式会社Ｈ＆Ｋ",,301,"神奈川県","横浜市西区","みなとみらい２丁目２番１号横浜ランドマークタワー２１階",,14,103,2200012,,,,,,"令和５年１０月３１日茨城県土浦市桜町四丁目３番１８号株式会社ＤｉｇＨＲ（4050001050250）を合併",2020-10-02,1,"H&K inc.","Kanagawa","Yokohama Landmark Tower F21, 2-2-1, Minatomirai, Nishi ku Yokohama shi",,"エイチアンドケー",0
21,1011001137226,21,0,2024-03-13,2024-03-05,"株式会社ＬＤ２",,301,"埼玉県","さいたま市大宮区","仲町２丁目２５番地",,11,103,3300845,,,2024-03-05,01,,,2020-12-02,1,,,,,"エルディーツー",0
22,1011001153603,12,0,2024-03-13,2024-03-11,"株式会社ＹＭ",,301,"東京都","練馬区","石神井町３丁目２７番６号ヴィラ・シャルマン４０１号",,13,120,1770041,,,,,,,2023-04-10,1,,,,,"ワイエム",0
23,1011001160525,01,0,2024-03-13,2024-03-13,"株式会社ヘルスベイシス・コンストラクション",,301,"東京都","渋谷区","恵比寿２丁目３８番１号レジディア広尾南９０１",,13,113,1500013,,,,,,,2024-03-13,1,,,,,"ヘルスベイシスコンストラクション",0
24,1011101100554,12,0,2024-03-13,2024-03-11,"株式会社ＬＥＧＥＮＤ",,301,"東京都","新宿区","新宿１丁目３２－４エヌエスビル６階",,13,104,1600022,,,,,,,2022-10-19,1,,,,,"レジェンド",0
25,1011103010743,11,0,2024-03-13,2024-03-04,"Ｃａｌｍｅ株式会社",,301,"東京都","港区","赤坂３丁目７－１５赤坂パラダイスＩＩ２階",00129739,13,103,1070052,,,,,,,2021-06-21,1,,,,,"カルム",0
26,1011201022062,12,0,2024-03-13,2024-03-05,"株式会社Ｕ‐Ｆａｃｔｏｒ",,301,"東京都","江戸川区","北葛西１丁目１６－１３三井リンクラボ葛西５号館２０５号",,13,123,1340081,,,,,,,2020-03-23,1,,,,,"ユーファクター",0
27,1011301002591,01,1,2024-03-13,2015-10-05,"株式会社山栄設計事務所",,301,"東京都","杉並区","西荻南３丁目６番１０号山栄ビル",,13,115,1670053,,,,,,,2015-10-05,1,,,,,"サンエイセッケイジムショ",0
28,1011801043904,01,0,2024-03-13,2024-03-13,"株式会社はじめ工業",,301,"東京都","葛飾区","金町２丁目１番１３号",,13,122,1250042,,,,,,,2024-03-13,1,,,,,"ハジメコウギョウ",0
29,1011801043912,01,0,2024-03-13,2024-03-13,"株式会社ＰＲＩＭＥ",,301,"東京都","葛飾区","新宿５丁目３番３号",,13,122,1250051,,,,,,,2024-03-13,1,,,,,"プライム",0
30,1012303001953,01,0,2024-03-13,2024-03-13,"フィナンシャルサポート合同会社",,305,"東京都","町田市","金井ヶ丘４丁目４２番６号",,13,209,1950076,,,,,,,2024-03-13,1,,,,,"フィナンシャルサポート",0
31,1013303005408,12,0,2024-03-13,2024-03-11,"ＲＥＧＥＮ合同会社",,305,"千葉県","松戸市","東平賀１０４番地の４７メゾンサカイＣ－２０１号",,12,207,2700003,,,,,,,2020-11-25,1,,,,,"レーゲン",0
32,1020001108145,01,1,2024-03-13,2015-10-05,"株式会社フルール・ド・ＳＨＯＫＯ",,301,"神奈川県","横浜市青葉区","美しが丘５丁目１番地５－１０６",,14,117,2250002,,,,,,,2015-10-05,1,,,,,"フルールドショウコ",0
33,1020001121148,12,0,2024-03-13,2024-03-08,"株式会社ＣＸＩＡ",,301,"東京都","千代田区","神田西福田町２－４聖徳ビル２階",,13,101,1010037,,,,,,,2017-05-09,1,,,,,"クシア",0
34,1020001121338,12,0,2024-03-13,2024-03-08,"株式会社アンバー",,301,"神奈川県","横浜市西区","北幸２丁目４番３号",,14,103,2200004,,,,,,,2017-05-15,1,,,,,"アンバー",0
35,1020001153406,12,0,2024-03-13,2024-03-11,"株式会社Ｕ‐ＷＡＣＯＮＦＩＤＯ",,301,"神奈川県","藤沢市","善行１丁目２１番地の３２",,14,205,2510871,,,,,,,2023-09-08,1,,,,,"ユーワコンフィード",0
36,1020001153769,12,0,2024-03-13,2024-03-07,"株式会社丸井企画",,301,"神奈川県","横浜市中区","野毛町１丁目４５番地第三港興産ビル２階",,14,104,2310064,,,,,,,2023-10-10,1,,,,,"マルイキカク",0
37,1020001156185,01,0,2024-03-13,2024-03-13,"Ｋエンジニアリング株式会社",,301,"神奈川県","横浜市磯子区","東町１８番８号",,14,107,2350005,,,,,,,2024-03-13,1,,,,,"ケーエンジニアリング",0
38,1020002009549,01,1,2024-03-13,2015-10-05,"有限会社協和管工事",,302,"神奈川県","横浜市磯子区","岡村６丁目６番１３号",,14,107,2350021,,,,,,,2015-10-05,1,,,,,"キョウワカンコウジ",0
39,1020003025719,01,0,2024-03-13,2024-03-13,"合同会社ＳＴＡ",,305,"神奈川県","横浜市金沢区","柴町３８７－５",,14,108,2360012,,,,,,,2024-03-13,1,,,,,"エスティーエー",0
40,1021001041749,01,1,2024-03-13,2015-10-05,"株式会社東神",,301,"神奈川県","三浦郡葉山町","堀内４９３番地",,14,301,2400112,,,,,,,2015-10-05,1,,,,,"トウシン",0
41,1021001073305,12,0,2024-03-13,2024-03-08,"Ｅｓｓｅｎｃｅ　ｒｅｓｅａｒｃｈ株式会社",,301,"東京都","千代田区","神田駿河台１丁目８番２号駿河台アライビル４Ｆ",,13,101,1010062,,,,,,,2021-07-08,1,,,,,"エッセンスリサーチ",0
42,1021001076258,12,0,2024-03-13,2024-03-07,"株式会社Ｙ’ｓＦｌａｇ",,301,"神奈川県","藤沢市","本町４丁目１２－１ＣＡＳＳＩＡ藤沢本町４１１",,14,205,2510053,,,,,,,2022-06-16,1,,,,,"ワイズフラッグ",0
43,1021002014381,12,0,2024-03-13,2024-03-12,"有限会社鎌倉測量社",,302,"神奈川県","鎌倉市","岩瀬１０５６番地",,14,204,2470051,,,,,,,2015-10-05,1,,,,,"カマクラソクリョウシャ",0
44,1021002051342,01,1,2024-03-13,2015-10-05,"有限会社小沢千八商店",,302,"神奈川県","小田原市","下大井２６５番地",,14,206,2500208,,,,,,,2015-10-05,0,,,,,"オザワセンパチショウテン",0
45,1021002051342,12,1,2024-03-13,2024-03-11,"有限会社小沢千八商店",,302,"神奈川県","小田原市","下大井３９７番地１",,14,206,2500208,,,,,,,2015-10-05,1,,,,,"オザワセンパチショウテン",0
