1,1010001029557,71,0,2025-10-07,2025-09-17,"株式会社Ｒｅｂｉｒｔｈ",,301,"東京都","台東区","寿３丁目９番５号",,13,106,1110042,,,,,,"令和７年９月１日東京都台東区寿三丁目９番５号株式会社リバースプラス（7010001187218）を合併",2015-10-05,1,,,,,"リバース",0
2,1010001182513,01,1,2025-10-07,2017-04-04,"日本レジデンシャルテラス株式会社",,301,"東京都","中央区","日本橋本石町２丁目１番１号アスパ日本橋",,13,102,1030021,,,,,,,2017-04-04,0,,,,,"ニホンレジデンシャルテラス",0
3,1010001182513,12,1,2025-10-07,2025-09-11,"日本レジデンシャルテラス株式会社",,301,"東京都","千代田区","内神田１丁目１８番１１号東京ロイヤルプラザ５０８",,13,101,1010047,,,,,,,2017-04-04,1,,,,,"ニホンレジデンシャルテラス",0
4,1010001258750,01,0,2025-10-07,2025-10-07,"Ｋａｅｒｉ　Ｔｏｍｉｋａｗａ株式会社",,301,"東京都","千代田区","霞が関３丁目２番５号",,13,101,1000013,,,,,,,2025-10-07,1,,,,,"カエリトミカワ",0
5,1010001258973,01,0,2025-10-07,2025-10-07,"株式会社Ｐｒｏｇｒｅｓｓ　ＨＲ　Ｓｏｌｕｔｉｏｎｓ",,301,"東京都","中央区","銀座１丁目１２番４号Ｎ＆ＥＢＬＤ．６Ｆ",,13,102,1040061,,,,,,,2025-10-07,1,,,,,"プログレスエイチアールソリューションズ",0
6,1010001259014,01,0,2025-10-07,2025-10-07,"株式会社アズループ",,301,"東京都","千代田区","神田和泉町６－１６ヤマトビル４０５",,13,101,1010024,,,,,,,2025-10-07,1,,,,,"アズループ",0
7,1010001259022,01,0,2025-10-07,2025-10-07,"株式会社エフビューティー",,301,"東京都","中央区","日本橋小網町１番４号",,13,102,1030016,,,,,,,2025-10-07,1,,,,,"エフビューティー",0
8,1010001259146,01,0,2025-10-07,2025-10-07,"株式会社ＨＩＭＯＲＯＧＩ",,301,"東京都","千代田区","九段南２丁目４番１１号パシフィックスクエア６０１",,13,101,1020074,,,,,,,2025-10-07,1,,,,,"ヒモロギ",0
9,1010001259154,01,0,2025-10-07,2025-10-07,"株式会社ＲＨ",,301,"東京都","中央区","銀座１丁目２４番９号",,13,102,1040061,,,,,,,2025-10-07,1,,,,,"アールエイチ",0
10,1010001259162,01,0,2025-10-07,2025-10-07,"株式会社ＤｘＧｃａｒｅｅｒ",,301,"東京都","千代田区","神田東松下町３８番地鳥本鋼業ビル４階",,13,101,1010042,,,,,,,2025-10-07,1,,,,,"ディーバイジーキャリア",0
11,1010002008428,01,1,2025-10-07,2015-10-05,"有限会社小野寺印刷罫線",,302,"東京都","千代田区","猿楽町１丁目４番１１号",,13,101,1010064,,,,,,,2015-10-05,0,,,,,"オノデラインサツケイセン",0
12,1010002008428,12,1,2025-10-07,2018-01-04,"有限会社小野寺印刷罫線",,302,"東京都","千代田区","神田猿楽町１丁目４番１１号",,13,101,1010064,,,,,,,2015-10-05,1,,,,,"オノデラインサツケイセン",0
13,1010002038870,12,0,2025-10-07,2025-09-08,"有限会社ノッツ",,302,"東京都","千代田区","神田多町２丁目３－６川島ビル６０２",,13,101,1010046,,,,,,,2015-10-05,1,,,,,"ノッツ",0
14,1010003019639,21,0,2025-10-07,2025-09-19,"合同会社軽井沢若草",,305,"東京都","千代田区","丸の内１丁目４番１号東京共同会計事務所内",,13,101,1000005,,,2025-09-19,01,,,2015-10-05,1,,,,,"カルイザワワカクサ",0
15,1010003029860,21,0,2025-10-07,2025-09-26,"合同会社日本ウインドファーム",,305,"東京都","品川区","東品川２丁目２番４号",,13,109,1400002,,,2025-09-26,01,,,2019-05-22,1,,,,,"ニホンウインドファーム",0
16,1010003045263,01,1,2025-10-07,2024-10-22,"アイオンエックス合同会社",,305,"東京都","千代田区","神田須田町１丁目７番８号ＶＯＲＴ秋葉原ＩＶ２Ｆ",00136709,13,101,1010041,,,,,,,2024-10-22,1,,,,,,0
17,1010003046740,12,0,2025-10-07,2025-10-02,"合同会社のりしお",,305,"栃木県","宇都宮市","平松町４２０番地６２平松町メゾネットＩ西",00140962,09,201,3210931,,,,,,,2025-03-14,1,,,,,"ノリシオ",0
18,1010005016394,12,0,2025-10-07,2025-10-01,"一般財団法人興南倶楽部",,399,"東京都","中央区","八丁堀１丁目１１番１２号",,13,102,1040032,,,,,,,2015-10-05,1,,,,,"コウナンクラブ",0
19,1010005040741,01,0,2025-10-07,2025-10-07,"一般社団法人日本住宅設備連盟・安心保証機構",,399,"東京都","千代田区","岩本町２丁目１５番１９号",,13,101,1010032,,,,,,,2025-10-07,1,,,,,"ニホンジュウタクセツビレンメイアンシンホショウキコウ",0
20,1010401088368,21,0,2025-10-07,2025-09-29,"株式会社トランスシグマ",,301,"茨城県","常総市","馬場２３８０番地２",,08,211,3002748,,,2025-09-29,01,,,2015-10-05,1,,,,,"トランスシグマ",0
21,1010401098739,21,0,2025-10-07,2025-09-17,"株式会社ポジティブサイコロジースクール",,301,"東京都","千代田区","一番町１０番８号",,13,101,1020082,,,2025-09-17,01,,,2015-10-05,1,,,,,"ポジティブサイコロジースクール",0
