1,1010001093074,12,0,2026-06-15,2026-06-09,"株式会社ＴＲＡＤＥ　ＣＲＥＡＴＥ",,301,"東京都","品川区","東品川２丁目２番３３号Ｎビル３階",,13,109,1400002,,,,,,,2015-10-05,1,,,,,"トレードクリエイト",0
2,1010001148398,12,0,2026-06-15,2026-06-08,"株式会社Ｎｅｘｔ　Ｄｅａｌ",,301,"大阪府","大阪市中央区","本町３丁目１番１０号",,27,128,5410053,,,,,,,2015-10-05,1,,,,,"ネクストディール",0
3,1010001162449,01,1,2026-06-15,2015-10-05,"株式会社越後の泉",,301,"東京都","千代田区","麹町１丁目６番９－９０４号",,13,101,1020083,,,,,,,2015-10-05,1,,,,,"エチゴノイズミ",0
4,1010001205777,11,0,2026-06-15,2026-06-12,"株式会社職能評価ＡＩセンター",,301,"大阪府","八尾市","東本町１丁目２－１５",,27,212,5810004,,,,,,,2019-12-02,1,,,,,"ショクノウヒョウカエーアイセンター",0
5,1010001237184,21,0,2026-06-15,2026-05-18,"株式会社グラスキャピタル",,301,"東京都","千代田区","神田須田町１丁目８番３号メトロフロント神田９０２号",,13,101,1010041,,,2026-05-18,01,,,2023-07-27,1,,,,,"グラスキャピタル",0
6,1010001246284,12,0,2026-06-15,2026-05-26,"株式会社ミスト",,301,"東京都","中央区","銀座６丁目８番７号",,13,102,1040061,,,,,,,2024-07-08,0,,,,,"ミスト",0
7,1010001246284,11,0,2026-06-15,2026-05-26,"株式会社七分",,301,"東京都","中央区","銀座６丁目８番７号",,13,102,1040061,,,,,,,2024-07-08,1,,,,,"ナナブン",0
8,1010001249114,12,0,2026-06-15,2026-06-11,"ＴＴホールディングス株式会社",,301,"大阪府","大阪市北区","大深町６番４５－１３１０号",,27,127,5300011,,,,,,,2024-10-17,1,,,,,"ティティホールディングス",0
9,1010001256804,12,0,2026-06-15,2026-06-01,"株式会社エターナル",,301,"東京都","千代田区","内神田２丁目１６番１１号内神田渋谷ビル５Ｆ",,13,101,1010047,,,,,,,2025-07-11,1,,,,,"エターナル",0
10,1010001260186,11,0,2026-06-15,2026-05-26,"ＮＯＴｓｈａ株式会社",,301,"東京都","千代田区","三番町３番地８泉館三番町ビル６階",,13,101,1020075,,,,,,,2025-11-11,1,,,,,"ノットシャ",0
11,1010001265103,01,1,2026-06-15,2026-05-12,"株式会社アクシスコア",,301,"東京都","千代田区","神田須田町１丁目７番８号ＶＯＲＴ秋葉原ＩＶ２Ｆ",00143524,13,101,1010041,,,,,,,2026-05-12,1,"AxisCore Co., Ltd.","Tokyo","VORT Akihabara IV 2F,1-7-8 Kanda-Sudacho, Chiyoda ku",,,0
12,1010001266126,01,0,2026-06-15,2026-06-15,"株式会社ＰｗＳ",,301,"東京都","千代田区","麹町６丁目６番２号",,13,101,1020083,,,,,,,2026-06-15,1,,,,,"ピーダブリュエス",0
13,1010001266134,01,0,2026-06-15,2026-06-15,"ＳＩＶＩＯＮ株式会社",,301,"東京都","千代田区","大手町１丁目６番１号大手町ビルヂング３階",,13,101,1000004,,,,,,,2026-06-15,1,,,,,"シヴィオン",0
