1,1010001138572,12,0,2026-04-22,2026-03-24,"株式会社桃李",,301,"東京都","千代田区","外神田６丁目２番８号松本ビル２Ｆ",,13,101,1010021,,,,,,,2015-10-05,1,,,,,"トウリ",0
2,1010001146146,71,0,2026-04-22,2026-04-01,"三井住友トラスト・パナソニックファイナンス株式会社",,301,"東京都","港区","芝浦１丁目２番３号",,13,103,1050023,,,,,,"令和８年４月１日東京都江戸川区松江一丁目２３番１号日本機械リース販売株式会社（6010001112580）を合併",2015-10-05,1,,,,,"ミツイスミトモトラストパナソニックファイナンス",0
3,1010001253719,11,0,2026-04-22,2026-04-17,"株式会社国民健康基盤",,301,"東京都","千代田区","有楽町１丁目１番２号日比谷三井タワー１２階",,13,101,1000006,,,,,,,2025-04-03,1,,,,,"コクミンケンコウキバン",0
4,1010001257661,12,0,2026-04-22,2026-04-17,"Ｌａｎｄｍａｒｋ　Ｇｌｏｂａｌ株式会社",,301,"東京都","港区","六本木７丁目１２番２号",,13,103,1060032,,,,,,,2025-08-15,1,,,,,"ランドマークグローバル",0
5,1010001264856,01,0,2026-04-22,2026-04-22,"ガザニアコンテナサービス株式会社",,301,"東京都","千代田区","丸の内１丁目３番２号",,13,101,1000005,,,,,,,2026-04-22,1,,,,,"ガザニアコンテナサービス",0
6,1010003026065,01,1,2026-04-22,2017-09-13,"合同会社ＭＩＴ",,305,"東京都","文京区","本駒込５丁目３９番１４号ライオンズマンション駒込第三ビル２０４号室",,13,105,1130021,,,,,,,2017-09-13,0,,,,,"エムアイティー",0
7,1010003026065,12,0,2026-04-22,2026-04-17,"合同会社ＭＩＴ",,305,"埼玉県","さいたま市浦和区","岸町４丁目１０番１６号",,11,107,3300064,,,,,,,2017-09-13,1,,,,,"エムアイティー",0
8,1010003029357,12,0,2026-04-22,2026-04-17,"トレンスター合同会社",,305,"東京都","台東区","浅草橋１丁目１番１１号戸谷第三ビル２階",,13,106,1110053,,,,,,,2019-02-28,1,,,,,"トレンスター",0
9,1010101017206,01,0,2026-04-22,2026-04-22,"株式会社田中興業",,301,"東京都","八王子市","泉町１４７４番地７",,13,201,1930814,,,,,,,2026-04-22,1,,,,,"タナカコウギョウ",0
10,1010401017863,12,0,2026-04-22,2026-04-17,"中央都市株式会社",,301,"東京都","世田谷区","奥沢６丁目３３番１４号",,13,112,1580083,,,,,,,2015-10-05,1,,,,,"チュウオウトシ",0
11,1010401135186,01,1,2026-04-22,2017-11-29,"株式会社カンパニーＧ",,301,"東京都","港区","六本木３丁目７番１号",,13,103,1060032,,,,,,,2017-11-29,1,,,,,"カンパニージー",0
12,1010401136457,12,0,2026-04-22,2026-04-14,"ＤＲＯＮＥ　ＳＰＯＲＴＳ株式会社",,301,"神奈川県","横浜市港北区","新吉田町２０４",,14,109,2230056,,,,,,,2018-02-07,1,,,,,"ドローンスポーツ",0
13,1010401167535,21,0,2026-04-22,2026-04-01,"株式会社ＴＨＥ　ＶＩＮＥ",,301,"東京都","港区","麻布十番１丁目５番３０号十番董友ビル",,13,103,1060045,,,2026-04-01,01,,,2022-05-25,1,,,,,"ザヴァイン",0
14,1010401175059,12,0,2026-04-22,2026-04-16,"ＩＲＯＨＡホールディングス株式会社",,301,"東京都","港区","赤坂３丁目１４番９号",,13,103,1070052,,,,,,,2023-06-15,1,,,,,"イロハホールディングス",0
15,1010401185108,12,0,2026-04-22,2026-04-16,"Ｈａｗｋｅｙｅ　Ｖｉｎｔａｇｅ　Ｊａｐａｎ株式会社",,301,"東京都","渋谷区","恵比寿２丁目１３番７号水戸ビル５階",,13,113,1500013,,,,,,,2024-09-12,1,,,,,"ホークアイビンテージジャパン",0
16,1010401191188,12,0,2026-04-22,2026-04-01,"Ｓｅｎｔｉｎｏ株式会社",,301,"東京都","港区","港南２丁目１５番１号品川インターシティＡ棟２８Ｆ",,13,103,1080075,,,,,,,2025-06-19,1,,,,,"センティノ",0
17,1010403021558,12,0,2026-04-22,2026-04-17,"合同会社オルベリ",,305,"東京都","港区","虎ノ門３丁目１０番４－８０６号",,13,103,1050001,,,,,,,2019-10-04,1,,,,,"オルベリ",0
18,1010403029601,11,0,2026-04-22,2026-03-23,"ＳＵＮＬＩＮＥ株式会社",,301,"東京都","千代田区","九段北１丁目８番２号２階",,13,101,1020073,,,,,,,2023-02-27,1,,,,,"サンライン",0
19,1010405025540,01,0,2026-04-22,2026-04-22,"弁護士法人翔躍法律事務所",,399,"東京都","港区","赤坂１丁目１番１７号細川ビル９０１",,13,103,1070052,,,,,,,2026-04-22,1,,,,,"ショウヤクホウリツジムショ",0
20,1010405025565,01,0,2026-04-22,2026-04-22,"一般社団法人ＦＥ　Ｐｏｗｅｒ",,399,"東京都","港区","赤坂１丁目１２番３２号アーク森ビル",,13,103,1070052,,,,,,,2026-04-22,1,,,,,"エフイーパワー",0
21,1010501055788,01,0,2026-04-22,2026-04-22,"株式会社パイシーズ",,301,"東京都","台東区","寿１丁目１２番８号",,13,106,1110042,,,,,,,2026-04-22,1,,,,,"パイシーズ",0
