sequenceNumber,corporateNumber,process,correct,updateDate,changeDate,name,nameImageId,kind,prefectureName,cityName,streetNumber,addressImageId,prefectureCode,cityCode,postCode,addressOutside,addressOutsideImageId,closeDate,closeCause,successorCorporateNumber,changeCause,assignmentDate,latest,enName,enPrefectureName,enCityName,enAddressOutside,furigana,hihyoji
15,1010403020147,登記記録の閉鎖等,0,2022-04-22,2022-04-18,ＧＣＩマーケティング合同会社,,合同会社,東京都,港区,赤坂６丁目１２番４－８０１号,,13,103,1070052,,,2022-04-18,合併による解散等,9010003029630,令和４年４月１日東京都千代田区麹町三丁目２番９号Ｌ－ＤＸ株式会社（9010003029630）に合併し解散,2019-02-08,1,,,,,ジーシーアイマーケティング,0
19,1010502005619,登記記録の閉鎖等,0,2022-04-22,2022-04-21,有限会社祥文社,,有限会社,東京都,台東区,日本堤２丁目２４番１号,,13,106,1110021,,,2022-04-21,清算の結了等,,,2015-10-05,1,,,,,ショウブンシャ,0
28,1010901038896,登記記録の閉鎖等,0,2022-04-22,2022-04-11,株式会社ビープラスアイ,,株式会社,東京都,世田谷区,玉川３丁目２０番２号,,13,112,1580094,,,2022-04-11,清算の結了等,,,2016-10-12,1,,,,,ビープラスアイ,0
49,1011502005955,登記記録の閉鎖等,0,2022-04-22,2022-04-18,有限会社メイコー企画,,有限会社,東京都,北区,赤羽１丁目３９番５号,,13,117,1150045,,,2022-04-18,清算の結了等,,,2015-10-05,1,,,,,メイコーキカク,0
63,1020001059859,登記記録の閉鎖等,0,2022-04-22,2022-04-15,株式会社湘南テクノ,,株式会社,神奈川県,鎌倉市,台２丁目２番６号,,14,204,2470061,,,2022-04-15,清算の結了等,,,2015-10-05,1,,,,,シュナンテクノ,0
67,1020002075723,登記記録の閉鎖等,0,2022-04-22,2022-04-14,ワイズファクトリー有限会社,,有限会社,神奈川県,横浜市青葉区,青葉台２丁目２９番地１Ｆ－４０２,,14,117,2270062,,,2022-04-14,清算の結了等,,,2015-10-05,1,,,,,ワイズファクトリー,0
92,1030002027871,登記記録の閉鎖等,0,2022-04-22,2022-04-14,有限会社堀工務店,,有限会社,埼玉県,戸田市,笹目７丁目５番５３号,,11,224,3350034,,,2022-04-14,清算の結了等,,,2015-10-05,1,,,,,ホリコウムテン,0
110,1050002045236,登記記録の閉鎖等,0,2022-04-22,2022-04-15,有限会社イーガートランス,,有限会社,茨城県,筑西市,舟生１８０番地１４,,08,227,3080111,,,2022-04-15,清算の結了等,,,2015-10-05,1,,,,,イーガートランス,0
117,1080002002688,登記記録の閉鎖等,0,2022-04-22,2022-04-20,有限会社尚学社出版,,有限会社,静岡県,静岡市葵区,竜南１丁目２４番７号,,22,101,4200804,,,2022-04-20,清算の結了等,,,2015-10-05,1,,,,,ショウガクシャシュッパン,0
132,1120001053827,登記記録の閉鎖等,0,2022-04-22,2022-04-13,一心産業株式会社,,株式会社,大阪府,大阪市淀川区,塚本２丁目２１番１号,,27,123,5320026,,,2022-04-13,清算の結了等,,,2015-10-05,1,,,,,イッシンサンギョウ,0
138,1120001229311,登記記録の閉鎖等,0,2022-04-22,2022-04-14,ＴＥＡＭ１８株式会社,,株式会社,大阪府,大阪市東成区,大今里南４丁目１７番２６－１００２号,,27,115,5370013,,,2022-04-14,清算の結了等,,,2020-05-26,1,,,,,チームエイティーン,0
146,1120002074566,登記記録の閉鎖等,0,2022-04-22,2022-04-15,有限会社万寿開発,,有限会社,大阪府,寝屋川市,池田新町１１番５号,,27,215,5720038,,,2022-04-15,清算の結了等,,,2015-10-05,1,,,,,マンジュカイハツ,0
149,1120105008512,登記記録の閉鎖等,0,2022-04-22,2022-04-20,日本ビジネスソリューションズ協同組合,,その他の設立登記法人,大阪府,堺市中区,深井清水町３５５５番地,,27,142,5998273,,,2022-04-20,清算の結了等,,,2016-05-31,1,,,,,ニホンビジネスソリューションズ,0
161,1130002024900,登記記録の閉鎖等,0,2022-04-22,2022-04-18,有限会社ハーベスト,,有限会社,京都府,長岡京市,今里更ノ町１３番地１（４－４０１）,,26,209,6170814,,,2022-04-18,清算の結了等,,,2015-10-05,1,,,,,ハーベスト,0
