1,1010001003207,12,0,2022-04-11,2022-03-31,"株式会社サン・ハウジング",,301,"東京都","文京区","小石川１丁目３番２１号",,13,105,1120002,,,,,,,2015-10-05,0,,,,,,0
2,1010001003207,11,0,2022-04-11,2022-03-31,"アルファ株式会社",,301,"東京都","文京区","小石川１丁目３番２１号",,13,105,1120002,,,,,,,2015-10-05,1,,,,,"アルファ",0
3,1010001015251,12,0,2022-04-11,2022-04-07,"株式会社クリンベル",,301,"東京都","世田谷区","新町３丁目１４番５号",,13,112,1540014,,,,,,,2015-10-05,1,,,,,"クリンベル",0
4,1010001032494,01,1,2022-04-11,2015-10-05,"株式会社ロックビレッジ",,301,"東京都","千代田区","飯田橋４丁目１番７号",,13,101,1020072,,,,,,,2015-10-05,1,,,,,"ロックビレッジ",0
5,1010001070511,12,0,2022-04-11,2022-04-06,"株式会社ベセル",,301,"東京都","府中市","紅葉丘３丁目３８番地の７７",,13,206,1830004,,,,,,,2015-10-05,1,,,,,"ベセル",0
6,1010001139488,01,1,2022-04-11,2015-10-05,"株式会社ＧｅｏＲｅａｃｈ",,301,"東京都","中央区","銀座１丁目３番３号Ｇ１ビル７階",,13,102,1040061,,,,,,,2015-10-05,0,,,,,"ジオリーチ",0
7,1010001139488,12,0,2022-04-11,2022-04-06,"株式会社ＧｅｏＲｅａｃｈ",,301,"神奈川県","横浜市神奈川区","片倉１丁目２番７－６０１号ガーデンシティー横浜三ツ沢",,14,102,2210865,,,,,,,2015-10-05,1,,,,,"ジオリーチ",0
8,1010001160007,12,0,2022-04-11,2022-04-05,"コロンブス・メディア株式会社",,301,"東京都","台東区","東上野３丁目１５番１２号エムプレイス東上野４階",,13,106,1100015,,,,,,,2015-10-05,1,,,,,"コロンブスメディア",0
9,1010001190227,12,0,2022-04-11,2022-03-31,"株式会社Ｋｕｑｕｌｕ",,301,"東京都","千代田区","九段南４丁目７番２２号",,13,101,1020074,,,,,,,2018-03-09,1,,,,,"ククル",0
10,1010001210975,12,0,2022-04-11,2022-04-07,"イデア株式会社",,301,"東京都","大田区","北千束３丁目１７番１６号",,13,111,1450062,,,,,,,2020-07-14,1,,,,,"イデア",0
11,1010001225602,01,0,2022-04-11,2022-04-11,"東京食品流通センター株式会社",,301,"東京都","千代田区","西神田２丁目６番１号",,13,101,1010065,,,,,,,2022-04-11,1,,,,,"トウキョウショクヒンリュウツウセンター",0
12,1010001225759,01,0,2022-04-11,2022-04-11,"株式会社Ｏ．Ｓ．Ｕ",,301,"東京都","中央区","晴海３丁目１３番１号ｄｅｕｘ．ｔｏｗｅｒｓ．ｅａｓｔ３６１１",,13,102,1040053,,,,,,,2022-04-11,1,,,,,"オーエスユー",0
13,1010003020621,12,0,2022-04-11,2022-04-01,"安田郷メガソーラー用地管理合同会社",,305,"東京都","中央区","新川２丁目２７番１号",,13,102,1040033,,,,,,,2015-10-05,1,,,,,,0
14,1010003025323,12,0,2022-04-11,2022-03-30,"トゥルーライズパートナー合同会社",,305,"東京都","中央区","日本橋室町１丁目２番６号日本橋大栄ビル７階",,13,102,1030022,,,,,,,2017-05-16,1,,,,,,0
15,1010003026395,12,0,2022-04-11,2022-04-01,"合同会社アイランドフレッシュ",,305,"東京都","中央区","新川２丁目２７番１号",,13,102,1040033,,,,,,,2017-11-09,1,,,,,,0
16,1010003028854,12,0,2022-04-11,2022-04-01,"合同会社ＷＨＡ１",,305,"東京都","中央区","新川２丁目２７番１号",,13,102,1040033,,,,,,,2018-12-10,1,,,,,"ダブリュエイチエーワン",0
17,1010003029893,12,0,2022-04-11,2022-04-01,"合同会社谷津７プロジェクト",,305,"東京都","中央区","新川２丁目２７番１号",,13,102,1040033,,,,,,,2019-05-24,1,,,,,"ヤツナナプロジェクト",0
18,1010003037434,01,0,2022-04-11,2022-04-11,"ジェイコアレジ６合同会社１",,305,"東京都","千代田区","丸の内３丁目１番１号東京共同会計事務所内",,13,101,1000005,,,,,,,2022-04-11,1,,,,,"ジェイコアレジシックスイチ",0
19,1010003037442,01,0,2022-04-11,2022-04-11,"ジェイコアレジ６合同会社９",,305,"東京都","千代田区","丸の内３丁目１番１号東京共同会計事務所内",,13,101,1000005,,,,,,,2022-04-11,1,,,,,"ジェイコアレジシックスキュー",0
20,1010003037450,01,0,2022-04-11,2022-04-11,"ジェイコアレジ６合同会社１７",,305,"東京都","千代田区","丸の内３丁目１番１号東京共同会計事務所内",,13,101,1000005,,,,,,,2022-04-11,1,,,,,"ジェイコアレジシックスイチナナ",0
21,1010005029537,01,1,2022-04-11,2018-12-27,"社会保険労務士法人アドバンス",,399,"東京都","千代田区","有楽町２丁目１０番１号",,13,101,1000006,,,,,,,2018-12-27,0,,"Tokyo","10-1, Yurakucho 2-Chome, Chiyoda ku",,"アドバンス",0
22,1010005029537,11,1,2022-04-11,2022-04-01,"社会保険労務士法人プロテクトスタンス",,399,"東京都","千代田区","有楽町２丁目１０番１号",,13,101,1000006,,,,,,,2018-12-27,1,"Protectstance Labor and Social security attorney Corporation","Tokyo","10-1, Yurakucho 2-Chome, Chiyoda ku",,"プロテクトスタンス",0
23,1010005034677,11,0,2022-04-11,2022-04-01,"一般社団法人ハッピーフューチャー",,399,"東京都","千代田区","霞が関３丁目２番５号",,13,101,1000013,,,,,,,2022-03-04,1,,,,,"ハッピーフューチャー",0
24,1010005034826,01,0,2022-04-11,2022-04-11,"一般社団法人ウーマンエンパワー協会",,399,"東京都","中央区","銀座７丁目１３番６号サガミビル２階",,13,102,1040061,,,,,,,2022-04-11,1,,,,,"ウーマンエンパワーキョウカイ",0
25,1010005034834,01,0,2022-04-11,2022-04-11,"一般社団法人秋葉原ＤＸエンターテインメント協会",,399,"東京都","千代田区","神田佐久間町１丁目１０番",,13,101,1010025,,,,,,,2022-04-11,1,,,,,"アキハバラディーエックスエンターテインメントキョウカイ",0
26,1010101012867,01,1,2022-04-11,2017-05-26,"ＳＵＣＯＢＵＬＬ株式会社",,301,"東京都","八王子市","美山町１３９５番地１",,13,201,1920152,,,,,,,2017-05-26,1,,,,,"スコブル",0
27,1010401081959,12,0,2022-04-11,2022-04-05,"株式会社ウィッシュ",,301,"沖縄県","中頭郡中城村","字久場１９６３中城モール１Ｆジュエルカフェ",,47,328,9012401,,,,,,,2015-10-05,1,,,,,"ウィッシュ",0
