1,1010001160122,12,0,2022-11-16,2022-11-01,"株式会社匠装飾",,301,"東京都","中央区","新川１丁目１６番７－５０３",,13,102,1040033,,,,,,,2015-10-05,1,,,,,"タクミソウショク",0
2,1010001227631,12,0,2022-11-16,2022-11-10,"ＭＢＫワンホン株式会社",,301,"東京都","中央区","銀座６丁目１２番１５号いちご銀座６１２ビル３Ｆ－Ｂ号室",,13,102,1040061,,,,,,,2022-06-24,1,,,,,"エムビーケーワンホン",0
3,1010001230866,01,0,2022-11-16,2022-11-16,"株式会社Ｌｉｎｏｖａ",,301,"東京都","中央区","銀座１丁目２２－１１",,13,102,1040061,,,,,,,2022-11-16,1,,,,,"リノヴァ",0
4,1010001230899,01,0,2022-11-16,2022-11-16,"ＦＬＯＡＴＢＡＳＥ株式会社",,301,"東京都","千代田区","九段南１丁目５番６号りそな九段ビル５ＦＫＳフロア",,13,101,1020074,,,,,,,2022-11-16,1,,,,,"フロートベース",0
5,1010002039729,21,0,2022-11-16,2022-11-10,"アムハースト・アソシエイツ有限会社",,302,"東京都","千代田区","一番町１６番地４－８０４号",,13,101,1020082,,,2022-11-10,01,,,2015-10-05,1,,,,,"アムハーストアソシエイツ",0
6,1010003039083,01,0,2022-11-16,2022-11-16,"東京レジ３１合同会社",,305,"東京都","千代田区","丸の内３丁目１番１号東京共同会計事務所内",,13,101,1000005,,,,,,,2022-11-16,1,,,,,"トウキョウレジサーティワン",0
7,1010101015416,01,0,2022-11-16,2022-11-16,"ＳＫ架設株式会社",,301,"東京都","八王子市","石川町８０１番地３",,13,201,1920032,,,,,,,2022-11-16,1,,,,,"エスケーカセツ",0
8,1010401074608,01,1,2022-11-16,2015-10-05,"株式会社エム・ワイ・アセット",,301,"東京都","港区","新橋４丁目２２番３－１３０４号",,13,103,1050004,,,,,,,2015-10-05,0,,,,,"エムワイアセット",0
9,1010401074608,12,1,2022-11-16,2022-11-01,"株式会社エム・ワイ・アセット",,301,"東京都","港区","新橋１丁目１２番９号",,13,103,1050004,,,,,,,2015-10-05,1,,,,,"エムワイアセット",0
10,1010401083154,12,0,2022-11-16,2022-11-11,"ＴｒｉＯｐｔｉｍａ　Ｊａｐａｎ株式会社",,301,"東京都","港区","西新橋１丁目１番１号ＷｅＷｏｒｋ日比谷ＦＯＲＴＴＯＷＥＲ",,13,103,1050003,,,,,,,2015-10-05,1,,,,,"トライオプティマジャパン",0
11,1010401089606,01,1,2022-11-16,2015-10-05,"株式会社ＪＬ",,301,"東京都","港区","芝浦４丁目１０番１－３７１３号",,13,103,1080023,,,,,,,2015-10-05,1,,,,,"ジェーエル",0
12,1010401150540,12,0,2022-11-16,2022-11-14,"株式会社Ｒｉｇｌｅｆ",,301,"東京都","千代田区","麹町３丁目１０番地１ＴＷＧ麹町３階",,13,101,1020083,,,,,,,2020-01-24,1,,,,,"リグレフ",0
