1,1010001040019,01,1,2026-02-16,2015-10-05,"株式会社金久保",,301,"東京都","中央区","日本橋小網町１８番７号",,13,102,1030016,,,,,,,2015-10-05,0,,,,,"カネクボ",0
2,1010001040019,12,1,2026-02-16,2021-01-08,"株式会社金久保",,301,"東京都","墨田区","両国２丁目４番１０号",,13,107,1300026,,,,,,,2015-10-05,1,,,,,"カネクボ",0
3,1010001221626,11,0,2026-02-16,2026-01-23,"ミーツ株式会社",,301,"東京都","千代田区","内神田３丁目１７番１０号",,13,101,1010047,,,,,,,2021-10-08,1,,,,,"ミーツ",0
4,1010001228745,11,0,2026-02-16,2026-02-03,"株式会社藤原菊池ＧＡＭＥＳ",,301,"東京都","台東区","雷門２丁目３－１１",,13,106,1110034,,,,,,,2022-08-16,1,,,,,"フジワラキクチゲームス",0
5,1010001255038,12,0,2026-02-16,2026-01-28,"株式会社ＳＡＬＥＳ　ＢＡＮＫ",,301,"東京都","中央区","日本橋富沢町１０番１３号",,13,102,1030006,,,,,,,2025-05-15,0,,,,,"セールスバンク",0
6,1010001255038,11,0,2026-02-16,2026-01-28,"ＳＡＴＥＬＬＩＴＥ　Ｔｅｃｈ　Ｓｏｌｕｔｉｏｎｓ株式会社",,301,"東京都","中央区","日本橋富沢町１０番１３号",,13,102,1030006,,,,,,,2025-05-15,1,,,,,"サテライトテックソリューションズ",0
7,1010001257595,12,0,2026-02-16,2026-02-06,"株式会社保険見直し本舗グループ",,301,"東京都","新宿区","新宿５丁目１７番１８号",,13,104,1600022,,,,,,,2025-08-27,1,,,,,"ホケンミナオシホンポグループ",0
8,1010001259278,12,0,2026-02-16,2026-02-10,"株式会社ＦＵＬ",,301,"東京都","新宿区","四谷３丁目１１山一ビル４階",,13,104,1600004,,,,,,,2025-10-15,1,,,,,"フル",0
9,1010001262711,01,0,2026-02-16,2026-02-16,"株式会社Ｍｅｄｉ‐Ｉｎｋ",,301,"東京都","千代田区","六番町二丁目１９番ＰＭＯ市ヶ谷５階",,13,101,1020085,,,,,,,2026-02-16,1,,,,,"メディインク",0
10,1010001262851,01,0,2026-02-16,2026-02-16,"株式会社ＪＰ　Ｃｏｄｅ　Ｃａｍｐｕｓ",,301,"東京都","文京区","千駄木３丁目３６番８－５０２号",,13,105,1130022,,,,,,,2026-02-16,1,,,,,"ジェイピーコードキャンパス",0
11,1010003025372,21,0,2026-02-16,2026-02-12,"合同会社ＣＲＥＣＩＥＮＴＥ",,305,"東京都","中央区","銀座７丁目１３番６号サガミビル２階",,13,102,1040061,,,2026-02-12,11,8010703003027,"令和８年１月３１日東京都品川区小山台一丁目２９番１号合同会社ＧＲＯＷＩＮＧ（8010703003027）に合併し解散",2017-05-19,1,,,,,,0
12,1010003038705,12,0,2026-02-16,2026-02-12,"合同会社ココベル",,305,"東京都","渋谷区","広尾１丁目２－１ヒカリビル４階",,13,113,1500012,,,,,,,2022-10-06,1,,,,,"ココベル",0
13,1010003046732,12,0,2026-02-16,2026-02-12,"Ｔｒｏｕｐｉａｌ合同会社",,305,"東京都","港区","虎ノ門２丁目６番１号",,13,103,1050001,,,,,,,2025-03-14,1,,,,,"トゥルーピアル",0
14,1010003050049,01,1,2026-02-16,2026-01-29,"フォーチュンクッキー合同会社",,305,"東京都","中央区","勝どき４丁目６番２－２７２０号",,13,102,1040054,,,,,,,2026-01-29,1,,,,,"フォーチューンンクッキー",0
15,1010003050362,01,0,2026-02-16,2026-02-16,"イデアライド合同会社",,305,"東京都","中央区","銀座１丁目２２－１１銀座大竹ビジデンス２Ｆ",,13,102,1040061,,,,,,,2026-02-16,1,,,,,"イデアライド",0
16,1010005041401,01,0,2026-02-16,2026-02-16,"一般社団法人浅草ホテルＰＪ",,399,"東京都","千代田区","霞が関３丁目２番５号",,13,101,1000013,,,,,,,2026-02-16,1,,,,,"アサクサホテルピージェイ",0
17,1010101014525,12,0,2026-02-16,2026-02-10,"株式会社ＨＥＳＴＩＡ",,301,"東京都","八王子市","下恩方町２０６６－３６",,13,201,1920154,,,,,,,2021-02-03,1,,,,,"ヘスティア",0
18,1010102005663,01,1,2026-02-16,2015-10-05,"有限会社春木塗装店",,302,"東京都","八王子市","弐分方町４７６番地",,13,201,1930822,,,,,,,2015-10-05,1,,,,,"ハルキトソウテン",0
19,1010401119858,01,1,2026-02-16,2015-10-05,"株式会社ＢＥＳＰＯＫＥ　ＦＬＯＷＥＲ",,301,"東京都","港区","白金５丁目７番１２号深瀬ビル１Ｆ",,13,103,1080072,,,,,,,2015-10-05,1,,,,,"ビスポークフラワー",0
20,1010401131565,12,0,2026-02-16,2026-01-26,"株式会社アーネストプロダクション",,301,"東京都","港区","浜松町２丁目２番１５号浜松町ダイヤビル２Ｆ",,13,103,1050013,,,,,,,2017-05-22,1,,,,,"アーネストプロダクション",0
21,1010401139377,12,0,2026-02-16,2026-02-10,"株式会社ブライトリンク",,301,"東京都","千代田区","神田神保町１丁目１３番地ｃｏｎｖｅｘ神保町１０Ｆ",,13,101,1010051,,,,,,,2018-07-04,1,,,,,"ブライトリンク",0
22,1010401143461,12,0,2026-02-16,2026-02-12,"株式会社エスプランニング",,301,"神奈川県","川崎市川崎区","京町２丁目２番７号",,14,131,2100848,,,,,,,2019-01-29,1,,,,,"エスプランニング",0
23,1010401161397,12,0,2026-02-16,2026-01-27,"株式会社Ａｕｇ　Ｄｅｓｉｇｎ",,301,"東京都","港区","赤坂３丁目１－１６ＢＩビル６Ｆ６０８",,13,103,1070052,,,,,,,2021-07-16,1,,,,,"オーグデザイン",0
24,1010401173624,12,0,2026-02-16,2026-02-10,"Ｔｏｍｍｙ’ｓ　Ｏｆｆｉｃｅ株式会社",,301,"東京都","千代田区","四番町８－６－１００４",,13,101,1020081,,,,,,,2023-04-11,1,,,,,"トミーズオフィス",0
25,1010401196451,01,0,2026-02-16,2026-02-16,"株式会社ｍｏｖ　ｖｅｒｓｅ",,301,"東京都","港区","海岸３丁目９番１０号Ｌｏｏｐ－Ｍ１１０４",,13,103,1080022,,,,,,,2026-02-16,1,,,,,"モブバース",0
26,1010401196484,01,0,2026-02-16,2026-02-16,"株式会社ティーダ",,301,"東京都","港区","南麻布２丁目２番２７－２０１号",,13,103,1060047,,,,,,,2026-02-16,1,,,,,"ティーダ",0
27,1010401196526,01,0,2026-02-16,2026-02-16,"株式会社Ｔｒｕｎｋ",,301,"東京都","港区","西麻布１丁目１２－８メインステージ西麻布ＩＩ３０１",00142581,13,103,1060031,,,,,,,2026-02-16,1,,,,,"トランク",0
28,1010401196583,01,0,2026-02-16,2026-02-16,"株式会社ＮＳＳＫ‐Ｏ２",,301,"東京都","港区","愛宕２丁目５番１号愛宕グリーンヒルズＭＯＲＩタワー",,13,103,1050002,,,,,,,2026-02-16,1,,,,,"エヌエスエスケーオーツー",0
29,1010401196600,01,0,2026-02-16,2026-02-16,"ＰａｔｈＡｈｅａｄ株式会社",,301,"東京都","港区","三田３丁目５番２７号住友不動産東京三田サウスタワー",,13,103,1080073,,,,,,,2026-02-16,1,,,,,"パスアヘッド",0
30,1010403023190,12,0,2026-02-16,2026-02-12,"Ｈａｗａｉｉ　Ｃｏｆｆｅｅ　Ｃｏｍｐａｎｙ合同会社",,305,"東京都","渋谷区","道玄坂１丁目１０番８号渋谷道玄坂東急ビル２Ｆ－Ｃ",,13,113,1500043,,,,,,,2020-06-29,1,,,,,"ハワイコーヒーカンパニー",0
31,1010403034246,12,0,2026-02-16,2026-02-12,"Ｓｅｒｉｎ１合同会社",,305,"東京都","港区","虎ノ門２丁目６番１号",,13,103,1050001,,,,,,,2025-01-24,1,,,,,"セリンワン",0
32,1010403037281,01,0,2026-02-16,2026-02-16,"合同会社アイピー創研",,305,"東京都","港区","芝４丁目１０番５号６階",,13,103,1080014,,,,,,,2026-02-16,1,,,,,"アイピーソウケン",0
33,1010405016903,12,0,2026-02-16,2026-02-09,"一般社団法人社長探検隊",,399,"東京都","港区","芝３丁目３１－６サンライズ芝２Ｆ",,13,103,1050014,,,,,,,2018-07-24,1,,,,,"シャチョウタンケンタイ",0
34,1010405024617,12,0,2026-02-16,2026-01-30,"ＧＳＳＧ　Ｃｈｉｋｕｄｅｎ　ＢＥＳＳ２５一般社団法人",,399,"東京都","港区","高輪１丁目３番１３号ＮＢＦ高輪ビル７階",,13,103,1080074,,,,,,,2025-07-30,1,,,,,"ジーエスエスジーチクデンビーイーエスエストゥエンティファイブ",0
35,1010405025375,01,0,2026-02-16,2026-02-16,"一般社団法人シンカ",,399,"東京都","港区","元赤坂１丁目１番７－１２０９号株式会社赤坂国際会計内",,13,103,1070051,,,,,,,2026-02-16,1,,,,,"シンカ",0
36,1010501024545,12,0,2026-02-16,2026-02-10,"日栄機工株式会社",,301,"東京都","大田区","西糀谷２丁目１６番２４号２階",,13,111,1440034,,,,,,,2015-10-05,1,,,,,"ニチエイキコウ",0
37,1010501036664,12,0,2026-02-16,2026-02-10,"株式会社ＬＸイノベーション",,301,"東京都","千代田区","神田東松下町４１－１Ｈ＿Ｏ神田７階",00142572,13,101,1010042,,,,,,,2015-10-05,1,,,,,"エルエックスイノベーション",0
