sequenceNumber,corporateNumber,process,correct,updateDate,changeDate,name,nameImageId,kind,prefectureName,cityName,streetNumber,addressImageId,prefectureCode,cityCode,postCode,addressOutside,addressOutsideImageId,closeDate,closeCause,successorCorporateNumber,changeCause,assignmentDate,latest,enName,enPrefectureName,enCityName,enAddressOutside,furigana,hihyoji
40,1011001068462,登記記録の閉鎖等,0,2022-03-09,2022-03-04,ライラック株式会社,,株式会社,神奈川県,川崎市中原区,宮内２丁目２２番３号,,14,133,2110051,,,2022-03-04,清算の結了等,,,2015-10-05,1,,,,,ライラック,0
59,1011803003971,登記記録の閉鎖等,0,2022-03-09,2022-03-07,合同会社ギブアンドテイク,,合同会社,東京都,足立区,大谷田３丁目２番１７－５０１号,,13,121,1200001,,,2022-03-07,清算の結了等,,,2020-01-23,1,,,,,ギブアンドテイク,0
85,1021001056012,登記記録の閉鎖等,0,2022-03-09,2022-03-04,Ｇａｒｄｅｎ　Ｌｉｆｅ　ＫＩＲＩＹＡ株式会社,,株式会社,神奈川県,中郡大磯町,国府本郷１００９番地１２,,14,341,2590111,,,2022-03-04,清算の結了等,,,2015-10-05,1,,,,,ガーデンライフキリヤ,0
90,1021002070730,登記記録の閉鎖等,0,2022-03-09,2022-03-03,有限会社Ｃ－ＳＨＩＮＥ,,有限会社,神奈川県,横須賀市,衣笠栄町４丁目５番地,,14,201,2380031,,,2022-03-03,清算の結了等,,,2015-10-05,1,,,,,,0
114,1040001053752,登記記録の閉鎖等,0,2022-03-09,2022-03-03,開発計画設計株式会社,,株式会社,千葉県,市原市,五井東３丁目４５番地９,,12,219,2900055,,,2022-03-03,清算の結了等,,,2015-10-05,1,,,,,カイハツケイカクセッケイ,0
117,1040001097907,登記記録の閉鎖等,0,2022-03-09,2022-03-01,スカイエア株式会社,,株式会社,千葉県,船橋市,浜町２丁目３番３７－２００５号,,12,204,2730012,,,2022-03-01,清算の結了等,,,2016-12-06,1,,,,,スカイエア,0
136,1060001027977,登記記録の閉鎖等,0,2022-03-09,2022-03-03,株式会社ＲＳ総合システム,,株式会社,栃木県,宇都宮市,西の宮２丁目１３番２０号,,09,201,3200064,,,2022-03-03,清算の結了等,,,2016-02-12,1,,,,,,0
167,1120001235870,登記記録の閉鎖等,0,2022-03-09,2022-03-03,Ｍｙｎｔｒａｘ株式会社,,株式会社,大阪府,大阪市中央区,谷町７丁目１番３９－３０１号Ａ,,27,128,5420012,,,2022-03-03,清算の結了等,,,2021-03-12,1,,,,,マイントラックス,0
182,1130002011502,登記記録の閉鎖等,0,2022-03-09,2022-03-03,有限会社松新＿,00037287,有限会社,京都府,京都市下京区,松原通油小路東入天神前町３２６番地,,26,106,6008459,,,2022-03-03,清算の結了等,,,2015-10-05,1,,,,,マツシンズシ,0
185,1140001052975,登記記録の閉鎖等,0,2022-03-09,2022-03-04,株式会社ロータス,,株式会社,兵庫県,尼崎市,武庫町２丁目８番２号,,28,202,6610044,,,2022-03-04,清算の結了等,,,2015-10-05,1,,,,,ロータス,0
198,1150001024932,登記記録の閉鎖等,0,2022-03-09,2022-03-07,株式会社カットネーブル,,株式会社,奈良県,奈良市,百楽園１丁目１０番６号ビアンカ百楽園Ｉ１０８号室,00124291,29,201,6310024,,,2022-03-07,清算の結了等,,,2021-09-22,1,,,,,カットネーブル,0
