1,1010001029557,11,0,2022-05-13,2022-04-28,"株式会社Ｒｅｂｉｒｔｈ",,301,"東京都","台東区","寿３丁目９番５号",,13,106,1110042,,,,,,,2015-10-05,1,,,,,"リバース",0
2,1010001030390,12,0,2022-05-13,2022-04-20,"水谷電機工業株式会社",,301,"東京都","千代田区","外神田２丁目５番１５号",,13,101,1010021,,,,,,,2015-10-05,1,,,,,,0
3,1010001074355,01,1,2022-05-13,2015-10-05,"王子マテリア株式会社",,301,"東京都","中央区","銀座５丁目１２番８号",,13,102,1040061,,,,,,,2015-10-05,1,,,,,"オウジマテリア",0
4,1010001148860,01,1,2022-05-13,2015-10-05,"レジュプレス株式会社",,301,"東京都","渋谷区","桜丘町８－１７シャレー渋谷Ａ棟８０１",,13,113,1500031,,,,,,,2015-10-05,0,,,,,,0
5,1010001148860,12,1,2022-05-13,2016-02-17,"レジュプレス株式会社",,301,"東京都","渋谷区","円山町３－１小木曽ビル３Ｆ",,13,113,1500044,,,,,,,2015-10-05,0,,,,,,0
6,1010001148860,12,1,2022-05-13,2016-12-26,"レジュプレス株式会社",,301,"東京都","渋谷区","恵比寿西２丁目７－３いちご恵比寿西ビル４Ｆ",,13,113,1500021,,,,,,,2015-10-05,0,,,,,,0
7,1010001148860,11,1,2022-05-13,2017-03-10,"コインチェック株式会社",,301,"東京都","渋谷区","恵比寿西２丁目７－３いちご恵比寿西ビル４Ｆ",,13,113,1500021,,,,,,,2015-10-05,0,,,,,,0
8,1010001148860,12,1,2022-05-13,2017-08-03,"コインチェック株式会社",,301,"東京都","渋谷区","渋谷３丁目２８－１３渋谷新南口ビル３Ｆ",,13,113,1500002,,,,,,,2015-10-05,0,,,,,,0
9,1010001148860,12,1,2022-05-13,2019-07-01,"コインチェック株式会社",,301,"東京都","渋谷区","円山町３番６号",,13,113,1500044,,,,,,,2015-10-05,1,,,,,,0
10,1010001164494,71,0,2022-05-13,2022-04-11,"株式会社永徳",,301,"東京都","千代田区","六番町６－１",,13,101,1020085,,,,,,"令和４年４月９日千葉市緑区おゆみ野南四丁目７番地３株式会社アイアンドケー（1040001012163）を合併",2015-10-05,1,,,,,"エイトク",0
