1,1010001240650,11,0,2024-08-13,2024-08-01,"株式会社カイショー",,301,"東京都","千代田区","神田神保町３丁目１２番地３神保町スリービル８階",,13,101,1010051,,,,,,,2023-12-11,1,,,,,"カイショー",0
2,1010003025843,11,0,2024-08-13,2024-08-08,"霞が関地所株式会社",,301,"東京都","千代田区","霞が関３丁目２番５号霞が関ビルディング６階",,13,101,1000013,,,,,,,2017-08-09,1,,,,,"カスミガセキジショ",0
3,1010101015523,12,0,2024-08-13,2024-08-08,"株式会社ＫＮＯＰＥＴＳ",,301,"東京都","八王子市","本町２－６プラネット本町１階",,13,201,1920066,,,,,,,2023-02-10,1,,,,,"ノペッツ",0
4,1010401016510,22,0,2024-08-13,2024-07-10,"大成産業株式会社",,301,"東京都","港区","新橋４丁目９番７号",,13,103,1050004,,,,,,,2015-10-05,1,,,,,"タイセイサンギョウ",0
5,1010401077239,21,0,2024-08-13,2024-07-11,"株式会社Ｐｈｉｌｏ",,301,"東京都","港区","三田１丁目４番１号",,13,103,1080073,,,2024-07-11,11,4010401086872,"令和６年７月１日東京都港区三田一丁目４番１号株式会社ライツアパートメント（4010401086872）に合併し解散",2015-10-05,1,,,,,"フィロ",0
6,1010401077602,01,1,2024-08-13,2015-10-05,"株式会社ｒｅｇｕｌｕｓ　ｐｏｒｔａｌ",,301,"東京都","目黒区","大橋１丁目５番１－１３１４号",,13,110,1530044,,,,,,,2015-10-05,1,,,,,"レグラスポータル",0
7,1010401163781,21,0,2024-08-13,2024-07-23,"株式会社セレナビジャパン",,301,"東京都","港区","新橋１丁目１６番４号りそな新橋ビル６Ｆ",,13,103,1050004,,,2024-07-23,01,,,2021-11-11,1,,,,,"セレナビジャパン",0
8,1010401176115,12,0,2024-08-13,2024-07-22,"ａｎｄ　ｈｅａｌｔｈ株式会社",,301,"東京都","港区","芝大門２丁目３番６号",,13,103,1050012,,,,,,,2023-08-03,1,,,,,"アンドヘルス",0
9,1010401184357,01,0,2024-08-13,2024-08-13,"株式会社Ｗｉｔｈコンサルティング",,301,"東京都","港区","芝４丁目７番６号芝ビルディング７０４",,13,103,1080014,,,,,,,2024-08-13,1,,,,,"ウィズコンサルティング",0
10,1010401184381,01,0,2024-08-13,2024-08-13,"ＪＳ延辺計画株式会社",,301,"東京都","港区","三田２丁目１１番１パークスクエア三田３階",,13,103,1080073,,,,,,,2024-08-13,1,,,,,"ジェイエスエンペンケイカク",0
11,1010401184480,01,0,2024-08-13,2024-08-13,"Ａｐｈｅｌｉｏｎ株式会社",,301,"東京都","港区","北青山１丁目３番１号アールキューブ青山３階",,13,103,1070061,,,,,,,2024-08-13,1,,,,,"アフェリオン",0
12,1010403030286,12,0,2024-08-13,2024-07-22,"ＪＡＰＡＮ　ＧＲＯＵＰ合同会社",,305,"東京都","港区","新橋５丁目１０番８号",,13,103,1050004,,,,,,,2023-06-06,1,,,,,"ジャパングループ",0
13,1010405007126,01,1,2024-08-13,2015-10-05,"東京ＳＰＣ税理士法人",,399,"東京都","港区","赤坂４丁目７番１４号",,13,103,1070052,,,,,,,2015-10-05,0,,,,,"トウキョウエスピーシー",0
14,1010405007126,12,1,2024-08-13,2022-12-19,"東京ＳＰＣ税理士法人",,399,"東京都","港区","赤坂５丁目２番２０号",,13,103,1070052,,,,,,,2015-10-05,1,,,,,"トウキョウエスピーシー",0
15,1010405020780,01,1,2024-08-13,2022-03-09,"ＣＡＲＢＯＮＥ　ＢＡＮＫ一般社団法人",,399,"東京都","港区","虎ノ門１丁目５番１１号森田ビル３階",,13,103,1050001,,,,,,,2022-03-09,0,,,,,"カーボンバンク",0
16,1010405020780,12,1,2024-08-13,2023-06-27,"ＣＡＲＢＯＮＥ　ＢＡＮＫ一般社団法人",,399,"東京都","港区","芝５丁目３６－４札の辻スクエア９階",,13,103,1080014,,,,,,,2022-03-09,1,,,,,"カーボンバンク",0
17,1010501028760,12,0,2024-08-13,2024-08-07,"株式会社和真",,301,"神奈川県","横浜市中区","不老町２丁目１１－１３ＹＳ第２ビル４０１",,14,104,2310032,,,,,,,2015-10-05,1,,,,,"ワシン",0
18,1010501035641,01,1,2024-08-13,2015-10-05,"株式会社マーベラスワークス",,301,"東京都","台東区","根岸１丁目８番３号",,13,106,1100003,,,,,,,2015-10-05,0,,,,,"マーベラスワークス",0
19,1010501035641,12,0,2024-08-13,2024-08-06,"株式会社マーベラスワークス",,301,"北海道","札幌市中央区","南五条西５丁目５番地１",,01,101,0640805,,,,,,,2015-10-05,1,,,,,"マーベラスワークス",0
20,1010501052736,01,0,2024-08-13,2024-08-13,"冠熹株式会社",,301,"東京都","台東区","小島２丁目１４番６号２０１号室",,13,106,1110056,,,,,,,2024-08-13,1,,,,,"カンキ",0
21,1010502021186,01,1,2024-08-13,2015-10-05,"有限会社フォクシー",,302,"東京都","台東区","千束４丁目２５番９号",,13,106,1110031,,,,,,,2015-10-05,1,,,,,"フォクシー",0
