1,1010001018097,12,0,2023-06-15,2023-06-14,"株式会社ＯＴトランスポート",,301,"東京都","千代田区","有楽町１丁目７番１号",,13,101,1000006,,,,,,,2015-10-05,1,,,,,"オーティートランスポート",0
2,1010001061056,12,0,2023-06-15,2023-06-08,"ワールドインシュアランスブローカーズ株式会社",,301,"東京都","中央区","日本橋室町３丁目４番４号",,13,102,1030022,,,,,,,2015-10-05,1,,,,,"ワールドインシュアランスブローカーズ",0
3,1010001061089,12,0,2023-06-15,2023-06-08,"ワールドインシュアランスエージェンシー株式会社",,301,"東京都","中央区","日本橋室町３丁目４番４号",,13,102,1030022,,,,,,,2015-10-05,1,,,,,"ワールドインシュアランスエージェンシー",0
4,1010001205728,12,0,2023-06-15,2023-06-09,"ＮＥＸＴ　ＬＩＦＥ株式会社",,301,"東京都","新宿区","新宿２丁目４番１６号栄幸ビル２Ｆ",,13,104,1600022,,,,,,,2019-11-29,1,,,,,"ネクストライフ",0
5,1010001235626,12,0,2023-06-15,2023-06-12,"株式会社ＧＣＥインスティチュート",,301,"茨城県","つくば市","千現２丁目１番地６つくば創業プラザ",,08,220,3050047,,,,,,,2023-06-12,1,,,,,"ジーシーイーインスティチュート",0
6,1010001236046,01,0,2023-06-15,2023-06-15,"株式会社ＳＨＩＮＡＮＯＫＩ",,301,"東京都","中央区","銀座１丁目１２番４号Ｎ＆ＥＢＬＤ．６Ｆ",,13,102,1040061,,,,,,,2023-06-15,1,,,,,"シナノキ",0
7,1010001236129,01,0,2023-06-15,2023-06-15,"株式会社ＳＫＹ　ＣＡＳＴＬＥ　ＦＩＬＭ",,301,"東京都","千代田区","九段北１丁目１０番１号九段勧業ビル５階",,13,101,1020073,,,,,,,2023-06-15,1,,,,,"スカイキャッスルフィルム",0
8,1010001236137,01,0,2023-06-15,2023-06-15,"ＤｅｅｐＢｌｕｅ　Ｎｅｔｗｏｒｋ株式会社",,301,"東京都","千代田区","神田三崎町２丁目１０番１１号Ｐｅｇビル３Ｂ－５",,13,101,1010061,,,,,,,2023-06-15,1,,,,,"ディップブルーネットワーク",0
9,1010002011299,01,1,2023-06-15,2015-10-05,"有限会社自動車部品出版",,302,"東京都","千代田区","六番町１３番地５－２Ｅ",,13,101,1020085,,,,,,,2015-10-05,1,,,,,"ジドウシャブヒンシュッパン",0
10,1010002033954,01,1,2023-06-15,2015-10-05,"有限会社エム・エヌコンサルティング",,302,"東京都","中央区","銀座１丁目１５番１４号",,13,102,1040061,,,,,,,2015-10-05,0,,,,,,0
11,1010002033954,11,1,2023-06-15,2017-07-06,"有限会社ノダ",,302,"東京都","中央区","銀座１丁目１５番１４号",,13,102,1040061,,,,,,,2015-10-05,0,,,,,"ノダ",0
12,1010002033954,12,1,2023-06-15,2017-07-12,"有限会社ノダ",,302,"山梨県","南アルプス市","西南湖４３６８番地",,19,208,4000411,,,,,,,2015-10-05,1,,,,,"ノダ",0
13,1010002034795,12,0,2023-06-15,2023-06-12,"有限会社ファイブイースト",,302,"東京都","台東区","東上野２丁目１３番８号７階",,13,106,1100015,,,,,,,2015-10-05,1,,,,,"ファイブイースト",0
14,1010003040850,01,0,2023-06-15,2023-06-15,"ＬＩＦＩＸ合同会社",,305,"東京都","文京区","千駄木３丁目４８番２号Ｕｃｏｕｒｔ千駄木４０２",,13,105,1130022,,,,,,,2023-06-15,1,,,,,"リフィックス",0
15,1010003040867,01,0,2023-06-15,2023-06-15,"合同会社Ｙｏｓｈｉｔａｔｓｕ",,305,"東京都","中央区","銀座１丁目２２番１１号",,13,102,1040061,,,,,,,2023-06-15,1,,,,,"ヨシタツ",0
16,1010401046879,12,0,2023-06-15,2023-06-01,"株式会社ジャパンエキスパートシステム",,301,"東京都","港区","南青山２丁目２２番１４号フォンテ青山９１０号室",,13,103,1070062,,,,,,,2015-10-05,1,,,,,"ジャパンエキスパートシステム",0
17,1010401113547,01,1,2023-06-15,2015-10-05,"ブレスバード株式会社",,301,"東京都","港区","赤坂５丁目４番１０号赤坂ゆうビル２階",,13,103,1070052,,,,,,,2015-10-05,1,,,,,"ブレスバード",0
18,1010401166578,12,0,2023-06-15,2023-06-01,"株式会社Ａｌｔ",,301,"東京都","港区","三田３丁目５番１９号",,13,103,1080073,,,,,,,2022-04-07,1,,,,,"オルト",0
