1,1010001000773,01,1,2026-04-13,2015-10-05,"イフコンピュータジャパン株式会社",,301,"東京都","文京区","千駄木５丁目２８番２号",,13,105,1130022,,,,,,,2015-10-05,1,,,,,"イフコンピュータジャパン",0
2,1010001005104,12,0,2026-04-13,2026-04-09,"電子技術出版株式会社",,301,"埼玉県","川越市","三光町５番地６",,11,201,3500067,,,,,,,2015-10-05,1,,,,,"デンシギジュツシュッパン",0
3,1010001031728,11,0,2026-04-13,2026-04-01,"株式会社読売アルスＡ",,301,"東京都","千代田区","富士見２丁目１番１２号",,13,101,1020071,,,,,,,2015-10-05,1,,,,,"ヨミウリアルスエー",0
4,1010001057145,21,0,2026-04-13,2026-03-25,"香港中旅日本中国旅行社株式会社",,301,"東京都","中央区","新富１丁目９番１号",,13,102,1040041,,,2026-03-25,01,,,2015-10-05,1,,,,,"ホンコンチュウリョニホンチュウゴクリョコウシャ",0
5,1010001114904,21,0,2026-04-13,2026-04-01,"株式会社プレイス",,301,"東京都","世田谷区","世田谷３丁目２２番２０号",,13,112,1540017,,,2026-04-01,01,,,2015-10-05,1,,,,,"プレイス",0
6,1010001115555,01,1,2026-04-13,2015-10-05,"株式会社ラーニング",,301,"東京都","千代田区","六番町４－２グローリア初穂平野ビル７０１",,13,101,1020085,,,,,,,2015-10-05,0,,,,,"ラーニング",0
7,1010001115555,12,1,2026-04-13,2026-03-25,"株式会社ラーニング",,301,"東京都","千代田区","六番町７－１１ＥＳＣＡＬＩＥＲ１Ｆ",,13,101,1020085,,,,,,,2015-10-05,1,,,,,"ラーニング",0
8,1010001147945,11,0,2026-04-13,2026-04-01,"Ｒｅｆｅｒｒａｌ　Ｆｏｒ　Ｌｉｆｅ株式会社",,301,"東京都","港区","新橋２丁目１２番１６号明和ビル１０Ｆ西",,13,103,1050004,,,,,,,2015-10-05,1,,,,,"リファーラルフォーライフ",0
9,1010001173537,21,0,2026-04-13,2026-04-02,"株式会社ＡＵモニタリング",,301,"東京都","文京区","大塚１丁目８番４－３０１号",00117577,13,105,1120012,,,2026-04-02,01,,,2016-02-10,1,,,,,"エーユーモニタリング",0
10,1010001214464,12,0,2026-04-13,2026-04-09,"博迅日本株式会社",,301,"東京都","台東区","台東１丁目２４番９号ブライト秋葉原Ｂ１Ｆ",,13,106,1100016,,,,,,,2020-12-14,1,,,,,"ハクジンニホン",0
