1,1010001079156,12,0,2023-10-16,2023-10-12,"株式会社タカラヤ",,301,"東京都","武蔵野市","境南町２丁目７－２１－７０５号ダイアパレス武蔵境１",,13,203,1800023,,,,,,,2015-10-05,1,,,,,"タカラヤ",0
2,1010001112115,21,0,2023-10-16,2023-10-10,"ＫＳアソシエイツ株式会社",,301,"東京都","大田区","多摩川２丁目２４番６２号",,13,111,1460095,,,2023-10-10,01,,,2015-10-05,1,,,,,"ケーエスアソシエイツ",0
3,1010001130182,01,1,2023-10-16,2015-10-05,"株式会社インパルス",,301,"東京都","中央区","京橋２丁目９番１２号日本工築１号館ビル８Ｆ",,13,102,1040031,,,,,,,2015-10-05,1,,,,,"インパルス",0
4,1010001152458,12,0,2023-10-16,2023-10-11,"株式会社エイチ・エム・ワイ",,301,"東京都","港区","南青山１丁目１番１号新青山ビル東館１９階",,13,103,1070062,,,,,,,2015-10-05,1,,,,,,0
5,1010001157184,01,1,2023-10-16,2015-10-05,"株式会社八百藤",,301,"東京都","千代田区","外神田２丁目１７番２号",,13,101,1010021,,,,,,,2015-10-05,0,,,,,"ヤオトウ",0
6,1010001157184,12,1,2023-10-16,2016-11-29,"株式会社八百藤",,301,"東京都","千代田区","神田駿河台２丁目４番４号",,13,101,1010062,,,,,,,2015-10-05,1,,,,,"ヤオトウ",0
7,1010001171474,12,0,2023-10-16,2023-10-11,"プルーガ・キャピタル株式会社",,301,"東京都","港区","南青山１丁目１番１号新青山ビル東館１９階",,13,103,1070062,,,,,,,2015-11-10,1,,,,,,0
8,1010001181052,01,1,2023-10-16,2017-01-25,"曼都美業貿易株式会社",,301,"東京都","文京区","音羽１丁目１０－４",,13,105,1120013,,,,,,,2017-01-25,0,,,,,"マンドビギョウボウエキ",0
9,1010001181052,12,1,2023-10-16,2017-07-11,"曼都美業貿易株式会社",,301,"東京都","新宿区","百人町１丁目１５－２９パティオ新宿１０４号室",,13,104,1690073,,,,,,,2017-01-25,0,,,,,"マンドビギョウボウエキ",0
10,1010001181052,12,0,2023-10-16,2023-10-12,"曼都美業貿易株式会社",,301,"埼玉県","川口市","大字木曽呂２５０－７",,11,203,3330831,,,,,,,2017-01-25,1,,,,,"マンドビギョウボウエキ",0
11,1010001197577,12,0,2023-10-16,2023-09-29,"株式会社Ｂｒｉｃｋｓ＆ＵＫ　Ｏｕｔｓｏｕｒｃｉｎｇ",,301,"東京都","港区","港南１丁目７番１８号",,13,103,1080075,,,,,,,2019-01-10,1,,,,,"ブリックスアンドユーケーアウトソーシング",0
12,1010001213086,12,0,2023-10-16,2023-10-10,"株式会社ＩＣＧ",,301,"愛知県","名古屋市中村区","名駅４丁目２４番５号第２森ビル４０１",,23,105,4500002,,,,,,,2020-10-21,1,,,,,"アイシージ",0
13,1010001218886,12,0,2023-10-16,2023-10-03,"アクティナ株式会社",,301,"東京都","中央区","銀座８丁目１７番５号",,13,102,1040061,,,,,,,2021-06-17,1,,,,,"アクティナ",0
14,1010001234339,01,1,2023-10-16,2023-04-11,"ハイテック株式会社",,301,"東京都","中央区","勝どき６丁目３番２－２８１７号",,13,102,1040054,,,,,,,2023-04-11,0,,,,,"ハイテック",0
15,1010001234339,12,0,2023-10-16,2023-10-11,"ハイテック株式会社",,301,"東京都","港区","六本木７丁目７番７号Ｔｒｉ－ＳｅｖｅｎＲｏｐｐｏｎｇｉ８Ｆ",,13,103,1060032,,,,,,,2023-04-11,1,,,,,"ハイテック",0
16,1010001238216,12,0,2023-10-16,2023-10-03,"株式会社ＢＡＮＫＥＹ",,301,"東京都","千代田区","神田鍛冶町３丁目４оａｋ神田鍛冶町７Ｆ",,13,101,1010045,,,,,,,2023-09-04,1,,,,,"バンキー",0
17,1010001239222,01,0,2023-10-16,2023-10-16,"株式会社ゴービヨンドネクスト",,301,"東京都","中央区","日本橋大伝馬町１１番８号５０２",,13,102,1030011,,,,,,,2023-10-16,1,,,,,"ゴービヨンドネクスト",0
18,1010001239288,01,0,2023-10-16,2023-10-16,"エティナジャパン株式会社",,301,"東京都","中央区","日本橋人形町１丁目１－１４人形町Ｋ・Ｉビル",,13,102,1030013,,,,,,,2023-10-16,1,,,,,"エティナジャパン",0
19,1010003019093,01,1,2023-10-16,2015-10-05,"合同会社ＢＩＯＨＩＴＥＣＨ－ＪＡＰＡＮ",,305,"東京都","千代田区","神田錦町３丁目２２番小笠原ビル１Ｆ",,13,101,1010054,,,,,,,2015-10-05,0,,,,,"バイオハイテックジャパン",0
20,1010003019093,12,1,2023-10-16,2023-10-03,"合同会社ＢＩＯＨＩＴＥＣＨ－ＪＡＰＡＮ",,305,"東京都","千代田区","神田小川町３丁目６番５号大栄堂ビル５階",,13,101,1010052,,,,,,,2015-10-05,1,,,,,"バイオハイテックジャパン",0
