1,1010001026001,01,1,2024-10-11,2015-10-05,"株式会社ニユートーキヨー",,301,"東京都","千代田区","有楽町１丁目９番３号",,13,101,1000006,,,,,,,2015-10-05,1,"NEWTOKYO RESTAURANT CO., LTD.","Tokyo","1-9-3,Yurakucho, Chiyoda ku",,"ニユートーキヨー",0
2,1010001151897,12,0,2024-10-11,2024-10-08,"株式会社ＲＡＩＮＢＯＷ　ＤＩＮＩＮＧ",,301,"東京都","世田谷区","砧８丁目１８－６Ｏ＆Ｏ２０５",,13,112,1570073,,,,,,,2015-10-05,1,,,,,"レインボーダイニング",0
3,1010001162721,12,0,2024-10-11,2024-10-09,"株式会社ＫＳＫ",,301,"千葉県","習志野市","秋津２丁目２番９－１０４号",,12,216,2750025,,,,,,,2015-10-05,1,,,,,"ケーエスケー",0
4,1010001173710,12,0,2024-10-11,2024-10-07,"株式会社グローバルインテリセンス",,301,"東京都","新宿区","新宿７丁目２６番１８－２０９号",,13,104,1600022,,,,,,,2016-02-24,1,,,,,"グローバルインテリセンス",0
5,1010001220413,12,0,2024-10-11,2024-10-07,"株式会社Ｌｉｆｅ　Ｈｏｍｅ",,301,"東京都","新宿区","北新宿４丁目２８番１２号ＬＰＰ北新宿ビル",,13,104,1690074,,,,,,,2021-08-13,1,,,,,"ライフホーム",0
6,1010001221642,12,0,2024-10-11,2024-10-03,"ＭｅｔａＴｅｃｈ株式会社",,301,"東京都","千代田区","麹町４丁目４番４号ＡＣＮ麹町ビル１０階",00136610,13,101,1020083,,,,,,,2021-10-08,1,,,,,"メタテック",0
7,1010001238851,11,0,2024-10-11,2024-09-30,"株式会社Ｆｌｅｘｉｂｉｌｉｔｙ",,301,"東京都","中央区","銀座１丁目１２番４号",,13,102,1040061,,,,,,,2023-10-03,1,,,,,"フレキシビリティ",0
8,1010002013510,01,1,2024-10-11,2015-10-05,"有限会社ハマダ無線電気商会",,302,"東京都","千代田区","飯田橋３丁目１番３号",,13,101,1020072,,,,,,,2015-10-05,0,,,,,,0
9,1010002013510,12,1,2024-10-11,2020-06-08,"有限会社ハマダ無線電気商会",,302,"東京都","千代田区","飯田橋３丁目４番３－１００２号",,13,101,1020072,,,,,,,2015-10-05,1,,,,,,0
10,1010003020118,01,1,2024-10-11,2015-10-05,"ＫＭアセット合同会社",,305,"東京都","中央区","勝どき２丁目１１番２号",,13,102,1040054,,,,,,,2015-10-05,0,,,,,"ケイエムアセット",0
11,1010003020118,12,1,2024-10-11,2023-08-17,"ＫＭアセット合同会社",,305,"東京都","中央区","新川１丁目１７番１１－１２０６号",,13,102,1040033,,,,,,,2015-10-05,1,,,,,"ケイエムアセット",0
12,1010003022031,71,0,2024-10-11,2024-10-02,"合同会社ＹＴＫ",,305,"東京都","世田谷区","南烏山２丁目３４番４－６０１号",,13,112,1570062,,,,,,"令和６年１０月１日東京都世田谷区南烏山二丁目３４番４－６０１号合同会社アンフィニ（6010003021986）を合併",2015-10-05,1,,,,,"ワイティーケイ",0
13,1010003030422,12,0,2024-10-11,2024-10-02,"合同会社本郷設計",,305,"東京都","東村山市","美住町１丁目４－１グリーンタウン美住一番街８－４１１",,13,213,1890023,,,,,,,2019-08-14,1,,,,,"ホンゴウセッケイ",0
14,1010101012925,01,1,2024-10-11,2017-07-07,"株式会社みつみつコーポレーション",,301,"東京都","八王子市","旭町１５番１８号１０３号室",,13,201,1920083,,,,,,,2017-07-07,1,,,,,"ミツミツコーポレーション",0
15,1010102006827,21,0,2024-10-11,2024-10-11,"有限会社室屋",,302,"東京都","八王子市","大和田町５丁目１３番４号",,13,201,1920045,,,2024-10-11,01,,,2015-10-05,1,,,,,"ムロヤ",0
16,1010401058222,12,0,2024-10-11,2024-10-01,"株式会社イースネット",,301,"東京都","新宿区","西新宿３丁目３番１３号西新宿水間ビル２Ｆ",,13,104,1600023,,,,,,,2015-10-05,1,,,,,"イースネット",0
17,1010401061085,12,0,2024-10-11,2024-10-09,"株式会社ビー・エム・シー",,301,"東京都","品川区","北品川４丁目２番７号",,13,109,1400001,,,,,,,2015-10-05,1,,,,,"ビーエムシー",0
18,1010401076793,12,0,2024-10-11,2024-10-09,"株式会社タイセイ・ハウジープロパティ",,301,"東京都","渋谷区","千駄ヶ谷５丁目３１番１１号",,13,113,1510051,,,,,,,2015-10-05,1,,,,,"タイセイハウジープロパティ",0
19,1010401125600,12,0,2024-10-11,2024-10-09,"ジ・エッグ・ジャパン株式会社",,301,"東京都","千代田区","九段南１丁目６－５九段会館テラス１Ｆ",,13,101,1020074,,,,,,,2016-06-29,1,,,,,"ジエッグジャパン",0
20,1010401134130,12,0,2024-10-11,2024-10-09,"株式会社セレビ",,301,"東京都","渋谷区","恵比寿西２丁目８番４号ＥＸ恵比寿西ビル５階",,13,113,1500021,,,,,,,2017-10-06,1,,,,,"セレビ",0
21,1010401185586,01,0,2024-10-11,2024-10-11,"株式会社ＦＵＮＤ　Ｆｏｒｃｅ　Ａｄｖｅｒｔｉｓｉｎｇ",,301,"東京都","港区","六本木１丁目３番５０号",,13,103,1060032,,,,,,,2024-10-11,1,,,,,"ファンドフォースアドバタイジング",0
