sequenceNumber,corporateNumber,process,correct,updateDate,changeDate,name,nameImageId,kind,prefectureName,cityName,streetNumber,addressImageId,prefectureCode,cityCode,postCode,addressOutside,addressOutsideImageId,closeDate,closeCause,successorCorporateNumber,changeCause,assignmentDate,latest,enName,enPrefectureName,enCityName,enAddressOutside,furigana,hihyoji
5,1010001241962,登記記録の閉鎖等,0,2024-06-20,2024-06-17,株式会社デジタルブラストコンサルティング,,株式会社,東京都,千代田区,神田神保町１丁目１０５番地,,13,101,1010051,,,2024-06-17,合併による解散等,7010401178618,令和６年６月１日東京都港区赤坂九丁目７番１号ミッドタウン・タワー３７階株式会社デジタルブラストコンサルティング（7010401178618）に合併し解散,2024-02-05,1,,,,,デジタルブラストコンサルティング,0
11,1010003028904,登記記録の閉鎖等,0,2024-06-20,2024-06-05,合同会社ＺｅＮＩＳＴ,,合同会社,東京都,中央区,東日本橋２丁目１１番５号,,13,102,1030004,,,2024-06-05,清算の結了等,,,2018-12-17,1,,,,,ゼニスト,0
17,1010401179539,登記記録の閉鎖等,0,2024-06-20,2024-06-07,ＡＢＣ株式会社,,株式会社,東京都,港区,六本木６丁目１０番１号,,13,103,1060032,,,2024-06-07,清算の結了等,,,2024-01-04,1,,,,,エービーシー,0
65,1013301001350,登記記録の閉鎖等,0,2024-06-20,2024-06-10,株式会社イーケイディー,,株式会社,東京都,豊島区,東池袋２丁目４３番２号,,13,116,1700013,,,2024-06-10,清算の結了等,,,2015-10-05,1,,,,,イーケイディー,0
68,1020001108269,登記記録の閉鎖等,0,2024-06-20,2024-06-10,株式会社ビタミンハウス,,株式会社,神奈川県,川崎市多摩区,中野島２丁目６番１３号,,14,135,2140012,,,2024-06-10,清算の結了等,,,2015-10-05,1,,,,,ビタミンハウス,0
78,1030001008518,登記記録の閉鎖等,0,2024-06-20,2024-06-17,株式会社山本光秀堂,,株式会社,埼玉県,さいたま市岩槻区,仲町１丁目２番２１号,,11,110,3390054,,,2024-06-17,清算の結了等,,,2015-10-05,1,,,,,ヤマモトコウシュウドウ,0
120,1100002038374,登記記録の閉鎖等,0,2024-06-20,2024-06-07,有限会社北部石油,,有限会社,長野県,下伊那郡松川町,元大島１６４８番地,,20,402,3993303,,,2024-06-07,清算の結了等,,,2015-10-05,1,,,,,ホクブセキユ,0
125,1120001088690,登記記録の閉鎖等,0,2024-06-20,2024-06-17,株式会社プティプランス,,株式会社,大阪府,大阪市中央区,南船場３丁目５－２５－５Ｆ,,27,128,5420081,,,2024-06-17,清算の結了等,,,2015-10-05,1,,,,,プティプランス,0
131,1120001212267,登記記録の閉鎖等,0,2024-06-20,2024-06-17,株式会社グローバルアキラ,,株式会社,大阪府,大阪市中央区,淡路町１丁目３番２号,,27,128,5410047,,,2024-06-17,清算の結了等,,,2018-03-28,1,,,,,グローバルアキラ,0
133,1120001225574,登記記録の閉鎖等,0,2024-06-20,2024-06-17,株式会社ＴＫＳ　ｓａｌｏｎ,,株式会社,大阪府,大阪市平野区,平野西５丁目９番１０号サニーピア平野,,27,126,5470033,,,2024-06-17,清算の結了等,,,2019-12-05,1,,,,,ティーケイエスサロン,0
143,1120003023588,登記記録の閉鎖等,0,2024-06-20,2024-06-12,合同会社アムールＰ．Ｔ．,,合同会社,大阪府,大阪市東成区,大今里西３丁目１１－１２番地１階,,27,115,5370014,,,2024-06-12,清算の結了等,,,2023-03-13,1,,,,,アムールピィティ,0
158,1130002012005,登記記録の閉鎖等,0,2024-06-20,2024-06-18,有限会社オクダ空調,,有限会社,京都府,京都市山科区,竹鼻西ノ口町３２番地の５,,26,110,6078089,,,2024-06-18,清算の結了等,,,2015-10-05,1,,,,,オクダクウチョウ,0
160,1150003001285,登記記録の閉鎖等,0,2024-06-20,2024-06-12,合同会社Ｋ＆Ｒ　ＢＳＯ,,合同会社,奈良県,高市郡明日香村,大字檜前２００番地の６,,29,402,6340135,,,2024-06-12,清算の結了等,,,2015-10-05,1,,,,,ケーアンドアールビーエスオー,0
162,1170003001944,登記記録の閉鎖等,0,2024-06-20,2024-06-12,大勝合名会社,,合名会社,和歌山県,和歌山市,北町２０番地,,30,201,6408038,,,2024-06-12,清算の結了等,,,2023-11-13,1,,,,,ダイショウ,0
193,1300005004106,登記記録の閉鎖等,0,2024-06-20,2024-06-19,伊万里小売酒販組合,,その他の設立登記法人,佐賀県,伊万里市,東山代町里３５８番地１９,,41,205,8494282,,,2024-06-19,清算の結了等,,,2015-10-05,1,,,,,イマリコウリ,0
206,1370303000246,登記記録の閉鎖等,0,2024-06-20,2024-06-07,復幸まちづくり女川合同会社,,合同会社,宮城県,牡鹿郡女川町,女川２丁目１６番地４,,04,581,9862265,,,2024-06-07,清算の結了等,,,2015-10-05,1,,,,,フッコウマチヅクリオナガワ,0
210,1410002008412,登記記録の閉鎖等,0,2024-06-20,2024-06-12,三栄産業有限会社,,有限会社,秋田県,大館市,有浦３丁目４番３０号,,05,204,0170043,,,2024-06-12,清算の結了等,,,2015-10-05,1,,,,,サンエイサンギョウ,0
211,1410003001151,登記記録の閉鎖等,0,2024-06-20,2024-06-11,合資会社やまりん商店,,合資会社,秋田県,湯沢市,川連町字大舘屋布前１３番地,,05,207,0120105,,,2024-06-11,清算の結了等,,,2015-10-05,1,,,,,ヤマリンショウテン,0
