1,1010001052971,01,1,2021-09-16,2015-10-05,"株式会社ナクト",,301,"群馬県","前橋市","三俣町１丁目３５番地１３",,10,201,3710018,,,,,,,2015-10-05,0,,,,,"ナクト",0
2,1010001052971,12,1,2021-09-16,2018-02-22,"株式会社ナクト",,301,"東京都","東村山市","本町１丁目１４番地２９",,13,213,1890014,,,,,,,2015-10-05,1,,,,,"ナクト",0
3,1010001067359,71,0,2021-09-16,2021-09-06,"株式会社パソナ",,301,"東京都","千代田区","丸の内１丁目５番１号",,13,101,1000005,,,,,,"令和３年９月１日東京都渋谷区東一丁目２７－６ＹＭビル５階株式会社Ｍｏｒｅ－Ｓｅｌｅｃｔｉｏｎｓ（9011001054117）を合併",2015-10-05,1,,,,,"パソナ",0
4,1010001125579,01,1,2021-09-16,2015-10-05,"バイオコゥマー株式会社",,301,"神奈川県","横須賀市","安浦町１丁目２番地",,14,201,2380012,,,,,,,2015-10-05,0,,,,,"バイオコゥマー",0
5,1010001125579,12,1,2021-09-16,2017-08-24,"バイオコゥマー株式会社",,301,"神奈川県","横須賀市","平成町２丁目９番地２",,14,201,2380013,,,,,,,2015-10-05,1,,,,,"バイオコゥマー",0
6,1010001132006,21,0,2021-09-16,2021-07-26,"ソフトブレーン株式会社",,301,"東京都","中央区","日本橋１丁目１３番１号",,13,102,1030027,,,2021-07-26,11,4010001210790,"令和３年７月１日東京都千代田区丸の内一丁目２番１号シー・ファイブ・エイト・ホールディングス株式会社（4010001210790）に合併し解散",2015-10-05,1,,,,,,0
7,1010001156707,01,1,2021-09-16,2015-10-05,"株式会社フィノデアロマ",,301,"東京都","文京区","本郷２丁目２２番５－１０１号",,13,105,1130033,,,,,,,2015-10-05,1,,,,,"フィノデアロマ",0
8,1010001172729,12,0,2021-09-16,2021-09-14,"株式会社デザインシステム",,301,"東京都","中央区","銀座１丁目２２番１１号２Ｆ",,13,102,1040061,,,,,,,2016-01-12,1,,,,,,0
9,1010001188130,01,1,2021-09-16,2017-12-05,"アレス投資顧問株式会社",,301,"東京都","中央区","入船３丁目１０番８号寿ビル２階",,13,102,1040042,,,,,,,2017-12-05,1,,,,,"アレストウシコモン",0
10,1010001216964,21,0,2021-09-16,2021-09-10,"株式会社Ｂｅｓｔ　ｂｌｏｏｍ",,301,"東京都","中央区","晴海２丁目２番４２－４０１７号",,13,102,1040053,,,2021-09-10,01,,,2021-04-08,1,,,,,"ベストブルーム",0
11,1010001221106,01,0,2021-09-16,2021-09-16,"株式会社ＹＵＣＡＴ",,301,"東京都","中央区","銀座７丁目１５番８号タウンハイツ銀座４０６",,13,102,1040061,,,,,,,2021-09-16,1,,,,,"ユーキャット",0
12,1010001221130,01,0,2021-09-16,2021-09-16,"株式会社Ａｃｔｕａｌｌｙ",,301,"東京都","中央区","銀座１丁目２２番１１号",,13,102,1040061,,,,,,,2021-09-16,1,,,,,"アクチュアリー",0
13,1010002021612,01,1,2021-09-16,2015-10-05,"有限会社前途洋洋",,302,"東京都","中央区","八重洲１丁目５番８号",,13,102,1030028,,,,,,,2015-10-05,1,,,,,"ゼントヨウヨウ",0
14,1010002044670,01,1,2021-09-16,2015-10-05,"有限会社ソリシター・リーガル・オフィス",,302,"東京都","千代田区","一番町６番地",,13,101,1020082,,,,,,,2015-10-05,0,,,,,"ソリシターリーガルオフィス",0
15,1010002044670,12,1,2021-09-16,2021-09-13,"有限会社ソリシター・リーガル・オフィス",,302,"東京都","千代田区","麹町２丁目４番地",,13,101,1020083,,,,,,,2015-10-05,1,,,,,"ソリシターリーガルオフィス",0
16,1010003019275,01,1,2021-09-16,2015-10-05,"合同会社井川酵素製造所",,305,"山梨県","韮崎市","龍岡町下條南割９９５番地４４２",,19,207,4070033,,,,,,,2015-10-05,1,,,,,,0
