1,1010001002027,21,0,2024-12-17,2024-12-03,"株式会社ギンザスタンプクラブ",,301,"東京都","文京区","湯島４丁目５番２０号ハイランドコーポ２０１号",,13,105,1130034,,,2024-12-03,01,,,2015-10-05,1,,,,,"ギンザスタンプクラブ",0
2,1010001010839,71,0,2024-12-17,2024-11-29,"株式会社ＩＺＵＭＩコーポレーション",,301,"東京都","文京区","本郷１丁目１１番１４号",,13,105,1130033,,,,,,"令和６年１１月１日東京都文京区本郷一丁目１１番１４号株式会社Ａ．Ｙエステート（1011501023041）を合併",2015-10-05,1,,,,,"イズミコーポレーション",0
3,1010001034128,12,0,2024-12-17,2024-12-03,"株式会社東京広告新社",,301,"東京都","千代田区","神田松下町４１番地１",,13,101,1000000,,,,,,,2015-10-05,1,,,,,"トウキョウコウコクシンシャ",0
4,1010001117403,12,0,2024-12-17,2024-12-09,"株式会社アドギャラリー",,301,"東京都","中央区","銀座２丁目１５番１０号",,13,102,1040061,,,,,,,2015-10-05,1,,,,,"アドギャラリー",0
5,1010001129027,01,1,2024-12-17,2015-10-05,"株式会社シーエム",,301,"東京都","千代田区","九段北１丁目９番７号",,13,101,1020073,,,,,,,2015-10-05,1,,,,,"シーエム",0
6,1010001226063,12,0,2024-12-17,2024-12-11,"株式会社ギーカーズラボ",,301,"東京都","港区","芝大門１丁目１番２３号ＡｘｏｎＨＡＭＡＭＡＴＳＵＣＨＯ７Ｆ",,13,103,1050012,,,,,,,2022-04-25,1,,,,,"ギーカーズラボ",0
7,1010001250402,01,0,2024-12-17,2024-12-17,"株式会社Ｌｉｎｏｗａ",,301,"東京都","千代田区","九段南１丁目５番６号りそな九段ビル５階",,13,101,1020074,,,,,,,2024-12-17,1,,,,,"リノワ",0
8,1010001250823,01,0,2024-12-17,2024-12-17,"Ｃ　Ｈｏｌｄｉｎｇｓ株式会社",,301,"東京都","千代田区","内幸町１丁目３番３号内幸町ダイビル",,13,101,1000011,,,,,,,2024-12-17,1,,,,,"シーホールディングス",0
9,1010002032155,21,0,2024-12-17,2024-11-29,"有限会社ソフトミリオン",,302,"東京都","千代田区","三番町７番地１",,13,101,1020075,,,2024-11-29,01,,,2015-10-05,1,,,,,"ソフトミリオン",0
10,1010002037195,21,0,2024-12-17,2024-12-03,"アイティーエヌ有限会社",,302,"東京都","文京区","本郷３丁目２７番１号",,13,105,1130033,,,2024-12-03,01,,,2015-10-05,1,,,,,"アイティーエヌ",0
11,1010003045809,01,0,2024-12-17,2024-12-17,"合同会社ＦＲＥＦ１",,305,"東京都","千代田区","霞が関３丁目２番５号",,13,101,1000013,,,,,,,2024-12-17,1,,,,,"エフアールイーエフワン",0
