sequenceNumber,corporateNumber,process,correct,updateDate,changeDate,name,nameImageId,kind,prefectureName,cityName,streetNumber,addressImageId,prefectureCode,cityCode,postCode,addressOutside,addressOutsideImageId,closeDate,closeCause,successorCorporateNumber,changeCause,assignmentDate,latest,enName,enPrefectureName,enCityName,enAddressOutside,furigana,hihyoji
52,1011101004615,登記記録の閉鎖等,0,2022-07-12,2022-07-05,株式会社片岡,,株式会社,東京都,新宿区,市谷砂土原町１丁目２番地３８,,13,104,1620842,,,2022-07-05,清算の結了等,,,2015-10-05,1,,,,,カタオカ,0
70,1011301006931,登記記録の閉鎖等,0,2022-07-12,2022-07-06,株式会社シルバーコスモ,,株式会社,東京都,杉並区,和泉２丁目４５番１１号パークサイド波良１０３号室,,13,115,1680063,,,2022-07-06,清算の結了等,,,2015-10-05,1,,,,,シルバーコスモ,0
74,1011501008455,登記記録の閉鎖等,0,2022-07-12,2022-07-06,冨士製＿株式会社,00055661,株式会社,東京都,荒川区,荒川４丁目４１番４－６０８号,,13,118,1160002,,,2022-07-06,清算の結了等,,,2015-10-05,1,,,,,フジセイアン,0
78,1011701004196,登記記録の閉鎖等,0,2022-07-12,2022-07-01,株式会社スエニージャパン,,株式会社,東京都,江戸川区,篠崎町７丁目２９番９号,,13,123,1330061,,,2022-07-01,合併による解散等,7011702016318,令和４年７月１日東京都江戸川区篠崎町七丁目２９番９号株式会社ＳＨＯＥ（7011702016318）に合併し解散,2015-10-05,1,,,,,スエニージャパン,0
145,1040002093632,登記記録の閉鎖等,0,2022-07-12,2022-07-05,有限会社成田工業,,有限会社,千葉県,柏市,大津ケ丘２丁目４番７,,12,217,2770921,,,2022-07-05,清算の結了等,,,2015-10-05,1,,,,,ナリタコウギョウ,0
155,1060002027984,登記記録の閉鎖等,0,2022-07-12,2022-07-01,有限会社小山ラス工業,,有限会社,栃木県,小山市,大字千駄塚４４０番地８,,09,208,3290202,,,2022-07-01,清算の結了等,,,2015-10-05,1,,,,,オヤマラスコウギョウ,0
158,1070002022596,登記記録の閉鎖等,0,2022-07-12,2022-06-30,有限会社アルファ総合企画,,有限会社,群馬県,みどり市,大間々町大間々２３１３番地,,10,212,3760101,,,2022-06-30,清算の結了等,,,2015-10-05,1,,,,,アルファソウゴウキカク,0
159,1080001008546,登記記録の閉鎖等,0,2022-07-12,2022-07-08,大正建築株式会社,,株式会社,静岡県,静岡市清水区,横砂西町１４番４６号,,22,103,4240036,,,2022-07-08,清算の結了等,,,2015-10-05,1,,,,,タイショウケンチク,0
164,1080402006388,登記記録の閉鎖等,0,2022-07-12,2022-07-06,有限会社浜一材木店,,有限会社,静岡県,浜松市東区,材木町１３７５番地,,22,132,4350021,,,2022-07-06,清算の結了等,,,2015-10-05,1,,,,,ハマイチザイモクテン,0
216,1140001030089,登記記録の閉鎖等,0,2022-07-12,2022-07-04,株式会社オンフルール,,株式会社,兵庫県,神戸市兵庫区,松本通７丁目１番３４号,,28,105,6520045,,,2022-07-04,清算の結了等,,,2015-10-05,1,,,,,オンフルール,0
237,1180001100516,登記記録の閉鎖等,0,2022-07-12,2022-07-05,Ｇ・Ｇ株式会社,,株式会社,愛知県,名古屋市中川区,外新町２丁目２８番地,,23,110,4540053,,,2022-07-05,清算の結了等,,,2015-10-05,1,,,,,ジージー,0
239,1180002025258,登記記録の閉鎖等,0,2022-07-12,2022-07-07,有限会社石垣螺子製作所,,有限会社,愛知県,名古屋市緑区,大高町字巳新田２７番地の３,,23,114,4598001,,,2022-07-07,清算の結了等,,,2015-10-05,1,,,,,イシガキネジセイサクジョ,0
247,1180302012030,登記記録の閉鎖等,0,2022-07-12,2022-07-06,有限会社ホワイト・ケア,,有限会社,愛知県,豊橋市,関屋町１３番地６,,23,201,4400891,,,2022-07-06,合併による解散等,7080001005414,令和４年７月１日静岡県島田市中河７３７番地株式会社ヤマシタ（7080001005414）に合併し解散,2015-10-05,1,,,,,ホワイトケア,0
266,1240002001186,登記記録の閉鎖等,0,2022-07-12,2022-07-06,有限会社いしだ,,有限会社,広島県,広島市安佐南区,相田７丁目５１番７号,,34,105,7310141,,,2022-07-06,清算の結了等,,,2015-10-05,1,,,,,イシダ,0
311,1370602001977,登記記録の閉鎖等,0,2022-07-12,2022-06-30,有限会社ユウキコーポレーション,,有限会社,宮城県,塩竈市,杉の入４丁目４番３号,,04,203,9850005,,,2022-06-30,清算の結了等,,,2015-10-05,1,,,,,ユウキコーポレーション,0
313,1380005011805,登記記録の閉鎖等,0,2022-07-12,2022-06-30,医療法人大高内科クリニック,,その他の設立登記法人,福島県,須賀川市,大町４０３番地９,,07,207,9620839,,,2022-06-30,清算の結了等,,,2017-03-13,1,,,,,オオタカナイカクリニック,0
335,1480002013802,登記記録の閉鎖等,0,2022-07-12,2022-07-06,有限会社保岡縫工所,,有限会社,徳島県,阿南市,見能林町東浦１２２番地５,,36,204,7740017,,,2022-07-06,清算の結了等,,,2015-10-05,1,,,,,ヤスオカホウコウショ,0
362,2010401081215,登記記録の閉鎖等,0,2022-07-12,2022-06-30,株式会社グローバルアセット,,株式会社,東京都,渋谷区,幡ヶ谷１丁目１７番６号,,13,113,1510072,,,2022-06-30,清算の結了等,,,2015-10-05,1,,,,,グローバルアセット,0
372,2010702004304,登記記録の閉鎖等,0,2022-07-12,2022-07-07,有限会社鈴木喜一プレス加工所,,有限会社,東京都,品川区,平塚２丁目９番１２号,,13,109,1420051,,,2022-07-07,清算の結了等,,,2015-10-05,1,,,,,スズキキイチプレスカコウジョ,0
407,2011305001829,登記記録の閉鎖等,0,2022-07-12,2022-07-05,特定非営利活動法人Ｂｒｉｌｌｉａｎｔ　Ｂａｍｂｉｎｉ,,その他の設立登記法人,東京都,品川区,大崎３丁目１０番１６号,,13,109,1410032,,,2022-07-05,清算の結了等,,,2015-10-05,1,,,,,ブリリアントバンビーニ,0
