sequenceNumber,corporateNumber,process,correct,updateDate,changeDate,name,nameImageId,kind,prefectureName,cityName,streetNumber,addressImageId,prefectureCode,cityCode,postCode,addressOutside,addressOutsideImageId,closeDate,closeCause,successorCorporateNumber,changeCause,assignmentDate,latest,enName,enPrefectureName,enCityName,enAddressOutside,furigana,hihyoji
5,1010001098940,登記記録の閉鎖等,0,2021-12-23,2021-12-20,株式会社アダプト,,株式会社,東京都,中央区,銀座７丁目１６番１５号,,13,102,1040061,,,2021-12-20,清算の結了等,,,2015-10-05,1,,,,,アダプト,0
13,1010101012330,登記記録の閉鎖等,0,2021-12-23,2021-12-17,株式会社Ｉｎｃｅｐｔｉｏｎ,,株式会社,東京都,八王子市,大横町１番１７号ヴィレッジ・ヒル２０１,,13,201,1920062,,,2021-12-17,清算の結了等,,,2016-05-10,1,,,,,インセプション,0
36,1010701019799,登記記録の閉鎖等,0,2021-12-23,2021-12-20,株式会社ＡＧＩ,,株式会社,東京都,品川区,東五反田４丁目１番３号,,13,109,1410022,,,2021-12-20,清算の結了等,,,2015-10-05,1,,,,,エージーアイ,0
39,1010801030895,登記記録の閉鎖等,0,2021-12-23,2021-12-20,株式会社コミキュー,,株式会社,東京都,大田区,南馬込５丁目４２番３号,,13,111,1430025,,,2021-12-20,清算の結了等,,,2020-05-20,1,,,,,コミキュー,0
52,1011103005693,登記記録の閉鎖等,0,2021-12-23,2021-12-20,合同会社ＣＯＭ,,合同会社,東京都,新宿区,高田馬場４丁目１番６号,,13,104,1690075,,,2021-12-20,清算の結了等,,,2015-10-05,1,,,,,コム,0
57,1011402007671,登記記録の閉鎖等,0,2021-12-23,2021-12-17,有限会社福榮コンクリート工業所,,有限会社,東京都,板橋区,仲町２６番１３号,,13,119,1730022,,,2021-12-17,清算の結了等,,,2015-10-05,1,,,,,フクエイコンクリートコウギョウショ,0
58,1011502006540,登記記録の閉鎖等,0,2021-12-23,2021-12-16,有限会社若色計器製作所,,有限会社,東京都,北区,滝野川１丁目４４番１２号,,13,117,1140023,,,2021-12-16,清算の結了等,,,2015-10-05,1,,,,,,0
67,1011803000317,登記記録の閉鎖等,0,2021-12-23,2021-12-17,合資会社立原産業,,合資会社,東京都,葛飾区,堀切３丁目１０番１５号,,13,122,1240006,,,2021-12-17,清算の結了等,,,2015-10-05,1,,,,,タチハラ,0
68,1011805002674,登記記録の閉鎖等,0,2021-12-23,2021-12-22,一般社団法人シニア住環境研究所,,その他の設立登記法人,東京都,足立区,扇１丁目５１番１５号,,13,121,1230873,,,2021-12-22,清算の結了等,,,2017-04-28,1,,,,,シニアジュウカンキョウケンキュウジョ,0
99,1021001023391,登記記録の閉鎖等,0,2021-12-23,2021-12-21,株式会社ドルチェ,,株式会社,神奈川県,厚木市,下依知３丁目９番１号,,14,212,2430806,,,2021-12-21,清算の結了等,,,2015-10-05,1,,,,,ドルチェ,0
109,1030001052623,登記記録の閉鎖等,0,2021-12-23,2021-12-21,株式会社エイ・アンド・ジェイ・インターナショナル,,株式会社,埼玉県,春日部市,増田新田４６７番地８６,,11,214,3440025,,,2021-12-21,清算の結了等,,,2015-10-05,1,,,,,エイアンドジェイインターナショナル,0
118,1050001001405,登記記録の閉鎖等,0,2021-12-23,2021-12-20,株式会社スズキ通商,,株式会社,茨城県,水戸市,見和３丁目１３９８番地の１８,,08,201,3100911,,,2021-12-20,清算の結了等,,,2015-10-05,1,,,,,スズキツウショウ,0
123,1060002009768,登記記録の閉鎖等,0,2021-12-23,2021-12-20,有限会社リスクマネジメント東神,,有限会社,栃木県,宇都宮市,清原台５丁目２８番１号,,09,201,3213223,,,2021-12-20,清算の結了等,,,2015-10-05,1,,,,,リスクマネジメントトウシン,0
142,1120001011594,登記記録の閉鎖等,0,2021-12-23,2021-12-17,朝日テクノ株式会社,,株式会社,大阪府,大阪市東成区,深江南２丁目１番２１号ハイツ２１,,27,115,5370002,,,2021-12-17,清算の結了等,,,2015-10-05,1,,,,,,0
173,1120902017624,登記記録の閉鎖等,0,2021-12-23,2021-12-22,岩崎木材有限会社,,有限会社,大阪府,豊中市,城山町２丁目９番２０号,,27,203,5610803,,,2021-12-22,清算の結了等,,,2015-10-05,1,,,,,イワサキモクザイ,0
193,1140001064327,登記記録の閉鎖等,0,2021-12-23,2021-12-17,丸徳産業株式会社,,株式会社,兵庫県,姫路市,大津区真砂町１番地２,,28,201,6711134,,,2021-12-17,清算の結了等,,,2015-10-05,1,,,,,マルトクサンギョウ,0
222,1180001097538,登記記録の閉鎖等,0,2021-12-23,2021-12-21,愛西サービス株式会社,,株式会社,愛知県,愛西市,大井町宮新田３番地の８,,23,232,4960921,,,2021-12-21,清算の結了等,,,2015-10-05,1,,,,,アイサイサービス,0
223,1180001103989,登記記録の閉鎖等,0,2021-12-23,2021-12-21,ホワイ・ナット・コンサルティング株式会社,,株式会社,愛知県,犬山市,大字橋爪字五反田１８番地７,,23,215,4840076,,,2021-12-21,清算の結了等,,,2015-10-05,1,,,,,ホワイナットコンサルティング,0
224,1180001129803,登記記録の閉鎖等,0,2021-12-23,2021-12-20,株式会社ロテレ,,株式会社,愛知県,名古屋市西区,中小田井１丁目３８６番地,,23,104,4520822,,,2021-12-20,清算の結了等,,,2017-10-19,1,,,,,ロテレ,0
231,1180003010399,登記記録の閉鎖等,0,2021-12-23,2021-12-21,合同会社プレジールプラス,,合同会社,愛知県,春日井市,高山町１丁目２１番地４リリーハイム５０２号,,23,206,4860912,,,2021-12-21,清算の結了等,,,2015-10-05,1,,,,,プレジールプラス,0
246,1210001011503,登記記録の閉鎖等,0,2021-12-23,2021-12-16,株式会社大つか,,株式会社,福井県,越前市,蓬莱町３番１２号,00081192,18,209,9150074,,,2021-12-16,清算の結了等,,,2015-10-05,1,,,,,オオツカ,0
251,1240002051330,登記記録の閉鎖等,0,2021-12-23,2021-12-21,有限会社藤井商店,,有限会社,広島県,尾道市,美ノ郷町三成３１７３番地,,34,205,7220215,,,2021-12-21,清算の結了等,,,2015-10-05,1,,,,,フジイショウテン,0
256,1250002020334,登記記録の閉鎖等,0,2021-12-23,2021-12-20,有限会社ほむら,,有限会社,山口県,大島郡周防大島町,大字久賀４２６２番地,,35,305,7422301,,,2021-12-20,清算の結了等,,,2015-10-05,1,,,,,ホムラ,0
261,1260001030523,登記記録の閉鎖等,0,2021-12-23,2021-12-22,ＪＢＥＣインターナショナル株式会社,,株式会社,岡山県,岡山市北区,駅元町１５番１号,,33,101,7000024,,,2021-12-22,清算の結了等,,,2017-03-02,1,,,,,ジェイベックインターナショナル,0
265,1260003003279,登記記録の閉鎖等,0,2021-12-23,2021-12-22,合同会社Ｎスリー,,合同会社,岡山県,倉敷市,大島６４６番地,,33,202,7100047,,,2021-12-22,清算の結了等,,,2020-08-04,1,,,,,エヌスリー,0
267,1280001000466,登記記録の閉鎖等,0,2021-12-23,2021-12-21,株式会社玉屋,,株式会社,島根県,松江市,平成町１８２番地７,,32,201,6900038,,,2021-12-21,清算の結了等,,,2015-10-05,1,,,,,タマヤ,0
