1,1010001034953,12,0,2024-07-19,2024-07-16,"堀田丸正株式会社",,301,"東京都","墨田区","横網１丁目１０番５号",,13,107,1300015,,,,,,,2015-10-05,1,,,,,"ホッタマルショウ",0
2,1010001075808,01,1,2024-07-19,2015-10-05,"株式会社ＫＰＭＧ　ＦＡＳ",,301,"東京都","千代田区","大手町１丁目９番５号",,13,101,1000004,,,,,,,2015-10-05,1,,,,,"ケーピーエムジーエフエーエス",0
3,1010001089023,12,0,2024-07-19,2024-07-04,"エステー産業株式会社",,301,"東京都","中央区","新富１丁目１５番３号新富ミハマビル",,13,102,1040041,,,,,,,2015-10-05,1,,,,,"エステーサンギョウ",0
4,1010001095203,01,1,2024-07-19,2015-10-05,"株式会社セブン＆アイ・ホールディングス",,301,"東京都","千代田区","二番町８番地８",,13,101,1020084,,,,,,,2015-10-05,1,,,,,"セブンアンドアイホールディングス",0
5,1010001160295,01,1,2024-07-19,2015-10-05,"株式会社ＭＪテクノロジー",,301,"東京都","千代田区","内神田３丁目５番１号大蓄ビル",,13,101,1010047,,,,,,,2015-10-05,1,,,,,"エムジェイテクノロジ",0
6,1010001205991,12,0,2024-07-19,2024-07-17,"楽童株式会社",,301,"東京都","練馬区","中村２丁目２５番１号",,13,120,1760024,,,,,,,2019-12-11,1,,,,,"ラクドウ",0
7,1010001211016,12,0,2024-07-19,2024-07-17,"尚誉創新株式会社",,301,"東京都","台東区","台東１丁目２４番９号ブライト秋葉原Ｂ１Ｆ",,13,106,1100016,,,,,,,2020-07-31,1,,,,,"ナオヨソウシン",0
8,1010001242812,12,0,2024-07-19,2024-07-17,"株式会社ブルーキャスティング",,301,"東京都","港区","南青山１丁目１５番１８号リーラ乃木坂９０３",,13,103,1070062,,,,,,,2024-03-12,1,,,,,"ブルーキャスティング",0
9,1010001246607,01,0,2024-07-19,2024-07-19,"あかよろし株式会社",,301,"東京都","千代田区","平河町２丁目１４番７号ＹＵＫＥＮ平河町ビル３階",,13,101,1020093,,,,,,,2024-07-19,1,,,,,"アカヨロシ",0
10,1010001246664,01,0,2024-07-19,2024-07-19,"株式会社ＢＣＪ‐８３",,301,"東京都","千代田区","丸の内１丁目１番１号パレスビル５階",,13,101,1000005,,,,,,,2024-07-19,1,,,,,"ビーシージェイエイティースリー",0
11,1010001246680,01,0,2024-07-19,2024-07-19,"Ｔｉｎｙ　Ａｗａｙ　Ｊａｐａｎ株式会社",,301,"東京都","中央区","銀座６丁目１３番１６号銀座ＷａｌｌビルＵＣＦ５０１",,13,102,1040061,,,,,,,2024-07-19,1,,,,,"タイニーアウェイジャパン",0
12,1010003027716,11,0,2024-07-19,2024-07-04,"悟淘株式会社",,301,"東京都","新宿区","高田馬場３丁目２－１４天翔高田馬場ビル３階",,13,104,1690075,,,,,,,2018-06-13,1,,,,,,0
13,1010003033350,12,0,2024-07-19,2024-07-16,"合同会社Ｔ＆Ｔパートナーズ",,305,"長野県","長野市","大字高田五分一４２０",,20,201,3810034,,,,,,,2020-11-12,1,,,,,"ティーアンドティーパートナーズ",0
14,1010003044240,01,0,2024-07-19,2024-07-19,"くろねこキャピタル合同会社",,305,"東京都","中央区","勝どき４丁目６－１－２８２５",,13,102,1040054,,,,,,,2024-07-19,1,,,,,"クロネコキャピタル",0
15,1010005038496,01,0,2024-07-19,2024-07-19,"一般社団法人ｍｏｎｏｎｏｎｅ",,399,"東京都","千代田区","神田須田町１丁目７番８号ＶＯＲＴ秋葉原ＩＶ・２階",,13,101,1010041,,,,,,,2024-07-19,1,,,,,"モノノネ",0
16,1010401125699,01,1,2024-07-19,2016-07-12,"オグリズム株式会社",,301,"東京都","港区","南青山４丁目１７番３３号グランカーサ南青山２階",,13,103,1070062,,,,,,,2016-07-12,1,,,,,"オグリズム",0
17,1010401177583,12,0,2024-07-19,2024-07-12,"ＨＯＲＩＪＵＫＵホスピタリティ株式会社",,301,"東京都","千代田区","紀尾井町４番１号ニューオータニガーデンコート",,13,101,1020094,,,,,,,2023-10-11,1,,,,,"ホリジュクホスピタリティ",0
18,1010401183904,01,0,2024-07-19,2024-07-19,"株式会社ザイマックスジザイライフ",,301,"東京都","港区","虎ノ門２丁目１０番１号",,13,103,1050001,,,,,,,2024-07-19,1,,,,,"ザイマックスジザイライフ",0
19,1010401183912,01,0,2024-07-19,2024-07-19,"株式会社Ｕｌｔｒａ　Ｓｕｐｅｒ　Ｎｅｗ",,301,"東京都","港区","南青山６丁目６番２０号",,13,103,1070062,,,,,,,2024-07-19,1,,,,,"ウルトラスーパーニュー",0
20,1010401183929,01,0,2024-07-19,2024-07-19,"Ｏｐｅｎ　Ｑｕａｎｔ株式会社",,301,"東京都","港区","北青山１丁目３番１号アールキューブ青山３階",,13,103,1070061,,,,,,,2024-07-19,1,,,,,"オープンクオント",0
21,1010403030187,12,0,2024-07-19,2024-07-04,"合同会社Ｍａｒｉｌｙｎ",,305,"東京都","新宿区","西新宿３丁目３番１３号西新宿水間ビル６階",,13,104,1600023,,,,,,,2023-05-30,1,,,,,"マリリン",0
22,1010403031549,12,0,2024-07-19,2024-07-12,"ＧＣＪＰ合同会社",,305,"東京都","千代田区","内神田３丁目２番１号",,13,101,1010047,,,,,,,2023-12-13,1,,,,,"ジーシージェイピー",0
23,1010403033066,01,0,2024-07-19,2024-07-19,"合同会社ＢＯＰＬＥＫ",,305,"東京都","港区","南青山３丁目１番３６号青山丸竹ビル６階",,13,103,1070062,,,,,,,2024-07-19,1,,,,,"ボプレクニ",0
24,1010403033082,01,0,2024-07-19,2024-07-19,"合同会社Ｂｅ‐ａｎｓ．",,305,"東京都","港区","白金６丁目１４番３号ＨＪＰＬＡＣＥＳＨＩＲＯＫＡＮＥ４０２",,13,103,1080072,,,,,,,2024-07-19,1,,,,,"ビーアンサー",0
25,1010501031483,12,0,2024-07-19,2024-07-17,"株式会社中安実業",,301,"東京都","足立区","鹿浜２丁目４番７号",,13,121,1230864,,,,,,,2015-10-05,1,,,,,"チュウアンジツギョウ",0
