1,1010001093446,21,0,2021-07-21,2021-07-12,"株式会社ＮＡＣ",,301,"東京都","中央区","築地１丁目４番３－１２０６号",,13,102,1040045,,,2021-07-12,01,,,2015-10-05,1,,,,,"ナック",0
2,1010001118640,12,0,2021-07-21,2021-07-16,"東京中央青果株式会社",,301,"東京都","中央区","日本橋小網町１６番１４号",,13,102,1030016,,,,,,,2015-10-05,1,,,,,"トウキョウチュウオウセイカ",0
3,1010001153844,01,1,2021-07-21,2015-10-05,"株式会社ｃｈｅｃｋ",,301,"神奈川県","横浜市中区","住吉町１丁目１４番地",,14,104,2310013,,,,,,,2015-10-05,1,,,,,"チェック",0
4,1010001188411,01,1,2021-07-21,2017-12-18,"株式会社ｌａｕｒａ",,301,"東京都","文京区","小日向３丁目１８番３号",,13,105,1120006,,,,,,,2017-12-18,1,,,,,"ラウラ",0
5,1010001213086,11,0,2021-07-21,2021-07-12,"株式会社ＩＣＧ",,301,"東京都","中央区","銀座６丁目４－８曽根ビル８Ｆ",,13,102,1040061,,,,,,,2020-10-21,1,,,,,"アイシージ",0
6,1010001217913,12,0,2021-07-21,2021-07-19,"株式会社ＪＴＳマーケティング",,301,"東京都","中央区","晴海３丁目１３番１ＤＥＵＸＴОＵＲＳＥＡＳＴ棟５０１７号",,13,102,1040053,,,,,,,2021-05-07,1,,,,,"ジェイティエスマーケティング",0
7,1010001219819,01,0,2021-07-21,2021-07-21,"株式会社リバティア",,301,"東京都","中央区","日本橋本町４丁目８番１５号",,13,102,1030023,,,,,,,2021-07-21,1,,,,,"リバティア",0
8,1010001219843,01,0,2021-07-21,2021-07-21,"ハリーコンサルティング株式会社",,301,"東京都","千代田区","神田佐久間町３丁目２１番地７熊谷ビル３階Ｂ号室",,13,101,1010025,,,,,,,2021-07-21,1,,,,,"ハリーコンサルティング",0
9,1010002035199,21,0,2021-07-21,2021-07-06,"有限会社小田事務所",,302,"東京都","文京区","白山１丁目３３番１９号",,13,105,1130001,,,2021-07-06,01,,,2015-10-05,1,,,,,"オダジムショ",0
10,1010002048820,01,1,2021-07-21,2015-10-05,"有限会社アイ・プラン",,302,"東京都","中央区","日本橋人形町３丁目４番１号",,13,102,1030013,,,,,,,2015-10-05,1,,,,,"アイプラン",0
11,1010003027063,12,0,2021-07-21,2021-07-06,"合同会社ＳＡＳＵＫＥ",,305,"東京都","中央区","湊２丁目１５番１４号",,13,102,1040043,,,,,,,2018-03-08,1,,,,,,0
12,1010003035347,01,0,2021-07-21,2021-07-21,"ＴＳＵＫＵＮＥ合同会社",,305,"東京都","中央区","東日本橋２丁目６－７本間ビル１Ｆ",,13,102,1030004,,,,,,,2021-07-21,1,,,,,"ツクネ",0
13,1010005031138,12,0,2021-07-21,2021-07-15,"一般社団法人ＴＯＭＰ",,399,"東京都","江戸川区","西葛西６丁目２１番３号",,13,123,1340088,,,,,,,2019-11-29,1,,,,,"トンプ",0
14,1010401074310,21,0,2021-07-21,2021-07-08,"ＮＴＴコムソリューションズ株式会社",,301,"東京都","千代田区","神田猿楽町１丁目５番１５号",,13,101,1010064,,,2021-07-08,11,7010001064648,"令和３年７月１日東京都千代田区大手町二丁目３番１号エヌ・ティ・ティ・コミュニケーションズ株式会社（7010001064648）に合併し解散",2015-10-05,1,,,,,"エヌティティコムソリューションズ",0
15,1010401109173,12,0,2021-07-21,2021-07-12,"株式会社ブローウィッシュ",,301,"東京都","千代田区","東神田２丁目１０番９号ポータル秋葉原６階",,13,101,1010031,,,,,,,2015-10-05,1,,,,,"ブローウィッシュ",0
16,1010401156892,12,0,2021-07-21,2021-07-12,"株式会社ＰＲＩＯ",,301,"東京都","港区","赤坂９丁目１番７－２０２号赤坂レジデンシャルホテル",,13,103,1070052,,,,,,,2020-12-07,1,,,,,"プリオ",0
17,1010401161562,01,0,2021-07-21,2021-07-21,"Ｍｏｄｅｒｎ　Ｇｏｕｒｍｅｔ　Ｆｏｏｄｓ　Ｊａｐａｎ株式会社",,301,"東京都","港区","芝大門２丁目１２番１０号Ｔ＆Ｇ浜松町ビル６階",,13,103,1050012,,,,,,,2021-07-21,1,,,,,"モダングルメフーズジャパン",0
18,1010401161612,01,0,2021-07-21,2021-07-21,"株式会社Ｇｏｏｄ　Ｆｌａｔ",,301,"東京都","港区","東新橋２丁目１０番１０東新橋ビル６０８号室",,13,103,1050021,,,,,,,2021-07-21,1,,,,,"グッドフラット",0
19,1010403014438,21,0,2021-07-21,2021-07-20,"合同会社ＧＬコネクト",,305,"東京都","港区","北青山２丁目５番１号",,13,103,1070061,,,2021-07-20,01,,,2016-02-18,1,,,,,"ジーエルコネクト",0
