1,1010001066518,12,0,2025-03-13,2025-02-28,"株式会社アサヒクリエイト",,301,"東京都","千代田区","有楽町１丁目１３番２号",,13,101,1000006,,,,,,,2015-10-05,1,,,,,"アサヒクリエイト",0
2,1010001167183,21,0,2025-03-13,2025-02-28,"ＪＰＣ第１６号株式会社",,301,"東京都","千代田区","霞が関３丁目２番１号",,13,101,1000013,,,2025-02-28,01,,,2015-10-05,1,,,,,"ジェイピーシーダイジュウロクゴウ",0
3,1010001187677,12,0,2025-03-13,2025-03-11,"ＡＴＬＵＳ株式会社",,301,"滋賀県","栗東市","手原５丁目２番２２号",,25,208,5203047,,,,,,,2017-11-16,1,,,,,"アトラス",0
4,1010001211255,12,0,2025-03-13,2025-02-27,"柳川酒造ホールディングス株式会社",,301,"東京都","中央区","日本橋兜町１７番１号",,13,102,1030026,,,,,,,2020-07-29,1,,,,,"ヤナガワシュゾウホールディングス",0
5,1010001240725,12,0,2025-03-13,2025-03-03,"ＡＩバイオメディカル株式会社",,301,"東京都","千代田区","神田須田町１丁目７番８号ＶＯＲＴ秋葉原ＩＶ２Ｆ",00138335,13,101,1010041,,,,,,,2023-12-13,1,,,,,"エーアイバイオメディカル",0
6,1010001252984,01,0,2025-03-13,2025-03-13,"Ｍａｐｌｅ　Ｅｓｔａｔｅ株式会社",,301,"東京都","千代田区","内幸町１丁目３番１号幸ビルディング９階",,13,101,1000011,,,,,,,2025-03-13,1,,,,,"メイプルエステート",0
7,1010001253009,01,0,2025-03-13,2025-03-13,"株式会社イレブン総研",,301,"東京都","中央区","銀座１丁目１２番４号Ｎ＆ＥＢＬＤ．６Ｆ",,13,102,1040061,,,,,,,2025-03-13,1,,,,,"イレブンソウケン",0
8,1010001253090,01,0,2025-03-13,2025-03-13,"スマイルサークルホールディングス株式会社",,301,"東京都","中央区","日本橋蛎殻町１丁目３０番１１号ヨートービル３階",,13,102,1030014,,,,,,,2025-03-13,1,,,,,"スマイルサークルホールディングス",0
9,1010002008205,01,1,2025-03-13,2015-10-05,"有限会社エンテック・インターナショナルジャパン",,302,"東京都","千代田区","神田神保町２丁目１４番地４",,13,101,1010051,,,,,,,2015-10-05,1,,,,,"エンテックインターナショナルジャパン",0
10,1010002039935,12,0,2025-03-13,2025-02-28,"有限会社ＡＦＥＣ",,302,"東京都","千代田区","九段南４丁目８番３０号",,13,101,1020074,,,,,,,2015-10-05,1,,,,,"アフェック",0
11,1010003034910,21,0,2025-03-13,2025-02-27,"東京さくらプロパティー合同会社",,305,"東京都","千代田区","丸の内１丁目１１番１号",,13,101,1000005,,,2025-02-27,01,,,2021-05-27,1,,,,,"トウキョウサクラプロパティー",0
12,1010003037962,01,1,2025-03-13,2022-06-27,"ザ・ホテリエ・グループ岩手沼宮内合同会社",,305,"東京都","千代田区","丸の内１丁目１１番１号パシフィックセンチュリープレイス丸の内１７階",,13,101,1000005,,,,,,,2022-06-27,0,,,,,"ザホテリエグループイワテヌマクナイ",0
13,1010003037962,12,1,2025-03-13,2025-02-28,"ザ・ホテリエ・グループ岩手沼宮内合同会社",,305,"東京都","千代田区","霞が関３丁目２番５号霞が関ビルディング３１階",,13,101,1000013,,,,,,,2022-06-27,1,,,,,"ザホテリエグループイワテヌマクナイ",0
14,1010003046757,01,0,2025-03-13,2025-03-13,"合同会社ロダン",,305,"東京都","中央区","京橋２丁目１２番６号ＡＯＪ税理士法人内",,13,102,1040031,,,,,,,2025-03-13,1,,,,,"ロダン",0
15,1010005015966,12,0,2025-03-13,2025-03-11,"一般社団法人国際ホリスティックセラピー協会",,399,"東京都","千代田区","神田須田町１丁目９番地",,13,101,1010041,,,,,,,2015-10-05,1,,,,,"コクサイホリスティックセラピーキョウカイ",0
16,1010005039759,01,0,2025-03-13,2025-03-13,"一般社団法人江ノ島線鶴間駅前ブリッジ",,399,"東京都","千代田区","平河町１丁目６番１５号シルスフィア会計事務所内",,13,101,1020093,,,,,,,2025-03-13,1,,,,,"エノシマセンツルマエキマエブリッジ",0
