sequenceNumber,corporateNumber,process,correct,updateDate,changeDate,name,nameImageId,kind,prefectureName,cityName,streetNumber,addressImageId,prefectureCode,cityCode,postCode,addressOutside,addressOutsideImageId,closeDate,closeCause,successorCorporateNumber,changeCause,assignmentDate,latest,enName,enPrefectureName,enCityName,enAddressOutside,furigana,hihyoji
2,1010001027783,登記記録の閉鎖等,0,2022-01-25,2022-01-14,扶桑商事株式会社,,株式会社,東京都,千代田区,永田町２丁目１０番１号,,13,101,1000014,,,2022-01-14,合併による解散等,7010601059700,令和４年１月１日東京都江東区木場一丁目５番６５号扶桑商事株式会社（7010601059700）に合併し解散,2015-10-05,1,,,,,フソウショウジ,0
33,1010403022077,登記記録の閉鎖等,0,2022-01-25,2022-01-14,Ｔｒｏｉｓ　Ｌｕｔｉｎｓ合同会社,,合同会社,東京都,港区,浜松町２丁目２番１５号,,13,103,1050013,,,2022-01-14,清算の結了等,,,2019-12-27,1,,,,,トゥルワリュタン,0
35,1010405014741,登記記録の閉鎖等,0,2022-01-25,2022-01-17,一般社団法人大分田室,,その他の設立登記法人,東京都,港区,北青山３丁目５番１２号青山クリスタルビル９階,,13,103,1070061,,,2022-01-17,清算の結了等,,,2016-04-14,1,,,,,オオイタタムロ,0
36,1010405018602,登記記録の閉鎖等,0,2022-01-25,2022-01-14,リアルブルーホールディングス５一般社団法人,,その他の設立登記法人,東京都,港区,虎ノ門３丁目２２番１０－２０１号,,13,103,1050001,,,2022-01-14,清算の結了等,,,2020-03-16,1,,,,,リアルブルーホールディングスファイブ,0
45,1010702007381,登記記録の閉鎖等,0,2022-01-25,2022-01-21,有限会社ベストクリエイト,,有限会社,東京都,品川区,荏原２丁目８番１号,,13,109,1420063,,,2022-01-21,清算の結了等,,,2015-10-05,1,,,,,ベストクリエイト,0
57,1011002035874,登記記録の閉鎖等,0,2022-01-25,2022-01-20,有限会社ＥＫインベストメンツ,,有限会社,東京都,渋谷区,桜丘町２９番３５号渋谷Ｄマンション６Ｗ,,13,113,1500031,,,2022-01-20,合併による解散等,9290001064750,令和４年１月８日福岡市博多区博多駅前四丁目３－２２産恵ビル５Ｆアポロテクノロジーズ株式会社（9290001064750）に合併し解散,2015-10-05,1,,,,,イーケーインベストメンツ,0
59,1011101040585,登記記録の閉鎖等,0,2022-01-25,2022-01-25,株式会社ワイ・ジービー新宿,,株式会社,東京都,新宿区,歌舞伎町１丁目５番９号ＮＯＡビル９階,,13,104,1600021,,,2022-01-25,登記官による閉鎖,,,2015-10-05,1,,,,,,0
60,1011101043431,登記記録の閉鎖等,0,2022-01-25,2022-01-25,新都市計画株式会社,,株式会社,東京都,新宿区,百人町１丁目１８番８号,,13,104,1690073,,,2022-01-25,登記官による閉鎖,,,2015-10-05,1,,,,,,0
61,1011101047606,登記記録の閉鎖等,0,2022-01-25,2022-01-25,株式会社ココロア,,株式会社,東京都,新宿区,左門町１４番地６１,,13,104,1600017,,,2022-01-25,登記官による閉鎖,,,2015-10-05,1,,,,,,0
62,1011101050089,登記記録の閉鎖等,0,2022-01-25,2022-01-25,株式会社ＪＣＫ天正,,株式会社,東京都,新宿区,四谷４丁目２番１６号,,13,104,1600004,,,2022-01-25,登記官による閉鎖,,,2015-10-05,1,,,,,,0
