1,1010001212996,12,0,2025-04-03,2025-03-10,"Ｊパシフィックエンジニアリング株式会社",,301,"東京都","港区","北青山１丁目３番１号アールキューブ青山３階",,13,103,1070061,,,,,,,2020-10-14,0,,,,,"ジェイパシフィックエンジニアリング",0
2,1010001212996,11,0,2025-04-03,2025-03-10,"ＳｉＡＲＣ株式会社",,301,"東京都","港区","北青山１丁目３番１号アールキューブ青山３階",,13,103,1070061,,,,,,,2020-10-14,1,,,,,"シアーク",0
3,1010001253124,01,0,2025-04-03,2025-04-03,"株式会社ＢＯＲＤＥＲ",,301,"東京都","中央区","銀座７丁目７番１５号スキャンテックビル３ＦＡ室",,13,102,1040061,,,,,,,2025-04-03,1,,,,,"ボーダー",0
4,1010001253611,01,0,2025-04-03,2025-04-03,"株式会社Ｈｏｔｏｎｅ　Ｊａｐａｎ",,301,"東京都","文京区","湯島２丁目２番４号ＪＰーＢＡＳＥ御茶ノ水９Ｆ",,13,105,1130034,,,,,,,2025-04-03,1,,,,,"ホットトーンジャパン",0
5,1010001253719,01,0,2025-04-03,2025-04-03,"株式会社日本医療ＬＬＭ研究所",,301,"東京都","千代田区","有楽町１丁目１番２号日比谷三井タワー１２階",,13,101,1000006,,,,,,,2025-04-03,1,,,,,"ニホンイリョウエルエルエムケンキュウショ",0
6,1010001253727,01,0,2025-04-03,2025-04-03,"株式会社ＹＵＫＵＥ",,301,"東京都","中央区","銀座１丁目２２番１－５０８号",,13,102,1040061,,,,,,,2025-04-03,1,,,,,"ユクエ",0
7,1010001253735,01,0,2025-04-03,2025-04-03,"Ｉｎｓｙｎｅｒｇｙ株式会社",,301,"東京都","中央区","銀座１丁目２２番１１号銀座大竹ビジデンス２Ｆ",,13,102,1040061,,,,,,,2025-04-03,1,,,,,"インシナジー",0
8,1010001253743,01,0,2025-04-03,2025-04-03,"株式会社Ｒ＆Ｙ　Ｉｎｖｅｓｔｍｅｎｔ",,301,"東京都","千代田区","平河町２丁目１１番１０号パークウエストひらかわ２０２",,13,101,1020093,,,,,,,2025-04-03,1,,,,,"アールアンドワイインベストメント",0
9,1010001253792,01,0,2025-04-03,2025-04-03,"博友インターナショナル株式会社",,301,"東京都","千代田区","丸の内１丁目８番３号丸の内トラストタワー本館２０階",,13,101,1000005,,,,,,,2025-04-03,1,,,,,"ハクユウインターナショナル",0
10,1010001253826,01,0,2025-04-03,2025-04-03,"Ｎａｇａｓｅ　Ｆｕｔｕｒｅ　Ｉｎｖｅｓｔｍｅｎｔｓ株式会社",,301,"東京都","千代田区","大手町２丁目６番４号",,13,101,1000004,,,,,,,2025-04-03,1,,,,,"ナガセフューチャーインベストメンツ",0
11,1010001253834,01,0,2025-04-03,2025-04-03,"中真株式会社",,301,"東京都","中央区","銀座１丁目２７番１０号",,13,102,1040061,,,,,,,2025-04-03,1,,,,,"ナカシン",0
12,1010001253842,01,0,2025-04-03,2025-04-03,"株式会社Ｃａｒｄｉｏ",,301,"東京都","文京区","大塚１丁目４番１５号アトラスタワー茗荷谷６０２",,13,105,1120012,,,,,,,2025-04-03,1,,,,,"カルディオ",0
13,1010003046922,01,0,2025-04-03,2025-04-03,"奄美やねでんソーラー合同会社",,305,"東京都","千代田区","大手町１丁目４番２号",,13,101,1000004,,,,,,,2025-04-03,1,,,,,"アマミヤネデンソーラー",0
14,1010003046947,01,0,2025-04-03,2025-04-03,"合同会社ＰＦアーク",,305,"東京都","千代田区","平河町１丁目６番１５号シルスフィア会計事務所内",,13,101,1020093,,,,,,,2025-04-03,1,,,,,"ピーエフアーク",0
15,1010003046963,01,0,2025-04-03,2025-04-03,"リンクブロード合同会社",,305,"東京都","中央区","八重洲２丁目１番１号ＹＡＮＭＡＲＴＯＫＹＯ１２階",,13,102,1040028,,,,,,,2025-04-03,1,,,,,"リンクブロード",0
16,1010005039866,01,0,2025-04-03,2025-04-03,"一般社団法人研究営業アライアンス",,399,"東京都","文京区","向丘２丁目３番１０号東大前ＨｉＲＡＫＵＧＡＴＥ",,13,105,1130023,,,,,,,2025-04-03,1,,,,,"ケンキュウエイギョウアライアンス",0
17,1010401090662,01,1,2025-04-03,2015-10-05,"株式会社ｂｌｏｏｍｙ",,301,"東京都","渋谷区","神宮前２丁目１６番９号",,13,113,1500001,,,,,,,2015-10-05,1,,,,,"ブルーミー",0
18,1010401121525,01,1,2025-04-03,2015-11-13,"福島復興風力株式会社",,301,"東京都","港区","赤坂２丁目９番３号",,13,103,1070052,,,,,,,2015-11-13,0,,,,,"フクシマフッコウフウリョク",0
