sequenceNumber,corporateNumber,process,correct,updateDate,changeDate,name,nameImageId,kind,prefectureName,cityName,streetNumber,addressImageId,prefectureCode,cityCode,postCode,addressOutside,addressOutsideImageId,closeDate,closeCause,successorCorporateNumber,changeCause,assignmentDate,latest,enName,enPrefectureName,enCityName,enAddressOutside,furigana,hihyoji
1,1010001079230,登記記録の閉鎖等,0,2023-12-12,2023-12-07,株式会社アイエスアイディ・フェアネス,,株式会社,東京都,中央区,京橋３丁目３番２号,,13,102,1040031,,,2023-12-07,合併による解散等,7010401053829,令和５年１２月１日東京都港区港南二丁目１７番１号株式会社電通国際情報サービス（7010401053829）に合併し解散,2015-10-05,1,,,,,,0
6,1010001219975,登記記録の閉鎖等,0,2023-12-12,2023-12-06,株式会社ＡＤＤＨ,,株式会社,東京都,台東区,松が谷１丁目１４番１０号Ｒｏｏｍ３２８－５０１号,,13,106,1110036,,,2023-12-06,清算の結了等,,,2021-07-29,1,,,,,エーディーディーエイチ,0
13,1010003027030,登記記録の閉鎖等,0,2023-12-12,2023-12-05,合同会社アルクトス・インベストメント,,合同会社,東京都,港区,虎ノ門３丁目８番２５号５階塚本拓也税理士事務所内,00121185,13,103,1050001,,,2023-12-05,清算の結了等,,,2018-02-26,1,,,,,アルクトスインベストメント,0
29,1010403026078,登記記録の閉鎖等,0,2023-12-12,2023-12-06,ＤＳ　Ｎｉｓｈｉｓｈｉｎｊｕｋｕ合同会社,,合同会社,東京都,港区,虎ノ門５丁目１番４号,,13,103,1050001,,,2023-12-06,清算の結了等,,,2021-09-08,1,,,,,ディーエスニシシンジュク,0
34,1010605001960,登記記録の閉鎖等,0,2023-12-12,2023-11-14,社会福祉法人寿山会,,その他の設立登記法人,東京都,墨田区,両国２丁目５番１３号,,13,107,1300026,,,2023-11-14,合併による解散等,9010905000820,令和５年１１月１日東京都世田谷区駒沢一丁目４番１５号真井ビル社会福祉法人奉優会（9010905000820）に合併し解散,2015-10-05,1,,,,,ジュサンカイ,0
38,1010901012389,登記記録の閉鎖等,0,2023-12-12,2023-12-04,株式会社ユークリッド,,株式会社,東京都,世田谷区,弦巻３丁目１７番２５号,,13,112,1540016,,,2023-12-04,清算の結了等,,,2015-10-05,1,,,,,ユークリッド,0
50,1011005008613,登記記録の閉鎖等,0,2023-12-12,2023-12-08,ＷＡＲＣ　ＬＩＧＨＴ税理士法人,,その他の設立登記法人,東京都,目黒区,目黒１丁目４番１６号目黒Ｇビル５階,,13,110,1530063,,,2023-12-08,清算の結了等,,,2020-06-09,1,,,,,ワークライト,0
69,1013301025969,登記記録の閉鎖等,0,2023-12-12,2023-12-06,株式会社ファーストテンズ,,株式会社,埼玉県,さいたま市見沼区,東大宮５丁目３０番地の１２ファーストビル３Ｆ,,11,104,3370051,,,2023-12-06,合併による解散等,6030001094173,令和５年１２月４日東京都港区赤坂四丁目１３番５号赤坂オフィスハイツ株式会社プロジェクト・ビズ（6030001094173）に合併し解散,2015-10-05,1,,,,,ファーストテンズ,0
76,1013401005466,登記記録の閉鎖等,0,2023-12-12,2023-12-04,株式会社ジーバー,,株式会社,東京都,日野市,三沢４丁目２番地の７高幡芙蓉ハイツ５－５０１,,13,212,1910032,,,2023-12-04,清算の結了等,,,2015-10-05,1,,,,,ジーバー,0
78,1020001077233,登記記録の閉鎖等,0,2023-12-12,2023-12-06,株式会社ビー・イー・シー・マネジメント,,株式会社,神奈川県,川崎市宮前区,神木本町２丁目１５番１５－２１４号コトー溝の口,,14,136,2160031,,,2023-12-06,清算の結了等,,,2015-10-05,1,,,,,ビーイーシーマネジメント,0
