1,1010001060768,01,1,2024-03-11,2015-10-05,"株式会社ローゼンホーフ",,301,"東京都","中央区","八重洲１丁目５番７号",,13,102,1030028,,,,,,,2015-10-05,0,,,,,"ローゼンホーフ",0
2,1010001060768,71,1,2024-03-11,2024-03-01,"株式会社ローゼンホーフ",,301,"東京都","中央区","八重洲１丁目５番７号",,13,102,1030028,,,,,,"令和６年３月１日東京都中央区八重洲一丁目５番７号有限会社コレクターズ傳（1010002029589）を合併",2015-10-05,1,,,,,"ローゼンホーフ",0
3,1010001198666,12,0,2024-03-11,2024-03-04,"株式会社フィンスターマネジメント",,301,"東京都","千代田区","平河町１丁目６番４号",,13,101,1020093,,,,,,,2019-02-22,1,,,,,"フィンスターマネジメント",0
4,1010001233365,12,0,2024-03-11,2024-03-07,"石越株式会社",,301,"東京都","品川区","東大井２丁目２３番１号名人亭ビル２階",,13,109,1400011,,,,,,,2023-03-06,1,,,,,"イシコシ",0
5,1010001235923,21,0,2024-03-11,2024-03-04,"Ｂｉｚｆｏｒｃｅ株式会社",,301,"東京都","中央区","日本橋室町１丁目１１番１２号日本橋水野ビル７階",,13,102,1030022,,,2024-03-04,01,,,2023-06-06,1,,,,,"ビズフォース",0
6,1010001242779,01,0,2024-03-11,2024-03-11,"株式会社Ａｂｉｅｓ",,301,"東京都","中央区","銀座１丁目１２番４号Ｎ＆Ｅ，ＢＬＤ．７階",,13,102,1040061,,,,,,,2024-03-11,1,,,,,"アビエス",0
7,1010001242878,01,0,2024-03-11,2024-03-11,"Ｋリアルエステート株式会社",,301,"東京都","中央区","晴海５丁目５番４－２０６号",,13,102,1040053,,,,,,,2024-03-11,1,,,,,"ケーリアルエステート",0
8,1010001242903,01,0,2024-03-11,2024-03-11,"ＫＴクリーンサポート株式会社",,301,"東京都","千代田区","外神田１丁目３番１２－６０１号",,13,101,1010021,,,,,,,2024-03-11,1,,,,,"ケーティークリーンサポート",0
9,1010001242944,01,0,2024-03-11,2024-03-11,"株式会社ブルーム",,301,"東京都","中央区","築地５丁目６番１０号",,13,102,1040045,,,,,,,2024-03-11,1,,,,,"ブルーム",0
10,1010002029589,01,1,2024-03-11,2015-10-05,"有限会社コレクターズ傳",,302,"東京都","中央区","八重洲１丁目５番７号",,13,102,1030028,,,,,,,2015-10-05,0,,,,,"コレクターズデン",0
11,1010002029589,21,0,2024-03-11,2024-03-01,"有限会社コレクターズ傳",,302,"東京都","中央区","八重洲１丁目５番７号",,13,102,1030028,,,2024-03-01,11,1010001060768,"令和６年３月１日東京都中央区八重洲一丁目５番７号株式会社ローゼンホーフ（1010001060768）に合併し解散",2015-10-05,1,,,,,"コレクターズデン",0
12,1010003043093,01,0,2024-03-11,2024-03-11,"ＨＬＢ１８号合同会社",,305,"東京都","千代田区","霞が関３丁目２番５号",,13,101,1000013,,,,,,,2024-03-11,1,,,,,"エイチエルビージュウハチゴウ",0
13,1010003043151,01,0,2024-03-11,2024-03-11,"合同会社ｔｒｕｓｔｗｉｎｓ",,305,"東京都","中央区","日本橋室町１丁目１１－１２日本橋水野ビル７階",,13,102,1030022,,,,,,,2024-03-11,1,,,,,"トラストゥィンズ",0
14,1010101016042,01,0,2024-03-11,2024-03-11,"株式会社アンサンヒーロー",,301,"東京都","八王子市","犬目町３２３番地３",,13,201,1930802,,,,,,,2024-03-11,1,,,,,"アンサンヒーロー",0
15,1010401020801,01,1,2024-03-11,2015-10-05,"株式会社アド企画",,301,"東京都","港区","芝公園２丁目３番１号",,13,103,1050011,,,,,,,2015-10-05,1,,,,,"アドキカク",0
16,1010401107210,12,0,2024-03-11,2024-03-07,"株式会社ビューティーファーマシー",,301,"東京都","目黒区","青葉台１丁目１２番１号",,13,110,1530042,,,,,,,2015-10-05,1,,,,,"ビューティーファーマシー",0
17,1010401163518,12,0,2024-03-11,2024-03-07,"株式会社ビューティフルピース",,301,"東京都","品川区","上大崎２丁目１１－４－Ｂ１０１",,13,109,1410021,,,,,,,2021-10-29,1,,,,,"ビューティフルピース",0
18,1010401168038,12,0,2024-03-11,2024-03-04,"株式会社ネットジャパン",,301,"東京都","台東区","上野１丁目１番１０号",,13,106,1100005,,,,,,,2022-06-16,1,,,,,"ネットジャパン",0
19,1010401172262,12,0,2024-03-11,2024-03-06,"株式会社ａｒｋ",,301,"東京都","世田谷区","東玉川１丁目１２番５号フィオーレ東玉川１０２",,13,112,1580084,,,,,,,2023-02-07,1,,,,,"アーク",0
20,1010401176073,12,0,2024-03-11,2024-03-06,"株式会社リーフホールディングス",,301,"東京都","港区","西新橋２丁目８番６号住友不動産日比谷ビル",,13,103,1050003,,,,,,,2023-08-03,1,,,,,"リーフホールディングス",0
21,1010601022399,71,0,2024-03-11,2024-03-01,"Ｌマネジメント株式会社",,301,"東京都","中央区","京橋２丁目９番２号",,13,102,1040031,,,,,,"令和６年３月１日東京都渋谷区神宮前一丁目５番８号ＬＤＳ合同会社（6011003017990）を合併",2015-10-05,0,,"Tokyo","2-9-2, Kyobashi, Chuo ku",,"エルマネジメント",0
22,1010601022399,12,0,2024-03-11,2024-03-07,"Ｌマネジメント株式会社",,301,"東京都","渋谷区","神宮前１丁目５番８号",,13,113,1500001,,,,,,,2015-10-05,1,,,,,"エルマネジメント",0
