1,1010001183239,12,0,2024-10-08,2024-10-03,"株式会社ナサボ",,301,"千葉県","習志野市","本大久保５丁目７番２１号ジュネパレス習志野第４－２０１号",,12,216,2750012,,,,,,,2017-05-01,1,,,,,"ナサボ",0
2,1010001243496,71,0,2024-10-08,2024-10-01,"ＳＯＭＰＯオークス株式会社",,301,"東京都","千代田区","丸の内２丁目４番１号",,13,101,1000005,,,,,,"令和６年１０月１日東京都新宿区西新宿一丁目２６番１号ＳＯＭＰＯオークス株式会社（7010401134125）を合併",2024-03-28,0,,,,,"ソンポオークス",0
3,1010001243496,12,0,2024-10-08,2024-10-03,"ＳＯＭＰＯオークス株式会社",,301,"東京都","新宿区","西新宿１丁目２６番１号",,13,104,1600023,,,,,,,2024-03-28,1,,,,,"ソンポオークス",0
4,1010001248784,01,0,2024-10-08,2024-10-08,"株式会社マンモスエコロジー",,301,"東京都","中央区","築地２丁目８番１号築地永谷タウンプラザ７０３号室",,13,102,1040045,,,,,,,2024-10-08,1,,,,,"マンモスエコロジー",0
5,1010001248792,01,0,2024-10-08,2024-10-08,"Ｍｏｌｅｃｕｌａｒ　Ｃａｔａｌｙｓｔ　Ｄｅｓｉｇｎ株式会社",,301,"東京都","文京区","本郷６丁目２５番１４号",,13,105,1130033,,,,,,,2024-10-08,1,,,,,"モレキュラーキャタリストデザイン",0
6,1010001248826,01,0,2024-10-08,2024-10-08,"Ｊｅｗｅｌ株式会社",,301,"東京都","中央区","銀座６丁目１３－１６ヒューリック銀座ウォールビル７階",,13,102,1040061,,,,,,,2024-10-08,1,,,,,"ジュエル",0
7,1010001248859,01,0,2024-10-08,2024-10-08,"光翼新能源株式会社",,301,"東京都","千代田区","九段北１丁目６番６号",,13,101,1020073,,,,,,,2024-10-08,1,,,,,"コウヨクシンノウゲン",0
8,1010001248925,01,0,2024-10-08,2024-10-08,"華宏株式会社",,301,"東京都","中央区","日本橋本石町３丁目２番６号",,13,102,1030021,,,,,,,2024-10-08,1,,,,,"ファホン",0
9,1010003045073,01,0,2024-10-08,2024-10-08,"合同会社執行",,305,"東京都","中央区","日本橋室町１丁目１１番１２号日本橋水野ビル７階",,13,102,1030022,,,,,,,2024-10-08,1,,,,,"シギョウ",0
10,1010003045123,01,0,2024-10-08,2024-10-08,"ＭＦＫナビ合同会社",,305,"東京都","中央区","銀座１丁目１２番４号Ｎ＆Ｅ・ＢＬＤ．６Ｆ",,13,102,1040061,,,,,,,2024-10-08,1,,,,,"エムエフケイナビ",0
