sequenceNumber,corporateNumber,process,correct,updateDate,changeDate,name,nameImageId,kind,prefectureName,cityName,streetNumber,addressImageId,prefectureCode,cityCode,postCode,addressOutside,addressOutsideImageId,closeDate,closeCause,successorCorporateNumber,changeCause,assignmentDate,latest,enName,enPrefectureName,enCityName,enAddressOutside,furigana,hihyoji
2,1010001154792,登記記録の閉鎖等,0,2024-10-10,2024-10-07,株式会社ＵＡＣＪ押出加工小山,,株式会社,栃木県,小山市,大字土塔５６０番地,,09,208,3230812,,,2024-10-07,合併による解散等,8010001092664,令和６年１０月１日東京都千代田区大手町一丁目７番２号株式会社ＵＡＣＪ押出加工（8010001092664）に合併し解散,2015-10-05,1,,,,,ユーエーシージェイオシダシカコウオヤマ,0
8,1010002020829,登記記録の閉鎖等,0,2024-10-10,2024-09-27,有限会社親栄,,有限会社,東京都,中央区,日本橋人形町３丁目９番５号,,13,102,1030013,,,2024-09-27,清算の結了等,,,2015-10-05,1,,,,,シンエイ,0
19,1010601023562,登記記録の閉鎖等,0,2024-10-10,2024-09-30,株式会社日本プラント建設,,株式会社,東京都,江東区,高橋１３番１５号,,13,108,1350005,,,2024-09-30,清算の結了等,,,2015-10-05,1,,,,,ニホンプラントケンセツ,0
23,1010702001797,登記記録の閉鎖等,0,2024-10-10,2024-10-03,有限会社小野精工製作所,,有限会社,東京都,品川区,荏原５丁目１０番１８号,,13,109,1420063,,,2024-10-03,清算の結了等,,,2015-10-05,1,,,,,オノセイコウセイサクショ,0
28,1010902006927,登記記録の閉鎖等,0,2024-10-10,2024-10-02,有限会社澤田アソシエイツ,,有限会社,東京都,世田谷区,北沢２丁目２７番１５号,,13,112,1550031,,,2024-10-02,清算の結了等,,,2015-10-05,1,,,,,サワダアソシエイツ,0
29,1011001096307,登記記録の閉鎖等,0,2024-10-10,2024-09-17,株式会社Ｌａ　Ｂｅａｕｔｅ　Ｄｅ　Ｚｉｋｚｉｎ,,株式会社,東京都,渋谷区,神南１丁目１５番地２－４Ｆ,,13,113,1500041,,,2024-09-17,清算の結了等,,,2015-10-05,1,,,,,ラボーテデジクジン,0
30,1011001104218,登記記録の閉鎖等,0,2024-10-10,2024-10-04,株式会社ＦＧ,,株式会社,東京都,世田谷区,赤堤１丁目８番２号,,13,112,1560044,,,2024-10-04,清算の結了等,,,2015-10-05,1,,,,,エフジー,0
42,1011202002939,登記記録の閉鎖等,0,2024-10-10,2024-10-10,有限会社清水屋西野商店,,有限会社,東京都,中野区,弥生町５丁目２０番１１号,,13,114,1640013,,,2024-10-10,清算の結了等,,,2015-10-05,1,,,,,,0
54,1011701025416,登記記録の閉鎖等,0,2024-10-10,2024-10-02,株式会社天菜研究所,,株式会社,東京都,新宿区,西新宿３丁目３番－１３号西新宿水間ビル６階,,13,104,1600023,,,2024-10-02,清算の結了等,,,2022-06-29,1,,,,,アマナケンキュウショ,0
60,1012403004419,登記記録の閉鎖等,0,2024-10-10,2024-10-07,ｎａｎａｉｒｏｋｉｄｓ合同会社,,合同会社,東京都,多摩市,一ノ宮４丁目２４番地の２０,,13,224,2060002,,,2024-10-07,清算の結了等,,,2020-07-06,1,,,,,ナナイロキッズ,0
62,1012701002074,登記記録の閉鎖等,0,2024-10-10,2024-10-02,株式会社エス・アイ・テクノロジー,,株式会社,東京都,西東京市,南町６丁目６番１６－１１２号,,13,229,1880012,,,2024-10-02,清算の結了等,,,2015-10-05,1,,,,,エスアイテクノロジー,0
66,1020001002934,登記記録の閉鎖等,0,2024-10-10,2024-10-07,株式会社三興,,株式会社,神奈川県,横浜市磯子区,杉田５丁目５番３号,,14,107,2350033,,,2024-10-07,合併による解散等,9021001037500,令和６年１０月１日神奈川県平塚市四之宮二丁目１１番４３号株式会社八代商会（9021001037500）に合併し解散,2015-10-05,1,,,,,サンコウ,0
77,1021005003340,登記記録の閉鎖等,0,2024-10-10,2024-10-02,税理士法人須藤会計,,その他の設立登記法人,神奈川県,相模原市南区,相模台２丁目１７番１３号,,14,153,2520321,,,2024-10-02,清算の結了等,,,2015-10-05,1,,,,,スドウカイケイ,0
81,1030001110835,登記記録の閉鎖等,0,2024-10-10,2024-10-01,株式会社ＡＬＰＨＡＮ,,株式会社,埼玉県,加須市,花崎３丁目９番地１２,,11,210,3470032,,,2024-10-01,合併による解散等,3030002042704,令和６年１０月１日埼玉県加須市花崎三丁目９番地１２株式会社アルファンホーム（3030002042704）に合併し解散,2015-10-09,1,,,,,アルファン,0
101,1040002046887,登記記録の閉鎖等,0,2024-10-10,2024-10-01,有限会社大成電化工業,,有限会社,千葉県,松戸市,栄町西５丁目１３３３番地の７,,12,207,2710061,,,2024-10-01,清算の結了等,,,2015-10-05,1,,,,,,0
104,1040005008752,登記記録の閉鎖等,0,2024-10-10,2024-10-02,医療法人社団芳世会,,その他の設立登記法人,千葉県,富津市,大堀１８３１番地,,12,226,2930001,,,2024-10-02,清算の結了等,,,2022-08-15,1,,,,,ホウセイカイ,0
105,1040005019262,登記記録の閉鎖等,0,2024-10-10,2024-10-01,特定非営利活動法人レスキューフクロウ隊,,その他の設立登記法人,千葉県,市川市,宮久保１丁目１７番１３号,,12,203,2720822,,,2024-10-01,清算の結了等,,,2016-10-19,1,,,,,レスキューフクロウタイ,0
108,1060001017672,登記記録の閉鎖等,0,2024-10-10,2024-10-04,株式会社ライト・ワン,,株式会社,栃木県,栃木市,西方町金井３２５番地２,,09,203,3220602,,,2024-10-04,清算の結了等,,,2015-10-05,1,,,,,ライトワン,0
111,1070002008439,登記記録の閉鎖等,0,2024-10-10,2024-10-07,有限会社アクセス,,有限会社,群馬県,高崎市,八幡町７２８番地１１,,10,202,3700884,,,2024-10-07,清算の結了等,,,2015-10-05,1,,,,,アクセス,0
113,1080002016176,登記記録の閉鎖等,0,2024-10-10,2024-10-01,有限会社ピースアンドリリーフ,,有限会社,静岡県,焼津市,中里４１８番地,,22,212,4250014,,,2024-10-01,清算の結了等,,,2015-10-05,1,,,,,ピースアンドリリーフ,0
120,1110002025982,登記記録の閉鎖等,0,2024-10-10,2024-10-02,有限会社雪国農産,,有限会社,新潟県,十日町市,下条１丁目１１９３番地,,15,210,9498603,,,2024-10-02,清算の結了等,,,2015-10-05,1,,,,,ユキグニノウサン,0
146,1120901023433,登記記録の閉鎖等,0,2024-10-10,2024-10-07,喜多建設株式会社,,株式会社,大阪府,豊中市,千里園２丁目３番９号,,27,203,5600046,,,2024-10-07,清算の結了等,,,2015-10-05,1,,,,,キタケンセツ,0
154,1140001029957,登記記録の閉鎖等,0,2024-10-10,2024-10-07,株式会社創進,,株式会社,兵庫県,神戸市中央区,日暮通４丁目２番６号ＤＡＩＷＡマンション,,28,110,6510077,,,2024-10-07,清算の結了等,,,2015-10-05,1,,,,,,0
176,1180002056963,登記記録の閉鎖等,0,2024-10-10,2024-09-27,有限会社川流,,有限会社,愛知県,名古屋市港区,宝神４丁目１５０６番地,,23,111,4550832,,,2024-09-27,清算の結了等,,,2015-10-05,1,,,,,センリュウ,0
