1,1000020063827,12,0,2022-07-04,2021-05-06,"川西町",,201,"山形県","東置賜郡川西町","大字上小松９７７番地１",,06,382,9990121,,,,,,,2015-10-05,1,"Kawanishi Town",,,,"カワニシマチ",0
2,1010001164164,12,0,2022-07-04,2022-06-29,"株式会社ヒューライフコーポレーション",,301,"東京都","羽村市","小作台２丁目１６番３３号",,13,227,2050001,,,,,,,2015-10-05,1,,,,,"ヒューライフコーポレーション",0
3,1010001227714,01,0,2022-07-04,2022-07-04,"株式会社シンカ",,301,"東京都","千代田区","神田小川町３丁目２８番５号",,13,101,1010052,,,,,,,2022-07-04,1,,,,,"シンカ",0
4,1010001227722,01,0,2022-07-04,2022-07-04,"ＪＡＭＰファンド・マネジメント株式会社",,301,"東京都","中央区","日本橋兜町５番１号",,13,102,1030026,,,,,,,2022-07-04,1,,,,,"ジャンプファンドマネジメント",0
5,1010001227796,01,0,2022-07-04,2022-07-04,"メルシリヴレ株式会社",,301,"東京都","中央区","月島２丁目１０番１号",,13,102,1040052,,,,,,,2022-07-04,1,,,,,"メルシリヴレ",0
6,1010001227805,01,0,2022-07-04,2022-07-04,"サイバーアイ・テクノロジー株式会社",,301,"東京都","千代田区","外神田３丁目６番４号",,13,101,1010021,,,,,,,2022-07-04,1,,,,,"サイバーアイテクノロジー",0
7,1010003022171,21,0,2022-07-04,2022-06-24,"ＢＥＴワークス合同会社",,305,"東京都","中央区","日本橋本町１丁目９番１３号",,13,102,1030023,,,2022-06-24,01,,,2015-10-05,1,,,,,"ビーイーティーワークス",0
8,1010003038028,01,0,2022-07-04,2022-07-04,"嘉賢合同会社",,305,"東京都","中央区","入船１丁目２番８－８０９号",,13,102,1040042,,,,,,,2022-07-04,1,,,,,"カケン",0
9,1010005002378,12,0,2022-07-04,2022-06-28,"学校法人東京日新学園",,399,"東京都","千代田区","神田神保町２丁目１０番地３３",,13,101,1010051,,,,,,,2015-10-05,1,,,,,"トウキョウニッシンガクエン",0
10,1010005019117,12,0,2022-07-04,2022-06-29,"一般社団法人体力メンテナンス協会",,399,"東京都","港区","赤坂８丁目６番２８号ロータース青山５０１",,13,103,1070052,,,,,,,2015-10-05,1,,,,,"タイリョクメンテナンスキョウカイ",0
11,1010005028150,01,1,2022-07-04,2018-02-23,"一般社団法人日本希少がん患者会ネットワーク",,399,"東京都","千代田区","富士見１丁目１２－１特定非営利活動法人パンキャンジャパン事務所内",,13,101,1020071,,,,,,,2018-02-23,1,,,,,"ニホンキショウガンカンジャカイネットワーク",0
12,1010401091421,12,0,2022-07-04,2022-06-30,"株式会社アイ・タッグ",,301,"東京都","世田谷区","下馬６丁目２７番３号",,13,112,1540002,,,,,,,2015-10-05,1,,,,,"アイタッグ",0
13,1010401095546,12,0,2022-07-04,2022-06-24,"株式会社博報堂メディカル",,301,"東京都","港区","赤坂６丁目２番４号",,13,103,1070052,,,,,,,2015-10-05,1,,,,,"ハクホウドウメディカル",0
14,1010401124115,21,0,2022-07-04,2022-06-14,"株式会社ティーアールジェイ・ロジスティクス",,301,"東京都","港区","南青山２丁目２番１５号ウィン青山９４２号",,13,103,1070062,,,2022-06-14,01,,,2016-04-12,1,,,,,"ティーアールジェイロジスティクス",0
15,1010401137760,11,0,2022-07-04,2022-06-15,"株式会社美鐘",,301,"東京都","港区","南青山２丁目２７番７号",,13,103,1070062,,,,,,,2018-04-16,1,,,,,"ヴィベル",0
16,1010401144170,01,1,2022-07-04,2019-03-05,"ＰＡＴＲＩＺＩＡ　Ｊａｐａｎ株式会社",,301,"東京都","港区","南麻布３丁目１９番２３号オーク南麻布ビル２階",,13,103,1060047,,,,,,,2019-03-05,0,,,,,"パトリシアジャパン",0
17,1010401144170,12,1,2022-07-04,2019-09-30,"ＰＡＴＲＩＺＩＡ　Ｊａｐａｎ株式会社",,301,"東京都","港区","南麻布３丁目１９番２３号オーク南麻布ビル",,13,103,1060047,,,,,,,2019-03-05,0,,,,,"パトリシアジャパン",0
18,1010401144170,12,1,2022-07-04,2019-11-01,"ＰＡＴＲＩＺＩＡ　Ｊａｐａｎ株式会社",,301,"東京都","港区","赤坂３丁目１番２号ＢＩＺＣＯＲＥ赤坂見附６階",,13,103,1070052,,,,,,,2019-03-05,1,,,,,"パトリシアジャパン",0
19,1010401144625,11,0,2022-07-04,2022-06-15,"株式会社Ｌｉｇｈｔｎｉｎｇ",,301,"埼玉県","東松山市","美土里町６番５５号",,11,212,3550027,,,,,,,2019-03-27,0,,,,,"ライトニング",0
20,1010401144625,12,0,2022-07-04,2022-06-23,"株式会社Ｌｉｇｈｔｎｉｎｇ",,301,"東京都","府中市","四谷１丁目１６番地の３８",,13,206,1830035,,,,,,,2019-03-27,1,,,,,"ライトニング",0
21,1010401150433,12,0,2022-07-04,2022-06-28,"株式会社オフトコミュニケーションズ",,301,"神奈川県","鎌倉市","二階堂３５５番地１",,14,204,2480002,,,,,,,2020-01-20,1,,,,,"オフトコミュニケーションズ",0
22,1010401152784,01,1,2022-07-04,2020-05-19,"株式会社ＶＧ　Ｍａｒｉｔｉｍｅ　Ｓｏｌｕｔｉｏｎｓ",,301,"東京都","港区","西新橋１丁目１８番６号クロスオフィス内幸町",,13,103,1050003,,,,,,,2020-05-19,0,,,,,"ヴィージーマリタイムソリューションズ",0
23,1010401152784,12,1,2022-07-04,2021-09-14,"株式会社ＶＧ　Ｍａｒｉｔｉｍｅ　Ｓｏｌｕｔｉｏｎｓ",,301,"東京都","港区","西新橋１丁目２２番５号新橋ＴＳビル",,13,103,1050003,,,,,,,2020-05-19,0,,,,,"ヴィージーマリタイムソリューションズ",0
24,1010401152784,21,0,2022-07-04,2022-06-14,"株式会社ＶＧ　Ｍａｒｉｔｉｍｅ　Ｓｏｌｕｔｉｏｎｓ",,301,"東京都","港区","西新橋１丁目２２番５号新橋ＴＳビル",,13,103,1050003,,,2022-06-14,11,3010401051563,"令和４年６月１日東京都港区西新橋一丁目２２番５号新橋ＴＳビル株式会社ＮＭＤグループ（3010401051563）に合併し解散",2020-05-19,1,,,,,"ヴィージーマリタイムソリューションズ",0
25,1010402013317,01,1,2022-07-04,2015-10-05,"有限会社雄祐",,302,"東京都","港区","浜松町２丁目２番１５号３０４",,13,103,1050013,,,,,,,2015-10-05,1,,,,,"ユウユウ",0
26,1010403014917,12,0,2022-07-04,2022-05-30,"合同会社新橋プロパティーズ",,305,"東京都","港区","新橋５丁目７番１３号５０２号",,13,103,1050004,,,,,,,2016-06-13,1,,,,,"シンバシプロパティーズ",0
27,1010405014444,01,1,2022-07-04,2015-12-21,"弁護士法人ベーカー＆マッケンジー法律事務所",,399,"東京都","港区","六本木１丁目９番１０号アークヒルズ仙石山森タワー",,13,103,1060032,,,,,,,2015-12-21,1,,,,,"ベーカーアンドマッケンジーホウリツジムショ",0
28,1010501032696,12,0,2022-07-04,2022-06-30,"須賀工業株式会社",,301,"東京都","江東区","富岡１丁目２６番２０号",,13,108,1350047,,,,,,,2015-10-05,1,,,,,"スガコウギョウ",0
29,1010501049047,01,0,2022-07-04,2022-07-04,"株式会社メタバース",,301,"東京都","台東区","浅草橋１丁目１３－６",,13,106,1110053,,,,,,,2022-07-04,1,,,,,"メタバース",0
30,1010603008082,12,0,2022-07-04,2022-06-29,"合同会社結オフィス",,305,"東京都","港区","白金台３丁目９番５号白金台グラスフラッツ２０６",,13,103,1080071,,,,,,,2019-11-20,1,,,,,"ユイオフィス",0
