sequenceNumber,corporateNumber,process,correct,updateDate,changeDate,name,nameImageId,kind,prefectureName,cityName,streetNumber,addressImageId,prefectureCode,cityCode,postCode,addressOutside,addressOutsideImageId,closeDate,closeCause,successorCorporateNumber,changeCause,assignmentDate,latest,enName,enPrefectureName,enCityName,enAddressOutside,furigana,hihyoji
5,1010002039729,登記記録の閉鎖等,0,2022-11-16,2022-11-10,アムハースト・アソシエイツ有限会社,,有限会社,東京都,千代田区,一番町１６番地４－８０４号,,13,101,1020082,,,2022-11-10,清算の結了等,,,2015-10-05,1,,,,,アムハーストアソシエイツ,0
27,1010901007752,登記記録の閉鎖等,0,2022-11-16,2022-11-11,株式会社テクニカル・アート,,株式会社,東京都,世田谷区,祖師谷６丁目８番１２号,,13,112,1570072,,,2022-11-11,清算の結了等,,,2015-10-05,1,,,,,テクニカルアート,0
31,1011001001539,登記記録の閉鎖等,0,2022-11-16,2022-11-01,株式会社アン・ミュージック東京,,株式会社,東京都,渋谷区,幡ヶ谷２丁目１７番７号,,13,113,1510072,,,2022-11-01,合併による解散等,7010401070048,令和４年１１月１日東京都渋谷区幡ヶ谷二丁目１７番７号正栄企業株式会社（7010401070048）に合併し解散,2015-10-05,1,,,,,アンミュージックトウキョウ,0
39,1011001142382,登記記録の閉鎖等,0,2022-11-16,2022-11-07,株式会社スピカテクノロジーズ,,株式会社,東京都,目黒区,駒場３丁目２番２３号ＣＡＳＡＦＯＮＴＡＮＡ－１０１,,13,110,1530041,,,2022-11-07,清算の結了等,,,2021-08-23,1,,,,,,0
46,1011101064898,登記記録の閉鎖等,0,2022-11-16,2022-10-28,株式会社アクアキー,,株式会社,千葉県,八千代市,村上３５９０番８、１０３号室,,12,221,2760028,,,2022-10-28,清算の結了等,,,2015-10-05,1,,,,,アクアキー,0
79,1020003010497,登記記録の閉鎖等,0,2022-11-16,2022-10-27,アディエントホールディングジャパン合同会社,,合同会社,神奈川県,横浜市金沢区,幸浦１丁目２番７号,,14,108,2360003,,,2022-10-27,合併による解散等,2020003010496,令和４年１０月１日神奈川県横浜市金沢区幸浦一丁目２番７号アディエント合同会社（2020003010496）に合併し解散,2015-10-22,1,,,,,アディエントホールディングジャパン,0
94,1030002121492,登記記録の閉鎖等,0,2022-11-16,2022-11-09,有限会社相馬商店,,有限会社,埼玉県,秩父市,番場町４番１１号,,11,207,3680041,,,2022-11-09,清算の結了等,,,2015-10-05,1,,,,,ソウマショウテン,0
96,1040001050956,登記記録の閉鎖等,0,2022-11-16,2022-11-10,株式会社真板学園,,株式会社,千葉県,木更津市,大和１丁目１－１おおつビル４階,,12,206,2920805,,,2022-11-10,合併による解散等,2370001013689,令和４年１１月１日仙台市若林区土樋１０４番地株式会社イー・エス・ティ（2370001013689）に合併し解散,2015-10-05,1,,,,,マイタガクエン,0
99,1040001115560,登記記録の閉鎖等,0,2022-11-16,2022-11-07,株式会社Ｒｅｂｒａｓｔ音楽出版,,株式会社,千葉県,松戸市,東平賀１０５番地の１３,,12,207,2700003,,,2022-11-07,清算の結了等,,,2020-10-20,1,,,,,リブラストオンガクシュッパン,0
104,1040002084037,登記記録の閉鎖等,0,2022-11-16,2022-11-01,有限会社ピアサポート,,有限会社,千葉県,旭市,新町７８５番地１２,,12,215,2892501,,,2022-11-01,合併による解散等,8040001062846,令和４年１１月１日千葉県旭市清和乙６９２番地１株式会社ウェッジ（8040001062846）に合併し解散,2015-10-05,1,,,,,ピアサポート,0
107,1050001024959,登記記録の閉鎖等,0,2022-11-16,2022-11-09,株式会社リミテッド,,株式会社,茨城県,水戸市,酒門町４２７９－３,,08,201,3100841,,,2022-11-09,清算の結了等,,,2015-10-05,1,,,,,,0
109,1050003005949,登記記録の閉鎖等,0,2022-11-16,2022-11-08,合同会社ＮＵＭ,,合同会社,茨城県,東茨城郡茨城町,大字長岡３４２２番地１,,08,302,3113116,,,2022-11-08,清算の結了等,,,2021-06-24,1,,,,,エヌユーエム,0
140,1120003010363,登記記録の閉鎖等,0,2022-11-16,2022-11-09,三田エコパーク合同会社,,合同会社,大阪府,大阪市中央区,淡路町２丁目６番１１号４階,,27,128,5410047,,,2022-11-09,清算の結了等,,,2015-10-05,1,,,,,サンダエコパーク,0
