sequenceNumber,corporateNumber,process,correct,updateDate,changeDate,name,nameImageId,kind,prefectureName,cityName,streetNumber,addressImageId,prefectureCode,cityCode,postCode,addressOutside,addressOutsideImageId,closeDate,closeCause,successorCorporateNumber,changeCause,assignmentDate,latest,enName,enPrefectureName,enCityName,enAddressOutside,furigana,hihyoji
11,1010401149335,登記記録の閉鎖等,0,2021-11-25,2021-11-16,Ｋ’Ｓセキュリティ株式会社,,株式会社,東京都,港区,麻布台１丁目７番３号,,13,103,1060041,,,2021-11-16,清算の結了等,,,2019-11-20,1,,,,,ケーズセキュリティ,0
21,1010601033529,登記記録の閉鎖等,0,2021-11-25,2021-11-18,龍山化学株式会社,,株式会社,東京都,墨田区,錦糸３丁目４番１１号,,13,107,1300013,,,2021-11-18,清算の結了等,,,2015-10-05,1,,,,,リュウザンカガク,0
24,1010601042224,登記記録の閉鎖等,0,2021-11-25,2021-11-16,株式会社東京医療システム,,株式会社,東京都,中央区,京橋１丁目３番１号八重洲口大栄ビル５階,,13,102,1040031,,,2021-11-16,清算の結了等,,,2015-10-05,1,,,,,トウキョウイリョウシステム,0
40,1011001073256,登記記録の閉鎖等,0,2021-11-25,2021-11-22,クローバーケアプランニング株式会社,,株式会社,東京都,渋谷区,広尾４丁目１番２５号,,13,113,1500012,,,2021-11-22,清算の結了等,,,2015-10-05,1,,,,,,0
43,1011001121816,登記記録の閉鎖等,0,2021-11-25,2021-11-12,株式会社グロウ,,株式会社,東京都,渋谷区,恵比寿１丁目１５番９号シルク恵比寿４０３,,13,113,1500013,,,2021-11-12,清算の結了等,,,2018-04-24,1,,,,,グロウ,0
71,1020001021034,登記記録の閉鎖等,0,2021-11-25,2021-11-19,株式会社東京技研,,株式会社,神奈川県,横浜市港北区,新吉田東１丁目５２番１７号,,14,109,2230058,,,2021-11-19,清算の結了等,,,2015-10-05,1,,,,,トウキョウギケン,0
74,1020001102445,登記記録の閉鎖等,0,2021-11-25,2021-11-22,株式会社白百合メディカルサービス,,株式会社,神奈川県,横浜市戸塚区,品濃町５４９番地２,,14,110,2440801,,,2021-11-22,清算の結了等,,,2015-10-05,1,,,,,,0
78,1020001130017,登記記録の閉鎖等,0,2021-11-25,2021-11-17,株式会社ミズノインターナショナル,,株式会社,神奈川県,川崎市幸区,中幸町３丁目２６番地２４－１８０２,,14,132,2120012,,,2021-11-17,清算の結了等,,,2019-02-22,1,,,,,ミズノインターナショナル,0
89,1030002034257,登記記録の閉鎖等,0,2021-11-25,2021-11-19,有限会社ビューティサロンヒロセ,,有限会社,埼玉県,狭山市,広瀬２丁目１７番３号,,11,215,3501319,,,2021-11-19,清算の結了等,,,2015-10-05,1,,,,,ビューティサロンヒロセ,0
123,1110001017997,登記記録の閉鎖等,0,2021-11-25,2021-11-01,株式会社カワイ,,株式会社,新潟県,柏崎市,大字下田尻１０２１番地８,,15,205,9451345,,,2021-11-01,合併による解散等,6110001017919,令和３年１１月１日新潟県柏崎市大字下田尻１０２１番地７カワイ塗装株式会社（6110001017919）に合併し解散,2015-10-05,1,,,,,,0
