sequenceNumber,corporateNumber,process,correct,updateDate,changeDate,name,nameImageId,kind,prefectureName,cityName,streetNumber,addressImageId,prefectureCode,cityCode,postCode,addressOutside,addressOutsideImageId,closeDate,closeCause,successorCorporateNumber,changeCause,assignmentDate,latest,enName,enPrefectureName,enCityName,enAddressOutside,furigana,hihyoji
2,1010001048359,登記記録の閉鎖等,0,2026-01-22,2025-12-25,株式会社盛プランニング,,株式会社,東京都,中央区,銀座８丁目５番４号,,13,102,1040061,,,2025-12-25,清算の結了等,,,2015-10-05,1,,,,,モリプランニング,0
6,1010001215842,登記記録の閉鎖等,0,2026-01-22,2025-12-25,ＡＰＬ　Ａｕｔｏｍｏｔｉｖｅ　Ｊａｐａｎ株式会社,,株式会社,東京都,中央区,日本橋本町３丁目３番６号ワカ末ビル７階,,13,102,1030023,,,2025-12-25,清算の結了等,,,2021-02-16,1,APL Automotive Japan K.K.,Tokyo,"1-16-15, Minami Ikebukuro, Toshima ku",,エーピーエルオートモーティブジャパン,0
7,1010001244833,登記記録の閉鎖等,0,2026-01-22,2026-01-05,株式会社テッククライマーズ,,株式会社,東京都,中央区,入船１丁目２番１号,,13,102,1040042,,,2026-01-05,合併による解散等,5010001232330,令和８年１月１日東京都中央区新川一丁目２２番１１号株式会社ＡＶＡＴＡＲ（5010001232330）に合併し解散,2024-05-16,1,,,,,テッククライマーズ,0
13,1010003037608,登記記録の閉鎖等,0,2026-01-22,2025-12-26,ＥＳＲ２５合同会社,,合同会社,東京都,中央区,日本橋１丁目４番１号日本橋一丁目ビルディング,,13,102,1030027,,,2025-12-26,清算の結了等,,,2022-05-11,1,,,,,イーエスアールニジュウゴ,0
14,1010003044843,登記記録の閉鎖等,0,2026-01-22,2025-12-25,合同会社中野建物,,合同会社,東京都,千代田区,神田小川町３丁目２６番８号神田小川町三丁目ビル６階,,13,101,1010052,,,2025-12-25,清算の結了等,,,2024-09-10,1,,,,,ナカノタテモノ,0
19,1010101000681,登記記録の閉鎖等,0,2026-01-22,2026-01-22,大月物産株式会社,,株式会社,東京都,八王子市,明神町３丁目２１番１号,,13,201,1920046,,,2026-01-22,登記官による閉鎖,,,2015-10-05,1,,,,,,0
20,1010101001911,登記記録の閉鎖等,0,2026-01-22,2026-01-22,誠栄産業株式会社,,株式会社,東京都,八王子市,北野町５８４番地３０,,13,201,1920906,,,2026-01-22,登記官による閉鎖,,,2015-10-05,1,,,,,,0
21,1010101002265,登記記録の閉鎖等,0,2026-01-22,2026-01-22,株式会社高雄商会,00050143,株式会社,東京都,八王子市,南陽台１丁目２５番６号,,13,201,1920371,,,2026-01-22,登記官による閉鎖,,,2015-10-05,1,,,,,,0
22,1010101002281,登記記録の閉鎖等,0,2026-01-22,2026-01-22,株式会社高尾薬局,00050144,株式会社,東京都,八王子市,高尾町１６０７番地,,13,201,1930844,,,2026-01-22,登記官による閉鎖,,,2015-10-05,1,,,,,,0
23,1010101011324,登記記録の閉鎖等,0,2026-01-22,2026-01-22,株式会社敬,,株式会社,東京都,八王子市,下恩方町６４９番地４,,13,201,1920154,,,2026-01-22,登記官による閉鎖,,,2015-10-05,1,,,,,,0
