1,1010001084065,12,0,2023-06-20,2023-06-19,"ユニバーサル電力ジャパン株式会社",,301,"東京都","大田区","蒲田５丁目１３番２６－９０３号",,13,111,1440052,,,,,,,2015-10-05,1,,,,,"ユニバーサルデンリョクジャパン",0
2,1010001128912,01,1,2023-06-20,2015-10-05,"株式会社ＨＹＳＹＳＴＥＭ",,301,"東京都","中央区","勝どき２丁目１８番１号テイジン黎明スカイレジテル１１０４号",,13,102,1040054,,,,,,,2015-10-05,1,,,,,,0
3,1010001130190,12,0,2023-06-20,2023-06-13,"株式会社ノーバス",,301,"東京都","千代田区","丸の内１丁目１１番１号",,13,101,1000005,,,,,,,2015-10-05,1,,,,,"ノーバス",0
4,1010005033679,12,0,2023-06-20,2023-06-15,"一般社団法人ＫＯＧＫホールディングス",,399,"和歌山県","海南市","鳥居５０６番地１",,30,202,6420033,,,,,,,2021-07-14,1,,,,,"ケーオージーケーホールディングス",0
5,1010101009426,01,1,2023-06-20,2015-10-05,"株式会社栄和企画",,301,"東京都","八王子市","みなみ野２丁目１４番５号",,13,201,1920916,,,,,,,2015-10-05,0,,,,,,0
6,1010101009426,11,1,2023-06-20,2016-04-11,"株式会社日東国際学院八王子校",,301,"東京都","八王子市","みなみ野２丁目１４番５号",,13,201,1920916,,,,,,,2015-10-05,0,,,,,"ニットウコクサイガクインハチオウジコウ",0
7,1010101009426,12,0,2023-06-20,2023-06-16,"株式会社日東国際学院八王子校",,301,"神奈川県","横浜市都筑区","北山田５丁目５番２８号",,14,118,2240021,,,,,,,2015-10-05,1,,,,,"ニットウコクサイガクインハチオウジコウ",0
8,1010401138643,12,0,2023-06-20,2023-06-06,"株式会社ＢＥＬＩＮＤＡ",,301,"東京都","港区","六本木５丁目１３番９号麻布永坂レジデンス５０１",,13,103,1060032,,,,,,,2018-05-25,1,,,,,"ベリンダ",0
9,1010401174705,12,0,2023-06-20,2023-06-07,"ＯＫ株式会社",,301,"東京都","港区","新橋３丁目２番３号千代川ビル５階",,13,103,1050004,,,,,,,2023-05-31,1,,,,,"オーケー",0
10,1010401174952,01,0,2023-06-20,2023-06-20,"株式会社ＳＩＮＣＥ",,301,"東京都","港区","北青山１丁目３番１号アールキューブ青山３Ｆ",,13,103,1070061,,,,,,,2023-06-20,1,,,,,"シンス",0
11,1010401175141,01,0,2023-06-20,2023-06-20,"株式会社プロダクツ",,301,"東京都","港区","南青山４丁目１７番３３号",,13,103,1070062,,,,,,,2023-06-20,1,,,,,"プロダクツ",0
12,1010402036086,21,0,2023-06-20,2023-06-07,"有限会社ナバホスポーツ",,302,"東京都","港区","虎ノ門３丁目１８番１９号",,13,103,1050001,,,2023-06-07,01,,,2015-10-05,1,,,,,"ナバホスポーツ",0
13,1010601042133,12,0,2023-06-20,2023-05-29,"ＳＧホールディング株式会社",,301,"東京都","江東区","千石２丁目３番６号",,13,108,1350015,,,,,,,2015-10-05,0,,,,,,0
14,1010601042133,11,0,2023-06-20,2023-05-29,"ＴＡＴＳＵＧＬＡＳＳ株式会社",,301,"東京都","江東区","千石２丁目３番６号",,13,108,1350015,,,,,,,2015-10-05,1,,,,,"タツグラス",0
15,1010601042760,01,1,2023-06-20,2015-10-05,"株式会社ＷＯＲＬＤ商社",,301,"東京都","江東区","大島８丁目１０番１号",,13,108,1360072,,,,,,,2015-10-05,0,,,,,"ワールドショウシャ",0
16,1010601042760,12,0,2023-06-20,2023-06-16,"株式会社ＷＯＲＬＤ商社",,301,"東京都","江戸川区","西一之江１丁目３番１３号",,13,123,1320023,,,,,,,2015-10-05,1,,,,,"ワールドショウシャ",0
17,1010603010204,01,0,2023-06-20,2023-06-20,"合同会社Ｓｕｍｍａｒｙ",,305,"東京都","江東区","豊洲５丁目１番１３－３６２３号",,13,108,1350061,,,,,,,2023-06-20,1,,,,,"サマリー",0
18,1010701044418,01,0,2023-06-20,2023-06-20,"株式会社ｏｔｎ",,301,"東京都","品川区","上大崎２丁目６番４号ＨＩＬＬＳＩＤＥ白金長者丸Ｃ号室",,13,109,1410021,,,,,,,2023-06-20,1,,,,,"オーティーエヌ",0
19,1010701044426,01,0,2023-06-20,2023-06-20,"Ｌｉｂｏｎ株式会社",,301,"東京都","品川区","東五反田４丁目４番４号",,13,109,1410022,,,,,,,2023-06-20,1,,,,,"リボン",0
20,1010701044434,01,0,2023-06-20,2023-06-20,"株式会社エンゼルス",,301,"東京都","品川区","上大崎３丁目５番１１号ＭＥＧＵＲＯＶＩＬＬＡＧＡＲＤＥＮ４Ｆ",,13,109,1410021,,,,,,,2023-06-20,1,,,,,"エンゼルス",0
21,1010801033774,12,0,2023-06-20,2023-06-16,"株式会社クロテン",,301,"神奈川県","横浜市旭区","二俣川１丁目４３番２８号",,14,112,2410821,,,,,,,2023-03-14,1,,,,,"クロテン",0
22,1010801034070,01,0,2023-06-20,2023-06-20,"株式会社立王",,301,"東京都","大田区","田園調布１丁目５２番１２号ＧｒａｎＤｕｏＤｅｎｅｎｃｈｏｆｕＩＩＩ２０１",00130920,13,111,1450071,,,,,,,2023-06-20,1,,,,,"リツオウ",0
23,1010901033162,12,0,2023-06-20,2023-06-13,"株式会社ムーン",,301,"大阪府","豊中市","勝部１丁目８１番２",,27,203,5610894,,,,,,,2015-10-05,1,,,,,"ムーン",0
24,1010902000822,01,1,2023-06-20,2015-10-05,"有限会社アトリエ北村",,302,"東京都","世田谷区","成城３丁目１５番１号",,13,112,1570066,,,,,,,2015-10-05,1,,,,,"アトリエキタムラ",0
25,1010902006679,21,0,2023-06-20,2023-06-16,"有限会社佐藤機械彫刻",,302,"東京都","世田谷区","尾山台１丁目２番５号",,13,112,1580086,,,2023-06-16,01,,,2015-10-05,1,,,,,"サトウキカイチョウコク",0
26,1011001052045,01,1,2023-06-20,2015-10-05,"株式会社アットファーム",,301,"東京都","渋谷区","代々木２丁目３３番７号アルタス新宿南３０１",,13,113,1510053,,,,,,,2015-10-05,0,,,,,"アットファーム",0
27,1011001052045,12,0,2023-06-20,2023-06-16,"株式会社アットファーム",,301,"東京都","狛江市","東和泉１丁目３６番８－２０１号",,13,219,2010014,,,,,,,2015-10-05,1,,,,,"アットファーム",0
28,1011001057341,21,0,2023-06-20,2023-06-19,"株式会社キャリア教育センター",,301,"東京都","渋谷区","富ヶ谷２丁目１番５号",,13,113,1510063,,,2023-06-19,01,,,2015-10-05,1,,,,,,0
29,1011001071375,12,0,2023-06-20,2023-06-14,"株式会社サメッチ",,301,"東京都","渋谷区","代々木３丁目８番１－５０３号",,13,113,1510053,,,,,,,2015-10-05,1,,,,,"サメッチ",0
30,1011001092223,21,0,2023-06-20,2023-06-15,"株式会社Ｌｉｎｃｌｕｅ",,301,"大阪府","大阪市北区","西天満６丁目７番２号新日本梅新ビル８階",,27,127,5300047,,,2023-06-15,01,,,2015-10-05,1,,,,,,0
31,1011001094161,12,0,2023-06-20,2023-06-12,"株式会社スシ・プロ",,301,"兵庫県","尼崎市","潮江１丁目２番６号",,28,202,6610976,,,,,,,2015-10-05,1,,,,,"スシプロ",0
32,1011001095093,01,1,2023-06-20,2015-10-05,"株式会社エムアンドアイ",,301,"東京都","目黒区","緑が丘１丁目１５番２５号",,13,110,1520034,,,,,,,2015-10-05,1,,,,,"エムアンドアイ",0
33,1011001155095,01,0,2023-06-20,2023-06-20,"株式会社ＴＯＷＥＲ５",,301,"東京都","渋谷区","恵比寿１丁目１５番９号日宝恵比寿ビル４０３",,13,113,1500013,,,,,,,2023-06-20,1,,,,,"タワーファイブ",0
34,1011001155145,01,0,2023-06-20,2023-06-20,"東京ライブラリー株式会社",,301,"東京都","渋谷区","恵比寿南２丁目３０番１－１０４号",,13,113,1500022,,,,,,,2023-06-20,1,,,,,"トウキョウライブラリー",0
35,1011001155161,01,0,2023-06-20,2023-06-20,"株式会社ＡＤＤＩＣＴ　ＯＮＥ",,301,"東京都","渋谷区","渋谷３丁目１番９号ＹＡＺＡＷＡビル３階",,13,113,1500002,,,,,,,2023-06-20,1,,,,,"アディクトワン",0
36,1011003005042,01,1,2023-06-20,2015-10-05,"合同会社ＴＫＢエージェンシー",,305,"東京都","渋谷区","代々木５丁目１９番地２号コスモ参宮橋ヒルズ３０３",,13,113,1510053,,,,,,,2015-10-05,0,,,,,,0
37,1011003005042,11,1,2023-06-20,2017-06-14,"合同会社ＨＭＲ",,305,"東京都","渋谷区","代々木５丁目１９番地２号コスモ参宮橋ヒルズ３０３",,13,113,1510053,,,,,,,2015-10-05,1,,,,,"エイチエムアール",0
38,1011003009563,12,0,2023-06-20,2023-06-16,"ディターズ合同会社",,305,"大阪府","大阪市東淀川区","相川１丁目６番１２号ウェリス相川駅前７１５",,27,114,5330007,,,,,,,2019-01-22,1,,,,,"ディターズ",0
39,1011003016989,01,0,2023-06-20,2023-06-20,"合同会社ＨＵＮＤＲＥＤ",,305,"東京都","渋谷区","道玄坂１丁目１０番８号渋谷道玄坂東急ビル２Ｆ－Ｃ",,13,113,1500043,,,,,,,2023-06-20,1,,,,,"ハンドレッド",0
40,1011101007287,12,0,2023-06-20,2023-05-09,"株式会社国際マイクロ写真工業社",,301,"東京都","新宿区","箪笥町５番地",,13,104,1620833,,,,,,,2015-10-05,1,,,,,"コクサイマイクロシャシンコウギョウシャ",0
41,1011101071705,12,0,2023-06-20,2023-06-16,"株式会社ｎｉｎｅ　ｓｈｉｆｔ",,301,"東京都","新宿区","西新宿３丁目３番１３号西新宿水間ビル２Ｆ",,13,104,1600023,,,,,,,2015-10-05,1,,,,,"ナインシフト",0
42,1011103013176,01,0,2023-06-20,2023-06-20,"合同会社ＭＡＹ企画",,305,"東京都","新宿区","西落合４丁目１０番２０号",,13,104,1610031,,,,,,,2023-06-20,1,,,,,"メイキカク",0
43,1011203002756,12,0,2023-06-20,2023-06-15,"合同会社ＷＥＢの軍師",,305,"東京都","新宿区","納戸町２２番３号フルール神楽坂２０１",,13,104,1620837,,,,,,,2018-04-20,1,,,,,"ウェブノグンシ",0
44,1011303004157,01,1,2023-06-20,2021-09-08,"合同会社ティー・エム・ティー",,305,"東京都","杉並区","高井戸東３丁目１４番９－１１号",,13,115,1680072,,,,,,,2021-09-08,1,,,,,,0
